Year,Jan,Feb,Mar,Apr,May,Jun,Jul,Aug,Sep,Oct,Nov,Dec,DJF,MAM,JJA,SON,ANN
1966,-7.297493606138108,-4.261099744245525,-7.6299744245524295,-2.657199488491049,0.478235294117647,3.5431074168797947,7.427902813299235,7.804347826086954,4.758409090909091,2.975681818181818,-2.9245454545454543,-7.629715909090909,-5.961764705882354,-3.2721227621483377,6.260537084398978,1.6026420454545454,-0.4224320652173913
1967,-3.6174936061381087,-9.466099744245525,-11.64497442455243,-6.972199488491048,1.643235294117647,3.203107416879795,6.362902813299234,5.929347826086955,2.968409090909091,-1.9093181818181817,-4.8995454545454535,-6.5747159090909095,-6.896764705882353,-5.662122762148337,5.165537084398978,-1.2823579545454546,-2.1574320652173915
1968,-7.8124936061381085,-4.906099744245525,-10.524974424552429,-2.1621994884910487,2.163235294117647,4.0081074168797945,7.687902813299234,4.859347826086955,3.748409090909091,-0.17431818181818176,-3.8495454545454546,-5.48471590909091,-6.421764705882353,-3.5071227621483376,5.520537084398978,-0.09235795454545455,-1.1074320652173912
1969,-4.2724936061381085,-3.591099744245525,-6.16497442455243,-4.397199488491049,0.743235294117647,3.443107416879795,5.147902813299234,5.234347826086955,1.738409090909091,-1.2443181818181817,-3.264545454545454,-7.57971590909091,-4.441764705882353,-3.2721227621483377,4.6105370843989775,-0.9273579545454544,-1.1224320652173914
1970,-6.837493606138109,-6.376099744245526,-4.4599744245524295,-3.777199488491049,-1.461764705882353,2.5581074168797953,4.937902813299234,4.959347826086955,3.173409090909091,-0.9343181818181818,-4.184545454545455,-6.599715909090909,-6.921764705882353,-3.2321227621483377,4.155537084398977,-0.6473579545454545,-1.6574320652173913
1971,-7.577493606138109,-11.556099744245525,-6.514974424552429,-4.682199488491049,-0.33176470588235296,4.568107416879795,7.202902813299234,5.519347826086955,2.853409090909091,-1.1343181818181818,-4.219545454545454,-13.37471590909091,-8.566764705882353,-3.842122762148338,5.765537084398978,-0.8373579545454546,-2.192432065217391
1972,-13.27249360613811,-8.626099744245526,-11.99497442455243,-5.032199488491049,0.113235294117647,1.438107416879795,4.257902813299235,4.774347826086955,3.613409090909091,-1.0443181818181817,-5.799545454545454,-8.144715909090909,-11.746764705882352,-5.637122762148338,3.490537084398978,-1.0773579545454546,-3.5524320652173915
1973,-6.822493606138108,-11.316099744245525,-9.17497442455243,-2.252199488491049,-0.556764705882353,3.3331074168797947,6.417902813299234,6.749347826086955,4.333409090909091,-0.12431818181818179,-2.0495454545454543,-5.49471590909091,-8.751764705882353,-3.9921227621483375,5.500537084398978,0.7176420454545455,-1.552432065217391
1974,-8.572493606138108,-6.9210997442455255,-6.314974424552429,-5.002199488491049,1.6932352941176472,5.803107416879795,7.372902813299234,6.789347826086955,3.468409090909091,0.4606818181818182,-4.234545454545454,-12.04471590909091,-6.9867647058823525,-3.2071227621483374,6.655537084398977,-0.10235795454545453,-1.2224320652173912
1975,-10.86249360613811,-7.496099744245525,-7.274974424552429,-3.4571994884910486,1.513235294117647,4.598107416879795,6.302902813299235,7.0443478260869545,2.793409090909091,-0.11431818181818179,-3.9245454545454543,-7.4497159090909095,-10.121764705882352,-3.0771227621483375,5.9805370843989785,-0.41235795454545454,-1.7474320652173914
1976,-8.30749360613811,-10.791099744245525,-11.17497442455243,-4.577199488491049,1.2932352941176468,4.568107416879795,6.207902813299235,4.389347826086954,4.313409090909091,-1.6043181818181818,-3.124545454545454,-3.66471590909091,-8.836764705882352,-4.817122762148338,5.055537084398978,-0.13735795454545455,-2.0624320652173913
1977,-3.2424936061381087,-5.116099744245525,-4.3349744245524295,-2.572199488491049,1.968235294117647,4.738107416879795,8.477902813299234,7.114347826086955,2.668409090909091,-1.4093181818181817,-1.7445454545454542,-6.43971590909091,-3.996764705882353,-1.6471227621483375,6.780537084398977,-0.16235795454545454,0.09756793478260872
1978,-8.932493606138108,-4.881099744245525,-9.45997442455243,-3.197199488491049,-0.661764705882353,2.478107416879795,7.037902813299235,6.484347826086955,4.128409090909091,-1.1493181818181817,-6.799545454545454,-0.5797159090909096,-6.741764705882353,-4.437122762148338,5.335537084398977,-1.2723579545454546,-1.5724320652173913
1979,-4.677493606138109,-4.451099744245525,-7.364974424552429,-1.5421994884910488,2.078235294117647,3.7481074168797948,6.407902813299234,6.594347826086954,3.853409090909091,-0.3893181818181818,-6.179545454545455,-7.884715909090909,-3.226764705882353,-2.2771227621483376,5.580537084398978,-0.9023579545454545,-0.5374320652173913
1980,-2.6974936061381087,-6.481099744245524,-5.279974424552429,-5.877199488491049,1.283235294117647,3.563107416879795,6.592902813299235,6.589347826086955,3.898409090909091,0.20568181818181824,-2.5695454545454544,-6.18471590909091,-5.676764705882353,-3.2921227621483373,5.580537084398978,0.5076420454545455,-0.6824320652173913
1981,-6.537493606138108,-8.606099744245526,-5.69997442455243,-4.222199488491049,-0.16676470588235298,4.418107416879795,6.882902813299235,5.249347826086955,4.063409090909091,-1.169318181818182,-5.084545454545454,-4.39971590909091,-7.101764705882353,-3.3621227621483376,5.515537084398979,-0.7323579545454545,-1.3774320652173913
1982,-5.027493606138108,-13.046099744245524,-11.204974424552429,-5.1321994884910485,-0.796764705882353,3.188107416879795,5.122902813299234,4.539347826086955,1.068409090909091,-1.9593181818181817,-6.3945454545454545,-10.269715909090909,-7.4817647058823535,-5.712122762148338,4.280537084398977,-2.427357954545455,-3.1224320652173914
1983,-18.44749360613811,-12.271099744245525,-13.20997442455243,-4.647199488491049,-0.606764705882353,3.9181074168797947,5.167902813299234,4.074347826086955,2.123409090909091,-2.1743181818181823,-5.2695454545454545,-6.97971590909091,-13.651764705882353,-6.1571227621483375,4.390537084398978,-1.7723579545454546,-4.1974320652173915
1984,-19.09749360613811,-19.446099744245522,-8.26497442455243,-7.902199488491049,-0.521764705882353,3.468107416879795,7.782902813299235,4.649347826086955,2.853409090909091,-2.1143181818181818,-3.579545454545454,-10.08971590909091,-15.166764705882354,-5.562122762148338,5.300537084398978,-0.9473579545454546,-4.252432065217391
1985,-2.3274936061381086,-6.356099744245525,-6.0849744245524295,-2.642199488491049,3.2282352941176473,5.793107416879795,6.8529028132992345,6.394347826086955,4.768409090909091,-0.8693181818181818,-1.8895454545454542,-1.5197159090909096,-6.251764705882353,-1.8321227621483378,6.345537084398979,0.6676420454545455,0.06256793478260872
1986,-5.162493606138108,-0.401099744245525,-9.78497442455243,-3.807199488491049,0.383235294117647,3.238107416879795,6.887902813299235,7.194347826086954,5.093409090909091,-2.689318181818182,-7.414545454545454,-8.97971590909091,-2.3517647058823536,-4.402122762148338,5.775537084398978,-1.6723579545454546,-0.9974320652173913
1987,-7.252493606138109,-8.776099744245524,-8.654974424552428,-6.322199488491048,0.41323529411764703,6.388107416879794,5.9779028132992345,8.309347826086954,4.298409090909091,-1.0343181818181817,-3.5495454545454543,-6.929715909090909,-8.326764705882354,-4.857122762148338,6.890537084398979,-0.09735795454545454,-1.552432065217391
1988,-8.042493606138109,-4.601099744245525,-5.059974424552429,-3.917199488491049,-0.07676470588235301,3.993107416879795,6.0179028132992345,6.574347826086955,3.598409090909091,0.3056818181818182,-2.6145454545454543,-7.23471590909091,-6.516764705882354,-3.017122762148338,5.5255370843989775,0.43264204545454543,-0.9424320652173912
1989,-10.93249360613811,-12.521099744245525,-13.94997442455243,-4.342199488491049,-0.911764705882353,2.8381074168797946,5.362902813299234,5.189347826086955,1.498409090909091,-1.7993181818181818,-2.434545454545454,-5.044715909090909,-10.221764705882354,-6.402122762148338,4.465537084398978,-0.9123579545454545,-3.212432065217391
1990,-9.477493606138108,-11.291099744245525,-9.064974424552428,-7.237199488491049,-0.946764705882353,4.298107416879795,7.262902813299235,5.839347826086955,3.518409090909091,-0.5893181818181817,-1.1345454545454543,-9.00471590909091,-8.591764705882355,-5.752122762148337,5.800537084398978,0.5976420454545455,-2.1874320652173913
1991,-10.787493606138108,-9.311099744245524,-7.014974424552429,-5.732199488491048,-0.006764705882353006,4.998107416879795,8.607902813299235,6.289347826086955,4.238409090909091,-1.1343181818181818,-6.174545454545454,-6.544715909090909,-9.691764705882353,-4.252122762148337,6.635537084398978,-1.0223579545454546,-2.012432065217391
1992,-7.117493606138108,-17.651099744245524,-7.9599744245524295,-6.187199488491049,-3.066764705882353,1.148107416879795,5.562902813299235,5.0443478260869545,2.488409090909091,1.0456818181818184,-5.859545454545454,-9.86471590909091,-10.426764705882354,-5.737122762148338,3.920537084398978,-0.7723579545454545,-3.422432065217391
1993,-15.382493606138109,-13.326099744245525,-14.43497442455243,-6.567199488491049,-1.611764705882353,3.8981074168797947,7.092902813299235,5.894347826086955,4.138409090909091,1.1906818181818182,-6.604545454545454,-9.88471590909091,-12.846764705882354,-7.542122762148338,5.630537084398978,-0.42235795454545455,-3.8274320652173914
1994,-8.177493606138109,-8.831099744245524,-11.96497442455243,-3.1671994884910486,2.373235294117647,3.2481074168797948,5.492902813299235,5.389347826086954,2.243409090909091,-0.36431818181818176,-3.894545454545454,-10.04471590909091,-8.956764705882353,-4.257122762148337,4.710537084398977,-0.6723579545454546,-2.3274320652173914
1995,-10.837493606138109,-9.916099744245525,-12.88997442455243,-2.152199488491049,1.818235294117647,5.0081074168797945,7.1029028132992345,5.2543478260869545,3.978409090909091,-1.4043181818181818,-0.5595454545454541,-5.92471590909091,-10.256764705882354,-4.412122762148337,5.790537084398978,0.6726420454545454,-1.9124320652173914
1996,-7.242493606138108,-5.821099744245525,-5.339974424552429,-1.1571994884910488,2.903235294117647,3.538107416879795,5.357902813299234,5.554347826086955,3.703409090909091,-1.8543181818181818,-3.8645454545454543,-4.38971590909091,-6.321764705882353,-1.2021227621483375,4.820537084398978,-0.6723579545454546,-0.8124320652173913
1997,-4.832493606138108,-11.941099744245525,-10.244974424552428,-4.8321994884910495,1.6882352941176468,6.823107416879795,6.2279028132992345,5.554347826086955,3.513409090909091,0.8056818181818182,-2.4395454545454545,-4.59971590909091,-7.046764705882353,-4.462122762148337,6.205537084398978,0.6276420454545455,-1.2174320652173911
1998,-5.307493606138109,-12.396099744245525,-7.90497442455243,-2.1171994884910488,1.268235294117647,6.123107416879795,7.457902813299235,6.759347826086954,4.558409090909091,-0.6593181818181817,-4.474545454545455,-4.794715909090909,-7.426764705882354,-2.9171227621483373,6.780537084398977,-0.19235795454545457,-0.9724320652173912
1999,-9.312493606138109,-9.706099744245526,-5.934974424552429,-0.7071994884910489,-1.4517647058823528,3.218107416879795,6.787902813299235,6.864347826086955,2.973409090909091,-0.21431818181818177,-4.3995454545454535,-5.35471590909091,-7.926764705882354,-2.6971227621483376,5.625537084398978,-0.5473579545454546,-1.4374320652173913
2000,-7.067493606138108,-9.326099744245525,-9.009974424552428,-0.32719948849104885,-0.191764705882353,5.318107416879795,7.172902813299235,6.779347826086955,4.358409090909091,-0.6943181818181818,-2.644545454545454,-4.484715909090909,-7.241764705882353,-3.1771227621483376,6.425537084398978,0.33764204545454546,-0.9474320652173912
2001,-9.242493606138108,-7.766099744245524,-5.469974424552429,-2.017199488491049,1.298235294117647,5.568107416879794,6.6029028132992345,7.519347826086955,4.738409090909091,1.0356818181818181,-2.8995454545454544,-3.1197159090909095,-7.156764705882353,-2.062122762148338,6.5605370843989785,0.9576420454545455,-0.37243206521739125
2002,-6.652493606138108,-11.246099744245525,-8.80497442455243,-4.467199488491049,3.163235294117647,4.868107416879795,6.547902813299235,6.289347826086955,4.988409090909091,-0.24931818181818177,-1.9945454545454542,-4.169715909090909,-6.996764705882353,-3.3721227621483374,5.9005370843989775,0.9126420454545454,-0.9674320652173913
2003,-2.4474936061381087,-9.611099744245525,-5.82497442455243,-3.282199488491049,2.1732352941176467,5.753107416879795,8.152902813299235,8.674347826086954,6.08840909090909,2.870681818181818,-2.8995454545454544,-2.9697159090909095,-5.4017647058823535,-2.312122762148338,7.530537084398977,2.0176420454545454,0.48256793478260873
2004,-5.297493606138109,-4.706099744245526,-8.85997442455243,-3.237199488491049,2.973235294117647,5.308107416879794,6.312902813299234,7.634347826086955,4.048409090909091,1.4806818181818182,-1.3095454545454541,-8.609715909090909,-4.316764705882353,-3.0421227621483373,6.420537084398978,1.4026420454545454,-0.1374320652173913
2005,-8.702493606138109,-3.356099744245525,-2.354974424552429,-1.5221994884910488,1.533235294117647,5.698107416879795,7.837902813299235,7.114347826086955,3.643409090909091,-0.5393181818181818,-1.4845454545454542,-4.17471590909091,-6.876764705882353,-0.7821227621483376,6.885537084398978,0.5426420454545455,0.07256793478260873
2006,-9.427493606138109,-4.196099744245525,-2.359974424552429,-3.282199488491049,2.548235294117647,4.948107416879795,7.882902813299235,7.5043478260869545,5.38340909090909,1.3206818181818183,-4.679545454545455,-6.40471590909091,-5.921764705882353,-1.0321227621483375,6.780537084398977,0.6726420454545454,0.0025679347826087218
2007,-6.462493606138109,-1.986099744245525,-7.3799744245524295,-4.482199488491049,0.493235294117647,5.133107416879795,8.272902813299234,8.809347826086954,3.503409090909091,-0.5843181818181817,-3.369545454545454,-8.59471590909091,-4.9417647058823535,-3.7921227621483373,7.405537084398977,-0.15235795454545453,-0.49243206521739125
2008,-11.152493606138108,-12.246099744245525,-8.21997442455243,-1.4671994884910489,2.873235294117647,5.743107416879795,9.382902813299234,7.069347826086955,3.558409090909091,-0.34931818181818175,-2.1095454545454544,-7.47971590909091,-10.651764705882353,-2.2721227621483377,7.4005370843989775,0.3676420454545455,-1.2774320652173912
2009,-4.762493606138109,-4.731099744245525,-9.45997442455243,-2.882199488491049,0.528235294117647,4.848107416879795,8.327902813299236,7.8793478260869545,3.438409090909091,-0.3293181818181818,-5.9795454545454545,-2.2797159090909096,-5.646764705882353,-3.9421227621483377,7.020537084398978,-0.9573579545454545,-0.6874320652173913
2010,-3.382493606138109,-0.5010997442455251,-3.609974424552429,-0.6321994884910489,5.4732352941176465,7.118107416879795,8.342902813299235,9.759347826086955,7.223409090909091,2.960681818181818,1.4404545454545459,-0.1447159090909096,-2.041764705882353,0.4078772378516624,8.410537084398978,3.8726420454545454,2.7125679347826086
2011,-4.777493606138108,-7.756099744245525,-8.259974424552428,-8.192199488491049,0.138235294117647,5.128107416879795,7.522902813299234,6.489347826086955,3.428409090909091,-1.7793181818181818,-5.4395454545454545,-6.954715909090909,-4.216764705882353,-5.442122762148338,6.380537084398977,-1.2623579545454546,-1.4574320652173913
2012,-7.917493606138109,-7.101099744245525,-10.864974424552429,-2.1671994884910486,2.128235294117647,7.723107416879795,10.322902813299233,8.529347826086955,4.528409090909091,2.6256818181818184,-2.929545454545454,-5.64471590909091,-7.311764705882354,-3.637122762148338,8.855537084398978,1.4076420454545455,-0.15743206521739128
2013,-5.212493606138109,-6.691099744245525,-2.794974424552429,-0.8321994884910489,-0.881764705882353,4.858107416879795,7.042902813299234,6.809347826086954,3.848409090909091,0.7406818181818182,-3.619545454545454,-7.689715909090909,-5.841764705882353,-1.5071227621483376,6.240537084398978,0.32264204545454545,-0.3074320652173913
2014,-5.457493606138109,-7.586099744245525,-8.81997442455243,-6.602199488491049,0.49823529411764694,5.478107416879794,9.597902813299234,8.014347826086954,3.903409090909091,-0.07931818181818177,-2.9045454545454543,-6.2447159090909095,-6.9017647058823535,-4.977122762148338,7.695537084398978,0.30764204545454543,-0.9424320652173912
2015,-10.402493606138108,-11.231099744245524,-11.24997442455243,-5.167199488491049,-0.631764705882353,4.713107416879795,8.572902813299233,7.3393478260869545,3.803409090909091,-1.2943181818181817,-6.749545454545454,-10.269715909090909,-9.281764705882352,-5.687122762148338,6.875537084398978,-1.4123579545454545,-2.5774320652173914
2016,-4.982493606138108,-5.5510997442455245,-4.549974424552429,1.2078005115089512,3.0232352941176472,7.318107416879795,8.167902813299236,8.124347826086954,4.246818181818182,-0.7886363636363636,-3.1790909090909083,-6.409431818181819,-6.921764705882353,-0.10712276214833762,7.870537084398977,0.09528409090909093,0.11513586956521744
2017,-6.444987212276217,-6.96219948849105,-7.199948849104858,-4.894398976982098,1.786470588235294,5.38621483375959,7.755805626598469,6.578695652173909,4.026818181818182,0.9013636363636365,-2.559090909090908,-3.589431818181819,-6.583529411764706,-3.434245524296675,6.5710741687979555,0.7852840909090909,-0.7348641304347825
2018,-8.604987212276217,-12.99219948849105,-6.2799488491048585,-2.554398976982098,-1.433529411764706,3.4462148337595897,6.885805626598469,7.078695652173909,4.336818181818182,-2.368636363636363,-3.2490909090909086,-3.229431818181819,-8.373529411764707,-3.4242455242966754,5.801074168797956,-0.42471590909090906,-1.6748641304347824
2019,-6.284987212276217,-4.60219948849105,-6.829948849104858,-1.1843989769820977,4.336470588235294,7.42621483375959,8.66580562659847,8.07869565217391,4.686818181818182,2.5713636363636363,-0.4490909090909084,-6.139431818181819,-4.683529411764707,-1.2242455242966752,8.061074168797955,2.2652840909090908,1.0351358695652175
2020,-9.504987212276216,-9.09219948849105,-7.559948849104859,-1.5643989769820978,3.116470588235294,4.69621483375959,8.59580562659847,7.42869565217391,4.226818181818182,0.7713636363636365,-3.789090909090908,-4.169431818181819,-8.223529411764707,-2.004245524296675,6.911074168797955,0.4052840909090909,-0.7948641304347825
2021,-3.8149872122762174,-7.07219948849105,-6.149948849104859,-1.2343989769820978,1.636470588235294,4.97621483375959,7.695805626598469,7.828695652173909,2.806818181818182,0.7913636363636365,-3.5290909090909084,-2.479431818181819,-5.003529411764706,-1.9142455242966752,6.831074168797956,0.025284090909090923,-0.08486413043478255
2022,-6.414987212276217,-12.57219948849105,-9.24994884910486,-2.804398976982098,-0.663529411764706,5.376214833759589,7.095805626598469,6.328695652173909,,,,,-7.133529411764707,-4.244245524296675,6.271074168797956,,-1.4248641304347824
