YEAR     JAN    FEB    MAR    APR    MAY    JUN    JUL    AUG    SEP    OCT    NOV    DEC     DJF     MAM     JJA     SON     ANN
1816    -3.9   -5.0   -2.1    2.9    6.4   11.5   14.2   12.0    8.9    3.0   -0.9   -2.3   -2.37   -1.40   10.70    7.97    3.73
1817    -0.7    0.2   -0.9    2.8    8.0   11.5   13.3   12.0   10.6    1.7    1.7   -5.9   -1.63    0.70   10.93    8.10    4.53
1818    -3.5   -6.4   -0.9    0.5    9.1   14.9   17.0   11.7   11.1    6.6   -0.1    1.8   -0.60   -2.27   13.67    9.80    5.15
1819    -0.5   -4.4   -0.1    4.4    9.5   14.8   18.9   17.3   11.6    3.1    0.2   -6.6   -2.30   -0.03   14.40   10.67    5.68
1820    -8.2   -1.8    0.2    5.0   10.4   14.1   16.0   12.8    9.7    3.4   -2.6   -5.9   -5.57    1.13   13.50    8.63    4.43
1821    -6.0   -2.4   -0.2    5.1    9.6    9.8   13.1   12.3    9.3    6.6   -1.2   -1.4   -2.87    0.83   10.83    9.40    4.55
1822    -3.4   -0.1    2.5    5.1   10.4   11.7   14.3   15.0    7.9    4.3    1.2   -0.7   -0.97    2.50   12.13    9.07    5.68
1823   -10.2   -7.0   -0.1    4.1    8.8   13.6   15.8   15.8    8.9    6.9    2.2   -2.2   -3.40   -1.00   12.73   10.53    4.72
1824    -0.4   -0.9   -1.1    5.4    8.9   15.4   15.7   14.6   11.1    2.3   -2.8   -3.1   -2.10    1.13   13.33    9.33    5.42
1825    -0.5   -3.0   -0.7    5.3   10.4   13.0   13.7   14.1    9.2    5.3   -0.8   -2.4   -1.23    0.53   12.37    9.53    5.30
1826    -3.9    1.2    1.6    4.7   11.7   15.6   19.1   16.8    9.2    6.0    0.5   -0.8   -1.40    2.50   15.47   10.67    6.81
1827    -8.1   -8.5    0.4    6.0   13.4   16.1   13.4   13.1   11.3    4.0   -2.0   -1.5   -3.87   -0.70   14.30    9.47    4.80
1828    -5.0   -5.5    0.0    3.9   10.9   14.9   16.5   13.2    9.0    5.9   -0.7   -2.4   -2.70   -0.53   14.10    9.37    5.06
1829    -7.9   -5.4   -1.5    2.2    8.8   14.4   16.5   12.8   10.0    3.4   -2.4   -4.8   -5.03   -1.57   13.23    8.73    3.84
1830    -6.0   -6.4    1.2    4.4    8.9   13.7   16.3   11.8   10.4    5.9   -1.9   -6.9   -4.93   -0.27   12.97    9.37    4.28
1831    -5.9   -6.0   -1.1    3.9    9.1   16.3   18.1   16.9    9.6    6.3   -2.4   -0.8   -3.03   -1.07   14.50   10.93    5.33
1832    -2.8   -1.2    2.0    6.5    7.6   15.9   12.2   13.3    7.9    7.2    1.2    0.1   -0.50    2.43   11.90    9.47    5.82
1833    -0.8   -3.6   -1.4    3.1   11.3   13.9   16.3   10.9   11.7    6.2    0.2   -4.0   -1.53   -0.63   13.83    9.60    5.32
1834    -4.6   -1.2    2.4    3.1    9.2   12.9   17.8   14.4   10.7    5.3   -0.8   -1.1   -2.17    1.43   13.30   10.13    5.67
1835    -2.6   -2.9   -0.2    1.9    6.5   12.0   13.3   11.5   11.6    6.0   -0.8   -2.4   -1.93   -0.40   10.60    9.70    4.49
1836    -4.3   -3.3   -0.4    4.1    6.3   10.8   13.6   10.6    7.2    4.8   -2.8   -4.3   -3.80    0.13   10.23    7.53    3.53
1837    -5.7   -0.6   -4.0    2.6    7.7   10.1   11.9   12.6   10.6    6.0    0.4    0.3   -1.67   -0.67    9.90    9.73    4.32
1838    -9.7   -7.2   -3.2    0.9    6.7   10.8   13.7   11.5    9.6    4.2   -2.1   -1.4   -4.40   -3.17   10.40    8.43    2.82
1839    -4.9   -1.8   -4.4    0.3    7.3   10.4   15.6   12.1   11.6    7.6   -0.7   -4.6   -3.40   -1.97   11.10   10.43    4.04
1840    -3.1   -0.3    1.8    4.5    5.7   11.3   13.4   14.9   10.8    2.8    1.3   -1.0   -0.93    2.00   10.13    9.50    5.18
1841    -8.7   -3.4    1.3    5.7    9.7   11.9   12.1   13.5   10.6    2.4   -2.4   -2.1   -4.40    1.20   11.23    8.83    4.22
1842    -3.3    1.7    0.3    4.3   10.5   12.2   13.9   15.5    9.8    3.5   -2.1    0.8   -1.53    2.10   12.20    9.60    5.59
1843    -2.3   -4.2   -2.8    1.0    7.2   11.4   14.8   15.3   10.1    2.5    0.4    2.2    0.10   -2.00   11.13    9.30    4.63
1844    -4.0   -9.9   -1.8    4.7    9.6   10.6   14.3   14.9    8.9    4.3   -2.0   -6.6   -4.20   -2.33   11.50    9.37    3.58
1845    -2.7   -9.9   -4.6    3.7    9.0   13.2   15.6   14.8    9.1    3.7    1.3   -3.0   -1.47   -3.60   12.60    9.20    4.18
1846    -4.4   -2.2    1.3    4.5    8.3   12.7   15.2   17.6   10.6    7.7    0.9   -7.4   -3.63    1.20   12.07   11.97    5.40
1847    -4.0   -3.8    0.0    1.5    8.7   14.0   14.1   13.6    9.6    3.8    4.0   -0.7   -0.23   -0.77   12.27    9.00    5.07
1848    -5.4   -3.7   -0.3    4.3    8.7   12.4   12.9   12.4    9.7    3.4   -1.1   -3.0   -3.17    0.10   11.33    8.50    4.19
1849    -5.7   -2.0   -0.1    2.1    8.9    9.3   14.4   12.7    8.7    3.4   -0.7   -2.9   -3.10    0.00   10.87    8.27    4.01
1850    -8.6   -1.2   -2.9    5.3    9.8   12.5   15.0   13.1    9.4    3.2   -1.5    0.5   -3.20    0.40   12.43    8.57    4.55
1851    -2.2   -1.6   -2.5    3.7    7.7   11.4   13.9   11.9   11.3    7.0   -3.6    2.6   -1.07   -0.13   11.00   10.07    4.97
1852    -2.5   -2.4    0.5    2.9   10.3   16.7   17.4   17.8   10.8    2.0   -2.6   -2.9   -2.67    0.33   14.80   10.20    5.67
1853    -3.5   -7.7   -5.4    2.8    9.1   17.1   16.8   13.7   10.9    4.7    0.8   -1.9   -1.53   -3.43   14.33    9.77    4.78
1854    -6.7   -1.5    3.2    4.6   10.8   14.8   16.5   14.9    9.7    4.2   -0.9   -1.7   -3.10    2.10   14.03    9.60    5.66
1855    -5.7   -7.8   -1.9    3.3    7.8   12.2   18.8   13.4    9.0    3.4    0.8   -6.2   -3.70   -2.13   12.93    8.60    3.92
1856    -3.5   -3.3   -0.1    3.8    7.0   10.9   13.7   10.8    9.2    6.0   -3.4   -2.3   -3.07    0.13   10.53    8.67    4.07
1857    -7.7   -0.5   -0.2    3.7    8.3    9.7   13.8   15.4   10.6    6.5    3.6    3.3   -0.27    1.00   10.60   10.83    5.54
1858    -0.8   -3.5   -0.3    2.6    8.9   13.9   17.0   16.0   11.9    5.4   -0.9   -3.2   -1.63   -0.40   13.27   11.10    5.58
1859     0.2   -1.9   -0.5    1.6    8.7   12.9   12.3   13.6   11.0    3.8    0.1   -4.7   -1.47   -0.27   11.30    9.47    4.76
1860    -5.8   -4.8   -2.2    2.1    7.7   14.3   13.3   14.2    8.6    4.0   -1.5   -7.0   -4.77   -1.63   11.77    8.93    3.58
1861    -4.6   -1.5    0.1    2.6    5.5   14.2   16.0   13.4    9.5    7.3   -1.9    1.4   -1.70    0.40   11.90   10.07    5.17
1862    -5.3   -3.2   -3.3    3.9   10.8   12.5   12.3   11.4    9.2    6.1    1.7   -1.2   -1.60   -0.87   11.87    8.90    4.57
1863    -1.0    0.1   -2.2    4.8    5.7   13.4   11.9   12.2   10.7    6.2    2.0   -0.9    0.03    0.90   10.33    9.70    5.24
1864    -3.9   -5.4   -2.6    3.2    4.8   11.2   13.1   10.6   10.6    2.4   -0.7   -0.8   -1.80   -1.60    9.70    7.87    3.54
1865    -4.4   -4.8   -2.6    4.0    8.3    8.7   14.4   13.2    9.8    3.3    1.1    0.6   -0.90   -1.13   10.47    8.77    4.30
1866    -0.1   -4.0   -4.4    3.8    6.8   14.0   12.6   14.3   11.9    4.7   -2.0   -3.9   -2.00   -1.53   11.13   10.30    4.47
1867   -11.0    0.2   -2.7    2.1    4.3    9.5   12.4   14.0   10.0    4.8    1.7   -5.4   -4.90   -0.13    8.73    9.60    3.32
1868    -3.0   -1.1    1.0    4.0    8.8   10.4   14.0   15.5    8.3    4.8   -0.8   -2.6   -2.13    1.30   11.07    9.53    4.94
1869    -1.4   -1.2   -1.1    4.3    6.4    9.5   12.5   11.8    9.6    3.1   -1.8   -3.7   -2.30    0.67    9.47    8.17    4.00
1870    -3.1   -4.5   -1.4    5.2    7.7   11.5   13.8   14.5    9.2    3.8    0.9   -3.2   -1.80   -0.23   11.00    9.17    4.53
1871    -5.0   -7.2    2.1    0.9    6.6   10.6   15.6   12.7    8.5    5.3   -2.0   -1.9   -2.97   -1.40   10.93    8.83    3.85
1872    -1.0   -0.3    0.3    5.3    9.1   16.1   15.6   13.2    8.5    6.1    0.4   -4.4   -1.67    1.77   13.60    9.27    5.74
1873    -0.2   -1.3   -0.7    2.4    7.4   13.2   16.5   13.4   10.0    4.1    2.6    1.1    1.17    0.13   12.37    9.17    5.71
1874     0.3    0.8    0.6    4.7    6.5   10.9   14.4   11.7   10.1    7.6   -1.7   -7.7   -3.03    2.03   10.60    9.80    4.85
1875    -7.7   -5.0   -0.6    2.9    9.3   12.0   14.2   12.3    9.4    2.2   -2.7   -0.8   -3.73   -0.90   11.83    7.97    3.79
1876    -2.0   -5.2   -1.1    4.4    6.3   14.2   13.7   13.1   10.0    4.8   -2.4   -5.8   -3.40   -0.63   11.40    9.30    4.17
1877    -5.5   -3.7   -3.6    1.8    6.6   11.0   14.9   11.9    7.5    3.8    3.6   -1.2   -1.03   -1.83   10.83    7.73    3.92
1878    -2.2    1.0   -0.9    4.4    8.5   11.7   13.1   13.7   10.3    6.1   -0.5   -7.3   -3.33    1.50   11.10   10.03    4.82
1879    -6.5   -6.5   -1.8    2.2    7.8   11.8   15.1   15.7   10.7    4.3   -0.8   -1.4   -2.90   -2.03   11.57   10.23    4.22
1880    -0.5    0.5    1.6    4.8    6.7   12.0   13.7   14.9   12.4    0.4   -0.9   -4.4   -1.93    2.30   10.80    9.23    5.10
1881    -7.3   -9.3   -4.2   -0.1    6.3   11.4   12.5   12.8   10.2    2.7    2.0    0.3   -1.67   -4.53   10.07    8.57    3.11
1882     1.0   -1.5   -0.3    3.2    8.7   13.1   15.5   14.9   12.0    6.2   -2.2   -6.2   -2.47    0.47   12.43   11.03    5.37
1883    -2.4   -0.2   -2.8    5.7    8.2   13.2   15.6   13.2   10.1    5.4    2.2    0.2   -0.00    0.90   12.33    9.57    5.70
1884    -0.4   -1.9    1.7    4.4    7.1   11.5   14.4   15.4   12.2    6.5    1.1   -1.5   -0.27    1.40   11.00   11.37    5.87
1885    -4.3    0.7    0.2    4.7    6.9    8.8   13.2   12.0    9.1    3.1    1.1    0.1   -1.03    1.87    9.63    8.07    4.63
1886    -4.9   -3.5   -1.0    4.8    8.0   12.8   13.2   13.0    9.5    5.9    3.9   -5.8   -2.27    0.10   11.33    9.47    4.66
1887    -0.2    1.0    0.7    3.5    8.2   10.6   13.3   12.0   11.1    3.4   -0.4   -4.4   -1.67    1.73   10.70    8.83    4.90
1888     0.1   -6.4   -7.0    1.1    7.0   11.7   13.0   12.1    9.1    3.4   -1.1    0.3   -0.23   -4.10   10.57    8.20    3.61
1889    -1.1   -6.7   -2.5    4.2   11.8   14.9   14.3   12.7    8.7    6.2    4.0   -1.2    0.57   -1.67   13.67    9.20    5.44
1890     1.1   -1.0    1.8    5.3   11.1   12.3   12.9   13.4   11.0    4.9    1.7   -1.8    0.33    2.03   12.10    9.77    6.06
1891    -2.8    2.7   -2.1    3.7    8.3   10.8   15.9   13.8    9.7    8.9    1.5   -1.2   -0.83    1.43   11.67   10.80    5.77
1892    -6.3   -5.8   -0.6    3.7    6.3   10.5   12.0   11.6    9.8    4.5    1.9   -2.0   -2.13   -0.90    9.60    8.63    3.80
1893    -5.4   -8.3    0.5    3.9    8.0   11.8   13.8   12.4    7.6    5.2    1.4    1.6   -0.80   -1.30   11.20    8.40    4.37
1894    -2.2   -2.1    2.7    7.7    8.3   13.4   16.5   12.7    8.3    3.2    2.5    0.7    0.33    2.77   12.73    8.07    5.97
1895    -8.1   -6.9   -2.7    4.5   10.8   13.5   14.0   13.7    9.5    3.2    1.9   -3.0   -3.07   -1.70   12.77    8.80    4.20
1896    -0.4    1.2    1.2    5.4    7.6   11.7   14.5   12.9   10.2    4.0    0.0   -3.4   -1.27    2.60   11.27    9.03    5.41
1897    -7.7   -2.2   -1.2    5.0    9.2   11.3   14.3   14.9    9.6    5.4    1.7    0.0   -2.00    0.53   11.60    9.97    5.03
1898     1.8   -2.7   -1.4    4.1    8.4   12.6   12.4   12.4    9.4    4.1   -0.6   -1.2   -0.00    0.00   11.13    8.63    4.94
1899    -4.8   -2.6   -3.8    2.1    5.9   12.0   15.8   11.1    8.6    3.9    2.9   -7.1   -3.00   -1.43   11.23    7.87    3.67
1900    -5.5   -9.9   -0.3    2.3    6.4   13.6   11.9   12.4    8.4    3.8   -0.1   -1.9   -2.50   -2.63   10.63    8.20    3.42
1901    -4.5   -4.9   -2.4    4.6    9.0   13.8   18.2   14.6   11.5    7.5   -0.8   -7.3   -4.20   -0.90   13.67   11.20    4.94
1902    -1.2   -3.1   -2.2    2.9    7.2   11.0   11.2   11.2    7.9    3.2    0.3   -4.5   -1.80   -0.80    9.80    7.43    3.66
1903    -4.9    0.4    2.7    3.3    8.4   10.7   13.5   12.2   10.5    2.9    1.5    0.1   -1.10    2.13   10.87    8.53    5.11
1904    -0.3   -6.5   -0.5    4.7    7.3   10.3   11.8   11.7    9.8    5.0   -2.0   -1.7   -1.33   -0.77    9.80    8.83    4.13
1905    -4.0   -2.3    1.1    2.3    7.4   14.5   13.4   12.9    9.1    1.2    0.3    1.5   -0.73    0.37   11.77    7.73    4.78
1906    -3.0   -2.7   -0.7    4.4    8.7   11.8   14.2   12.6   10.0    5.7    2.4   -3.2   -1.27    0.33   11.57    9.43    5.02
1907    -3.0   -2.0    1.4    4.3    6.9   13.0   12.7   10.3    8.3    7.7    1.5   -3.1   -1.53    1.23   10.87    8.77    4.83
1908    -0.7   -1.4   -1.1    3.7    7.4   10.8   13.8   12.9    9.3    5.2   -1.0   -0.5   -0.73    0.40   10.67    9.13    4.87
1909    -0.8   -3.4   -2.8    2.8    6.1   10.9   13.1   11.1    8.9    7.0   -0.1   -2.5   -1.13   -1.13   10.03    9.00    4.19
1910    -4.1    0.5    1.9    4.6   10.2   12.7   14.3   14.6    9.9    5.1   -0.7    0.4   -1.47    2.33   12.40    9.87    5.78
1911    -2.2   -0.9   -0.1    3.6   10.8   12.0   13.6   13.9   10.3    3.2   -1.1    1.2   -0.70    0.87   12.13    9.13    5.36
1912    -4.2   -2.9    1.9    2.9    8.2   13.8   16.3   14.3    8.8    4.5    0.6    1.2   -0.80    0.63   12.77    9.20    5.45
1913    -5.3   -0.5    1.8    5.4    9.6   12.1   13.7   12.8   10.1    5.4    3.7   -2.1   -1.23    2.23   11.80    9.43    5.56
1914    -1.9    1.1    0.0    5.6    6.9   12.7   18.3   13.7   10.2    4.4   -0.1   -0.5   -0.83    2.23   12.63    9.43    5.87
1915    -4.6   -1.9   -2.2    3.3    5.9    9.3   13.2   13.2    8.0    1.7   -0.6   -7.6   -4.27   -0.27    9.47    7.63    3.14
1916    -1.6   -2.7   -1.9    5.0    8.5   12.7   15.6   12.1    8.4    3.4    3.2   -1.7   -0.03    0.13   12.27    7.97    5.08
1917    -6.4   -2.8   -2.7    1.6    6.9   13.8   13.0   17.2    9.4    4.6    1.6   -1.6   -2.13   -1.30   11.23   10.40    4.55
1918    -5.3   -1.8    1.3    5.3    8.9   10.8   15.8   13.8    8.5    6.7    3.2   -2.9   -1.67    1.60   11.83    9.67    5.36
1919    -2.4   -3.6   -1.3    2.7   11.2   11.4   14.8   10.7    9.3    3.8   -3.7   -5.0   -3.70   -0.73   12.47    7.93    3.99
1920    -1.9    0.2    3.6    5.6   10.4   11.8   14.9   12.2   10.3    5.7    2.7   -1.3   -0.17    3.13   12.37    9.40    6.18
1921    -2.4   -0.6    3.2    6.6    8.5    8.6   11.7   11.4    8.7    5.3   -1.5    0.4   -1.17    3.07    9.60    8.47    4.99
1922    -6.2   -3.7   -0.4    2.9    8.0   11.0   14.4   13.0    9.5    3.9    1.9    1.3   -1.00   -0.40   11.13    8.80    4.63
1923    -0.6   -4.9    1.4    3.0    6.4    7.3   13.5   12.0    9.1    4.8   -1.0   -4.1   -1.90   -0.17    9.07    8.63    3.91
1924    -2.7   -4.2   -3.4    2.5    7.0   10.2   15.2   14.6   11.1    6.8    2.0    2.4    0.57   -1.70   10.80   10.83    5.13
1925     0.5   -0.7   -2.5    4.4    9.5   11.1   17.5   14.3   10.1    2.5   -1.9   -4.2   -1.87    0.40   12.70    8.97    5.05
1926    -3.4   -2.3    0.3    5.4    7.6   13.5   14.1   13.8    9.0    0.9    2.4   -1.3   -0.77    1.13   11.73    7.90    5.00
1927    -2.0   -1.0    2.7    2.5    5.7   11.1   17.3   15.5    9.4    4.0   -1.6   -4.2   -2.60    1.40   11.37    9.63    4.95
1928    -2.5   -2.3    0.9    5.5    7.4    9.5   11.0   12.2    8.9    5.0    1.5   -0.8   -0.60    1.37    9.30    8.70    4.69
1929    -4.1   -5.2    2.8    1.2    9.4   10.5   12.2   11.5    9.7    5.1    2.1    2.0    0.00   -0.40   10.70    8.77    4.77
1930     0.9   -1.3    1.1    6.6   10.1   14.2   16.8   16.2    9.7    6.3    0.0    1.1    0.67    2.13   13.70   10.73    6.81
1931    -4.3   -3.5   -3.3    3.4    9.6    8.5   15.7   11.9    7.8    4.1    3.5   -0.6   -0.47   -1.13   11.27    7.93    4.40
1932     1.2    1.1   -1.6    3.6    8.8   10.2   15.1   12.9    8.6    2.9    1.4    1.4    1.33    1.03   11.37    8.13    5.47
1933     0.1   -4.0    0.5    3.1    8.7   16.0   15.5   13.1   11.2    5.2   -0.8    0.5   -0.07   -0.13   13.40    9.83    5.76
1934     1.5    0.9    1.1    3.9    9.2   11.5   15.8   15.9   13.0    6.1    1.7    0.3    1.17    1.97   12.17   11.67    6.74
1935    -1.6   -1.0   -1.5    3.5    5.7   12.5   13.2   13.7    9.4    4.7    3.7   -0.4    0.57    0.33   10.47    9.27    5.16
1936    -2.6   -4.0    0.5    2.9    9.9   14.2   16.2   13.7    9.4    4.1    2.2    2.1    0.57   -0.20   13.43    9.07    5.72
1937    -1.9   -5.0   -2.0    7.4   11.2   12.8   17.5   16.8   10.5    7.7    0.1   -4.4   -2.07    0.13   13.83   11.67    5.89
1938    -0.9    1.1    3.3    3.2    7.4   11.0   16.0   14.9   11.0    7.0    4.4    0.2    1.23    2.53   11.47   10.97    6.55
1939    -3.3    2.2    0.5    3.1    8.0   11.4   15.3   16.0   10.8    4.1    1.9   -2.7   -1.37    1.93   11.57   10.30    5.61
1940    -7.0   -9.2   -2.9    2.8   11.4   12.6   13.8   11.5    8.6    5.6    1.3   -2.4   -2.70   -3.10   12.60    8.57    3.84
1941    -7.3   -5.8   -1.8    2.6    7.3   11.1   18.1   13.3   10.0    3.9    0.6   -2.5   -3.07   -1.67   12.17    9.07    4.12
1942    -9.8   -5.5   -4.4    4.3    7.7   10.5   12.8   13.9    9.4    5.4    2.5   -1.0   -2.77   -1.87   10.33    9.57    3.82
1943    -3.9    1.0    3.3    3.9    8.7   13.2   14.3   11.9   10.6    7.5    0.9    1.2   -0.60    2.73   12.07   10.00    6.05
