Year,Jan,Feb,Mar,Apr,May,Jun,Jul,Aug,Sep,Oct,Nov,Dec,DJF,MAM,JJA,SON,ANN
1989,-18.1,-23.9,-21.6,-9.5,-1.5,4.3,7.3,5.8,0.1,-5.7,-5.0,-10.5,-17.5,-10.87,5.8,-3.53,-6.53
1990,-16.9,-19.2,-18.2,-11.4,0.0,8.2,8.7,6.5,1.4,-4.8,-5.4,-12.4,-15.53,-9.87,7.8,-2.93,-5.29
1991,-18.927717086834733,-12.2,-12.46060224089636,-12.311362229102167,-3.0592058823529413,4.987176470588236,8.772279411764707,6.027461300309598,2.7845065789473686,-2.6156249999999996,-10.165476190476191,-9.642767857142857,-14.67,-9.232500000000002,6.584529411764706,-3.3642499999999997,-4.9061875
1992,-12.397717086834735,-26.086456582633055,-22.63560224089636,-11.191362229102168,-4.899205882352941,1.8621764705882358,6.4222794117647055,5.277461300309598,1.9445065789473683,-0.01562500000000004,-10.10047619047619,-13.082767857142859,-16.00941176470588,-12.8625,4.5095294117647065,-2.75425,-6.9811875
1993,-20.702717086834735,-20.016456582633054,-26.12060224089636,-11.496362229102168,-1.8,5.6,8.362279411764707,6.002461300309598,4.694506578947369,-0.155625,-10.46047619047619,-14.807767857142858,-17.89941176470588,-14.0525,6.679529411764706,-2.0092499999999998,-6.9311875
1994,-17.727717086834733,-15.976456582633054,-22.94560224089636,-8.776362229102167,1.595794117647059,3.9121764705882356,7.447279411764706,6.842461300309598,0.9895065789473683,-5.195625000000001,-7.560476190476191,-14.167767857142858,-16.139411764705883,-9.9975,6.054529411764706,-3.9542499999999996,-6.0311875
1995,-22.882717086834734,-22.006456582633053,-23.05560224089636,-5.656362229102167,2.3957941176470587,7.637176470588235,9.077279411764707,6.662461300309598,5.109506578947369,-4.545625,-1.7954761904761907,-9.557767857142858,-19.65441176470588,-8.7275,7.779529411764706,-0.43924999999999986,-5.1211875
1996,-11.307717086834735,-12.701456582633053,-14.130602240896359,-7.591362229102167,1.1557941176470587,4.177176470588236,6.562279411764706,5.107461300309597,1.7695065789473683,-4.435625,-7.66047619047619,-6.5827678571428585,-11.159411764705883,-6.8075,5.274529411764706,-3.4742499999999996,-3.9561875
1997,-8.342717086834735,-18.646456582633054,-16.29060224089636,-10.416362229102166,0.6907941176470589,8.482176470588236,5.752279411764706,5.442461300309597,1.9895065789473683,-2.3356250000000003,-5.900476190476191,-6.537767857142859,-11.159411764705883,-8.6275,6.5495294117647065,-2.11425,-3.8961875
1998,-8.262717086834733,-19.181456582633054,-15.71560224089636,-3.9813622291021673,0.6457941176470587,6.632176470588235,8.852279411764705,7.012461300309598,3.2545065789473684,-3.400625,-6.230476190476191,-5.402767857142859,-11.294411764705881,-6.3025,7.484529411764706,-2.15425,-3.0461875000000003
1999,-13.027717086834734,-18.311456582633053,-16.080602240896358,-5.646362229102167,-4.529205882352941,3.7371764705882358,8.997279411764707,7.187461300309598,1.4195065789473684,-4.000625,-9.03047619047619,-8.832767857142859,-12.214411764705883,-8.7075,6.629529411764706,-3.89925,-4.7411875
2000,-11.497717086834735,-13.781456582633053,-14.670602240896358,-1.9,-1.019205882352941,7.197176470588236,8.002279411764707,7.177461300309598,4.564506578947368,-4.320625,-5.05547619047619,-9.092767857142858,-11.339411764705883,-6.8375,7.449529411764706,-1.6342499999999998,-3.1511875
2001,-13.817717086834733,-16.27145658263305,-13.12560224089636,-6.181362229102167,-1.0842058823529412,5.952176470588236,9.052279411764706,9.142461300309598,3.849506578947368,-2.5456250000000002,-7.295476190476191,-8.967767857142858,-13.029411764705882,-6.7524999999999995,8.039529411764708,-2.0292499999999998,-3.4861875
2002,-8.402717086834734,-19.601456582633055,-17.615602240896358,-10.811362229102166,2.655794117647059,5.762176470588235,7.2072794117647065,5.287461300309598,5.154506578947368,-2.510625,-5.005476190476191,-6.527767857142858,-12.294411764705881,-8.5475,6.074529411764706,-0.8192499999999998,-3.8461875
2003,-6.472717086834734,-13.831456582633052,-8.575602240896359,-5.586362229102168,1.325794117647059,7.917176470588236,8.307279411764707,7.717461300309599,4.119506578947369,0.794375,-7.530476190476191,-7.537767857142859,-8.909411764705883,-4.2325,7.969529411764706,-0.9042499999999999,-1.6011875000000002
2004,-11.477717086834733,-11.206456582633052,-15.565602240896359,-7.296362229102167,2.510794117647059,5.702176470588236,6.9172794117647065,7.237461300309597,2.8245065789473682,-0.30062500000000003,-4.96547619047619,-13.492767857142859,-10.039411764705882,-6.737500000000001,6.609529411764706,-0.8492499999999998,-3.0661875000000003
2005,-12.357717086834734,-7.701456582633053,-4.765602240896358,-5.676362229102168,0.35079411764705887,8.047176470588235,8.987279411764707,7.7,2.0,-3.9956249999999995,-3.7904761904761908,-8.717767857142858,-11.154411764705882,-3.3175,8.354529411764705,-1.6092499999999998,-1.7661875000000002
2006,-15.502717086834734,-10.211456582633055,-8.615602240896358,-7.8,1.5,4.8,8.0,8.2,4.1,-2.6,-9.70547619047619,-10.457767857142859,-11.444411764705881,-5.03,7.0,-2.73,-3.22
2007,-9.377717086834734,-5.356456582633053,-11.520602240896359,-8.701362229102166,0.030794117647058847,6.272176470588236,9.692279411764705,7.867461300309597,1.8395065789473684,-4.2906249999999995,-6.415476190476191,-10.622767857142858,-8.364411764705881,-6.6825,7.929529411764706,-2.98425,-2.5961875
2008,-15.577717086834735,-17.126456582633054,-12.920602240896358,-5.111362229102167,1.950794117647059,6.872176470588236,9.262279411764705,6.992461300309598,2.0845065789473685,-3.805625,-7.350476190476191,-9.052767857142857,-14.409411764705881,-5.317500000000001,7.699529411764706,-3.0542499999999997,-3.7461875000000004
2009,-8.192717086834733,-9.396456582633054,-17.12060224089636,-8.111362229102166,0.6357941176470588,5.932176470588235,8.982279411764706,7.722461300309598,1.7145065789473684,-3.7356249999999998,-10.99547619047619,-6.172767857142858,-8.84941176470588,-8.157499999999999,7.534529411764707,-4.36925,-3.3811875000000002
2010,-7.5477170868347345,-5.656456582633053,-9.26560224089636,-4.286362229102167,3.780794117647059,7.2471764705882356,8.802279411764706,8.642461300309598,5.659506578947369,-1.285625,-2.2404761904761905,-3.6677678571428585,-6.424411764705882,-3.2125000000000004,8.219529411764707,0.6807500000000002,-0.13618750000000018
2011,-8.702717086834735,-10.211456582633053,-13.505602240896359,-13.846362229102168,-1.134205882352941,5.592176470588235,10.192279411764705,6.787461300309598,2.0445065789473684,-5.230625,-8.43047619047619,-11.762767857142858,-7.499411764705882,-9.447499999999998,7.514529411764706,-3.9042499999999998,-3.7211875
2012,-12.737717086834735,-13.481456582633054,-16.960602240896357,-5.581362229102167,1.5457941176470587,7.507176470588236,9.342279411764707,7.3974613003095975,3.909506578947368,-1.270625,-7.130476190476191,-9.427767857142857,-12.629411764705882,-6.9575,8.069529411764705,-1.5292499999999998,-3.2061875000000004
2013,-9.362717086834735,-12.446456582633054,-8.995602240896359,-4.651362229102167,-3.2642058823529414,6.462176470588236,7.657279411764706,5.6874613003095975,2.7895065789473685,-3.4606250000000003,-8.460476190476191,-11.54276785714286,-10.379411764705882,-5.5925,6.5895294117647065,-3.07925,-3.2461875000000004
2014,-7.467717086834734,-10.271456582633054,-12.91060224089636,-9.346362229102166,-1.4392058823529412,7.087176470588236,8.597279411764706,6.9774613003095975,2.8845065789473683,-3.595625,-5.76047619047619,-10.997767857142858,-9.729411764705883,-7.8525,7.539529411764706,-2.1892499999999995,-3.0711875
2015,-15.937717086834734,-19.946456582633054,-15.605602240896358,-10.681362229102167,-1.1492058823529412,4.672176470588235,9.197279411764706,5.987461300309597,1.5495065789473683,-4.750624999999999,-10.77547619047619,-13.907767857142858,-15.594411764705882,-9.1025,6.609529411764706,-4.69425,-5.8561875
2016,-8.782717086834733,-9.866456582633052,-7.820602240896359,-0.391362229102167,1.8907941176470588,5.807176470588235,9.552279411764706,6.467461300309598,1.3590131578947366,-3.21125,-6.610952380952382,-12.035535714285716,-10.824411764705882,-2.0625,7.2645294117647055,-2.8884999999999996,-2.1623750000000004
2017,-12.275434173669469,-15.772913165266107,-14.171204481792717,-9.772724458204333,0.8315882352941176,4.524352941176471,8.414558823529413,6.294922600619195,2.4890131578947368,-1.51125,-7.360952380952382,-6.495535714285716,-13.298823529411763,-7.615,6.389058823529413,-2.1884999999999994,-4.272375
2018,-12.90543417366947,-17.752913165266108,-13.531204481792718,-6.8027244582043345,-2.398411764705882,3.9243529411764717,5.784558823529412,6.6449226006191955,2.1090131578947364,-5.8412500000000005,-8.16095238095238,-8.905535714285715,-12.318823529411764,-7.485,5.429058823529413,-4.028499999999999,-4.692375
2019,-12.805434173669468,-10.582913165266106,-12.311204481792718,-2.702724458204334,4.6215882352941176,6.9343529411764715,9.844558823529413,7.004922600619195,3.7390131578947368,-1.4212500000000001,-2.4409523809523814,-11.725535714285716,-10.698823529411763,-3.375,7.9090588235294135,-0.1084999999999997,-1.6623750000000004
2020,-14.475434173669468,-15.702913165266107,-14.301204481792718,-3.512724458204334,1.3815882352941178,4.204352941176471,8.394558823529412,5.994922600619195,0.7590131578947366,-0.9812500000000001,-7.060952380952382,-5.8955357142857165,-13.908823529411764,-5.385,6.179058823529413,-2.4884999999999997,-3.9923750000000005
