YEAR     JAN    FEB    MAR    APR    MAY    JUN    JUL    AUG    SEP    OCT    NOV    DEC     DJF     MAM     JJA     SON     ANN
1857    -7.6   -6.3   -2.1   -0.4    1.7    4.7    7.0    9.9    4.2    0.0   -2.0   -3.8   -4.47   -2.93    4.47    4.70    0.44
1858    -2.2   -2.7   -2.9   -0.6    3.8    7.4   11.8   10.0    7.0    2.4   -3.6   -3.3   -3.03   -2.07    7.67    6.47    2.26
1859    -4.2   -4.2   -4.6   -2.2    3.0    8.5    9.1    8.5    6.8    3.0   -2.1   -5.1   -3.80   -3.67    6.87    6.10    1.38
1860    -6.0   -8.3   -4.4    0.3    1.7    5.8    8.9   10.9    5.5    2.7   -1.7   -6.2   -4.63   -4.13    5.47    6.37    0.77
1861    -6.4   -5.0   -2.4   -2.1    2.7    9.0   10.5   12.1    6.8    3.4   -3.8   -3.6   -4.60   -3.17    7.40    7.43    1.77
1862    -9.4   -7.8   -8.1   -0.4    1.2    5.0    6.7    6.9    5.4    2.6   -0.3   -5.4   -5.03   -5.43    4.30    4.97   -0.30
1863    -4.6   -6.0   -4.9    1.3    2.5    8.4   10.7    8.6    9.0    3.4   -2.2   -3.7   -3.50   -3.20    7.20    7.00    1.87
1864    -3.8   -4.9   -5.6   -0.7    1.5    7.3    8.9    8.3    6.4   -1.2   -6.2   -2.9   -4.30   -3.73    5.90    4.50    0.59
1865    -7.8  -10.8   -6.3   -4.0    1.0    6.5   10.1    8.4    6.2    0.3   -1.7   -3.1   -4.20   -7.03    5.87    4.97   -0.10
1866    -4.0   -9.5   -8.0   -4.4    1.0    6.5    8.2   11.9    8.1    2.8   -3.8   -6.3   -4.70   -7.30    5.23    7.60    0.21
1867    -9.6   -6.5   -7.0   -2.9   -1.4    3.7    7.2    8.0    4.9    2.2   -5.8   -7.5   -7.63   -5.47    3.17    5.03   -1.23
1868    -8.7   -7.2   -3.0   -0.9    3.4    5.5    9.1   10.3    5.2    1.7   -1.1   -4.6   -4.80   -3.70    6.00    5.73    0.81
1869    -3.9   -3.8   -3.4   -0.8    1.8    7.2    9.5    8.7    6.1   -0.4   -1.7   -4.4   -3.33   -2.67    6.17    4.80    1.24
1870    -5.5   -7.5   -4.5   -0.3    0.9    6.6    9.7    7.6    7.0   -0.2   -4.2   -6.8   -5.50   -4.10    5.73    4.80    0.23
1871    -4.9  -10.3   -2.1   -1.7    1.6    4.1    7.8    7.9    4.7    1.7   -3.2   -7.0   -5.03   -4.70    4.50    4.77   -0.12
1872    -4.7   -4.7   -6.7   -0.7    0.7    6.2    8.6    9.0    3.8    2.3   -2.2   -6.0   -4.30   -4.03    5.17    5.03    0.47
1873    -4.9   -6.2   -5.0   -4.1   -0.2    7.1    8.1   10.2    7.9    0.8   -2.7   -4.2   -3.93   -5.10    5.00    6.30    0.57
1874    -3.2   -5.3   -4.1   -0.2    0.7    4.2    8.1    9.9    6.7    4.2   -3.0   -4.7   -3.63   -3.20    4.33    6.93    1.11
1875    -6.4   -6.4   -4.5   -2.9    2.5    5.2    9.5    8.9    5.5    1.8   -2.4   -7.1   -5.30   -4.60    5.73    5.40    0.31
1876    -4.4   -4.5   -5.3   -3.6   -0.5    6.9   10.8    9.6    6.5    1.4   -2.4   -5.0   -3.93   -4.47    5.73    5.83    0.79
1877    -6.3   -7.8   -5.6   -3.5    1.1    5.9    8.9    6.9    4.1    1.2    1.0   -1.5   -2.27   -5.63    5.30    4.07    0.37
1878    -3.7   -4.0   -3.8   -0.9    3.0    6.6    7.5    7.0    7.8    3.1   -0.3   -1.7   -1.90   -2.90    5.70    5.97    1.72
1879    -2.0   -5.3   -2.0   -0.4    3.0    4.1    6.4    9.6    7.7    2.0   -3.6   -4.1   -3.23   -2.57    4.50    6.43    1.28
1880    -3.9   -5.5   -6.1   -2.4    1.2    5.2    7.9   10.0    7.1   -0.5   -4.2   -5.8   -4.63   -4.67    4.77    5.53    0.25
1881    -8.2   -8.5   -8.8   -4.7   -1.3    3.1    7.1    8.1    4.8    2.7   -3.7   -3.4   -5.10   -7.33    2.97    5.20   -1.07
1882    -4.6   -6.0   -4.7   -1.5    1.3    4.0    9.4   10.6    7.3    3.6   -3.7   -6.4   -4.90   -4.07    4.90    7.17    0.78
1883    -4.4   -2.9   -4.0    1.4    3.0    8.0    8.0    8.0    5.3    1.3    0.3   -3.4   -2.50   -1.83    6.33    4.87    1.72
1884    -6.0   -3.4   -2.0   -3.9    0.2    5.7    8.5    8.7    6.7    2.5   -1.5   -5.9   -4.47   -3.10    4.80    5.97    0.80
1885    -7.0   -3.7   -3.9   -1.2   -0.4    4.3    9.4    9.2    5.8   -0.6   -3.2   -5.8   -5.33   -2.93    4.43    4.80    0.24
1886    -8.0   -4.3   -2.5   -2.1    0.9    4.8    9.2    9.5    5.8    3.3   -0.2   -5.2   -4.47   -2.97    4.97    6.20    0.93
1887    -2.9   -2.1   -4.7   -0.4    4.3    5.0    9.5    8.9    6.9   -0.2   -3.4   -6.8   -4.37   -2.40    6.27    5.20    1.17
1888    -7.0   -7.8   -7.4   -3.6    1.3    5.0    7.5    8.5    4.9    0.3   -2.2   -4.9   -4.70   -6.27    4.60    4.57   -0.45
1889    -5.3   -6.0   -5.9   -0.6    3.6    7.1    8.1    9.4    7.1    3.8    0.5   -1.2   -2.00   -4.17    6.27    6.77    1.72
1890    -5.0   -2.4   -2.5   -1.1    1.6    5.6    9.4    9.8    8.4    1.2   -2.2   -1.8   -3.00   -2.00    5.53    6.47    1.75
1891    -6.5   -3.1   -5.5   -1.2    0.5    4.6    8.4    6.3    4.8    2.1   -2.8   -3.2   -4.17   -3.27    4.50    4.40    0.37
1892    -7.5   -7.0   -1.9   -2.0    0.8    4.1    6.7    7.3    6.4   -0.4   -1.1   -7.8   -5.47   -3.63    3.87    4.43   -0.20
1893    -9.1   -8.4   -7.5   -2.7    1.9    4.4    6.8    7.7    3.9    2.2   -4.8   -3.7   -5.87   -6.20    4.37    4.60   -0.78
1894    -3.6   -4.2   -4.3    0.3    2.9    6.8    9.0   10.3    4.4   -0.6   -2.1   -5.0   -3.57   -2.73    6.23    4.70    1.16
1895    -6.7   -7.0   -6.0   -1.8    3.1    6.7    7.1    6.9    6.0    1.2   -1.3   -2.6   -3.53   -4.93    5.63    4.70    0.47
1896    -7.0   -4.5   -3.2    0.0    2.7    5.7    9.0    8.4    7.0    1.0   -3.6   -3.9   -4.83   -2.57    5.80    5.47    0.97
1897    -3.2   -7.1   -6.1    1.6    6.6    5.1    8.8    8.1    7.2    3.4   -1.8   -4.6   -3.20   -3.87    6.83    6.23    1.50
1898    -4.6   -6.0   -5.2    0.8    3.0    6.0   10.0    9.8    8.2    2.2   -1.6   -5.1   -3.77   -3.47    6.33    6.73    1.46
1899    -6.2   -6.4   -7.8   -3.8   -1.2    3.5    8.2    7.4    7.3    1.0   -1.0   -4.6   -3.93   -6.00    3.50    5.23   -0.30
1900    -5.6   -8.3   -4.9   -2.3    0.7    3.4    5.3    7.2    4.3    1.8    0.3   -5.6   -3.63   -5.17    3.13    4.43   -0.31
1901    -1.9   -8.9   -5.1   -0.7    0.9    5.9    8.9    7.2    7.5    5.5   -2.8   -6.5   -3.73   -4.90    5.23    6.73    0.83
1902    -7.4   -7.3   -8.0   -3.6    0.3    2.9    7.2    7.1    4.5   -2.0   -2.1   -1.8   -3.77   -6.30    3.47    3.20   -0.85
1903    -5.5   -4.4   -1.9   -1.5    2.0    5.9    7.1    7.6    5.3   -0.6   -1.2   -3.1   -3.27   -2.60    5.00    4.10    0.81
1904    -2.8   -7.3   -3.8    0.8    2.0    6.1    8.1    8.6    7.3    3.9   -3.6   -6.3   -4.23   -3.43    5.40    6.60    1.08
1905    -4.8   -5.5   -3.2   -1.0    3.3    5.9    9.0    9.0    7.0    0.4   -3.0   -2.2   -3.33   -3.23    6.07    5.47    1.24
1906    -3.2   -5.0   -6.0   -0.8    2.4    6.3    8.9    6.8    6.1    2.0   -2.0   -3.5   -2.90   -3.93    5.87    4.97    1.00
1907    -8.4   -3.9   -1.4    0.6    1.4    7.8    8.7    8.4    5.1    3.2    0.6   -5.1   -4.30   -1.57    5.97    5.57    1.42
1908    -4.9   -5.6   -2.8   -0.7    1.8    6.5    8.4    8.2    5.9    2.6   -2.9   -2.3   -3.37   -3.03    5.57    5.57    1.18
1909    -2.9   -4.1   -4.7   -3.1    0.9    4.5    8.6   10.2    7.0    2.8   -3.3   -4.0   -3.40   -3.97    4.67    6.67    0.99
1910    -4.3   -1.7   -2.1   -1.6    2.9    4.9    6.7    6.7    5.9    0.3   -2.5   -3.7   -3.50   -1.80    4.83    4.30    0.96
1911    -4.0   -6.3   -3.7   -2.3    3.0    5.2    8.5    9.0    7.5    0.2    0.0   -1.5   -1.83   -4.10    5.57    5.57    1.30
1912    -7.0  -10.0   -4.8   -3.1    0.8    4.7    8.0    7.9    4.8   -0.5   -1.7   -4.0   -4.23   -5.97    4.50    4.07   -0.41
1913    -3.4   -5.2   -3.7   -0.3    1.5    5.0   10.9   10.0    6.6    0.0   -0.8   -3.3   -2.50   -3.07    5.80    5.53    1.44
1914    -6.2   -4.8   -4.3   -0.5    3.1    7.2    8.8    8.7    6.2    2.8   -0.6   -2.9   -3.23   -3.20    6.37    5.90    1.46
1915    -5.5   -6.0   -6.9    0.3    1.3    5.2   10.2    9.5    5.2    1.9   -3.3   -7.7   -5.50   -4.20    5.57    5.53    0.35
1916    -5.3   -4.5   -5.3   -2.4   -0.5    4.8   10.1    8.3    5.9    0.3   -0.3   -4.2   -3.27   -4.07    4.80    4.83    0.58
1917    -6.0   -9.2   -7.4   -3.4   -0.8    6.2    8.1    8.9    5.3    2.3   -2.4   -4.9   -4.43   -6.67    4.50    5.50   -0.27
1918    -9.5   -5.8   -3.0    0.2    1.0    5.9    8.3    7.5    6.7    2.3    0.7   -3.0   -3.93   -2.87    5.07    5.50    0.94
1919    -4.1   -7.0   -4.5   -2.6    3.2    7.4    9.4    9.5    7.2    1.5   -2.9   -4.8   -3.93   -4.70    6.67    6.07    1.02
1920    -6.2   -4.3   -0.5    0.2    4.7    7.1   11.3   10.7    8.0    2.1    0.4   -1.1   -2.30   -1.53    7.70    6.93    2.70
1921    -5.4   -4.8   -2.7    1.7    4.9    8.7    8.7    9.8    6.4    1.0   -2.4   -3.1   -3.63   -1.93    7.43    5.73    1.90
1922    -4.2   -3.8   -4.3   -0.7    4.5    7.5   10.8    9.8    9.0    3.1   -0.8   -4.3   -3.10   -2.93    7.60    7.30    2.22
1923    -2.7   -4.6   -2.7   -1.9    1.8    6.0    9.4    8.0    6.8    3.5   -0.9   -2.8   -2.13   -3.07    5.73    6.10    1.66
1924    -4.6   -7.0   -4.3   -1.8    2.6    4.4    8.9   11.1    7.6    4.5   -0.1   -1.2   -1.97   -4.37    5.30    7.73    1.67
1925    -1.1   -3.6   -5.3   -0.9    2.0    5.5   10.0    9.5    7.2    1.2   -3.0   -5.1   -3.07   -3.27    5.83    5.97    1.37
1926    -5.1   -6.5   -3.3   -1.7    1.3    4.7    7.3    8.1    7.0    0.4   -1.2   -4.9   -3.73   -3.83    4.43    5.17    0.51
1927    -7.2   -3.6   -4.5   -1.3    1.0    5.4   10.2   10.2    5.7    0.8   -2.5   -3.7   -4.47   -3.13    5.53    5.57    0.88
1928    -4.3   -3.0   -2.2   -0.5    2.0    4.6    9.0    9.5    7.4    0.3   -2.6   -2.9   -3.27   -1.90    5.20    5.73    1.44
1929    -6.0   -5.3   -6.0   -4.8    2.7    4.5    7.6    9.4    7.1    3.0    0.6   -0.3   -1.90   -5.37    4.93    6.50    1.04
1930    -1.7   -3.8   -4.5   -0.8    3.4    6.6    9.7   10.2    4.8    2.5   -0.1   -3.0   -1.60   -3.03    6.57    5.83    1.94
1931    -5.1   -6.1   -4.9   -0.9    2.9    4.1   10.2    9.6    5.2    2.2    0.9   -0.9   -1.70   -3.97    5.73    5.67    1.43
1932    -3.2   -4.8   -4.4   -1.0    1.0    5.1    8.0    9.5    6.4    1.7   -0.8   -0.7   -1.57   -3.40    4.70    5.87    1.40
1933    -2.6   -5.4   -5.4   -1.8    2.1    6.3    9.7   10.0    7.3    2.3   -0.8   -3.3   -2.23   -4.20    6.03    6.53    1.53
1934    -1.9   -5.3   -2.8   -2.5    4.2    5.6   10.1    9.6    9.2    3.6    0.2   -0.4   -0.70   -3.53    6.63    7.47    2.47
1935    -4.2   -4.4   -2.4   -0.6    1.2    6.6    7.8    9.4    5.5    3.4    1.2   -1.6   -1.53   -2.47    5.20    6.10    1.82
1936    -5.4   -7.5   -5.4   -0.6    4.5    8.3    8.4   10.9    6.4    2.5    0.4   -0.6   -1.87   -4.50    7.07    6.60    1.82
1937    -2.4   -5.2   -4.0    1.8    4.3    8.7   10.5   12.7    7.6    4.4   -0.6   -3.9   -2.30   -2.47    7.83    8.23    2.83
1938    -3.7   -1.5   -1.9   -0.1    3.1    5.9   11.6   10.3    9.3    4.4    1.5   -0.8   -1.00   -1.17    6.87    8.00    3.18
1939    -4.1   -4.6   -3.4   -1.6    2.3    6.2    9.2   10.8    4.8    2.0    1.1   -3.8   -2.27   -3.20    5.90    5.87    1.57
1940    -5.9   -7.1   -6.0   -2.8    3.6    5.9    7.9   10.0    7.3    3.0   -1.6   -2.8   -3.43   -5.30    5.80    6.77    0.96
1941    -6.5   -7.0   -6.1   -3.2    0.5    4.9    9.6    9.4    5.9    0.4   -1.2   -6.1   -4.60   -5.43    5.00    5.23    0.05
1942    -6.7   -7.7   -6.9   -1.5    0.5    5.2    8.4    9.1    6.2    2.1   -1.7   -4.1   -4.17   -5.37    4.70    5.80    0.24
1943    -6.1   -3.0   -2.9   -0.8    3.5    7.0    9.7    9.4    6.9    2.0    0.3   -0.8   -2.20   -2.23    6.73    6.10    2.10
1944    -3.1   -3.8   -2.5   -2.3    2.4    5.9    7.2    8.9    7.4    4.2    0.3   -0.5   -1.10   -2.87    5.17    6.83    2.01
1945    -5.3   -4.9   -4.2    0.0    2.4    5.2    9.4   11.2    7.0    0.4   -2.4   -5.6   -4.43   -3.03    5.67    6.20    1.10
1946    -2.6   -8.0   -5.2   -0.8    2.4    6.7    9.5    9.5    8.5    1.5   -1.1    0.3   -1.13   -4.67    6.20    6.50    1.72
1947    -3.3   -7.0   -6.7   -0.5    1.4    6.5    8.8    9.4    7.8    2.7   -0.7   -2.7   -2.23   -4.73    5.57    6.63    1.31
1948    -6.5   -4.7   -4.3    0.3    4.0    6.1    8.7    8.5    7.3    2.9    0.0   -2.3   -2.93   -2.90    6.27    6.23    1.67
1949    -3.6   -2.4   -3.5   -0.4    2.6    4.6    7.6    8.5    7.0    1.0    0.7   -2.3   -1.73   -2.10    4.93    5.50    1.65
1950    -3.3   -4.8   -1.8    1.5    2.8    6.1    7.1   10.8    7.9    5.1   -0.7   -1.4   -1.80   -1.70    5.33    7.93    2.44
1951    -5.9   -5.6   -3.9    0.7    1.3    5.6    6.9   10.4    6.2    4.9   -2.1   -3.3   -3.77   -2.93    4.60    7.17    1.27
1952    -3.9   -4.3   -5.2   -1.1    1.8    6.8    9.4    7.6    6.5    1.5   -1.4   -4.9   -3.40   -3.53    6.00    5.20    1.07
1953    -5.4   -7.2   -3.6   -0.4    2.7    7.7    8.2   10.0    5.7    3.6    1.3   -0.3   -1.47   -3.73    6.20    6.43    1.86
1954    -2.9   -5.6   -2.8    0.2    3.7    6.2   10.6    8.6    6.7    1.8   -2.0   -0.5   -1.80   -2.73    6.83    5.70    2.00
1955    -3.5   -6.7   -5.4   -1.3    2.3    4.9    7.9    9.1    7.0    2.0   -2.9   -8.3   -4.90   -4.47    5.03    6.03    0.43
1956    -5.2   -8.2   -2.5   -3.2    3.3    7.4    7.2    7.4    5.0    1.6   -2.0   -1.6   -2.93   -4.63    5.97    4.67    0.77
1957    -3.0   -2.6   -4.7   -0.3    2.4    5.5   10.4   10.0    6.8    3.0    0.3   -4.0   -2.23   -2.53    6.10    6.60    1.98
1958    -6.4   -4.7   -4.8   -2.0    0.7    5.5    8.5    8.8    6.1    3.0    0.7   -5.5   -3.73   -3.83    4.90    5.97    0.82
1959    -4.3   -1.3   -0.7   -1.5    3.4    7.3    9.6    9.7    5.7    2.5    0.4   -3.4   -2.43   -1.17    6.77    5.97    2.28
1960    -4.4   -6.0   -1.5    1.4    4.5    6.7   13.5   10.5    7.7   -0.6   -2.4   -3.5   -3.43   -2.03    8.23    5.87    2.16
1961    -3.5   -3.6   -2.2   -2.3    2.0    8.1   10.6   10.2    7.1    6.3    0.3   -4.7   -2.63   -2.70    6.90    7.87    2.36
1962    -5.0   -4.4   -7.0   -0.6    1.6    4.6    8.0    7.8    6.6    2.2    0.9   -3.9   -2.67   -4.00    4.73    5.53    0.90
1963    -5.3   -7.6   -7.3   -0.7    5.7    5.1    8.0    8.2    8.1    3.4   -1.8   -4.3   -3.80   -5.20    6.27    6.57    0.96
1964    -3.4   -6.2   -1.5   -1.6    3.0    6.7   10.8    9.4    6.4    3.9   -2.1   -3.2   -2.90   -3.10    6.83    6.57    1.85
1965    -4.5   -5.2   -5.1   -0.7    0.7    5.7    6.9    7.6    6.4    1.7   -2.2   -4.9   -3.87   -3.67    4.43    5.23    0.53
1966    -7.9   -8.8   -8.0   -2.9    1.0    6.4    9.8    8.6    4.4   -0.2   -0.2   -4.4   -4.17   -6.57    5.73    4.27   -0.18
1967    -6.1   -5.0   -1.1   -0.1    2.6    7.0    9.5   10.3    7.9    2.4    2.1   -4.2   -2.73   -2.07    6.37    6.87    2.11
1968    -7.4   -5.5   -4.1   -2.1    0.4    5.1    6.7    8.6    4.1   -1.1   -1.6   -1.8   -3.60   -3.90    4.07    3.87    0.11
1969    -6.7   -9.7   -4.7   -2.2    0.9    4.6    8.4    9.0    6.5    3.7   -0.8   -3.5   -3.67   -5.53    4.63    6.40    0.46
1970    -3.2   -8.3   -2.4   -2.8    3.0    7.3    9.8   10.7    7.0    3.3   -1.8   -2.3   -2.43   -4.50    6.70    7.00    1.69
1971    -5.3   -6.3   -5.9   -2.3    1.7    4.1    8.8    9.3    5.9    1.2   -4.4   -3.3   -4.33   -4.83    4.87    5.47    0.29
1972    -3.6   -4.6   -2.5   -0.9    2.7    8.4   12.2   11.7    7.1    2.9   -2.1   -0.2   -1.97   -2.67    7.77    7.23    2.59
1973    -3.3   -4.2   -3.5    0.2    3.3    7.3   11.6    9.5    5.5    0.5   -2.0   -5.4   -3.57   -2.50    7.40    5.17    1.63
1974    -3.7   -3.1   -0.6   -0.2    2.1    7.3   11.6   10.2    8.5    2.5   -1.8   -1.0   -2.17   -1.30    7.00    7.07    2.65
1975    -4.3   -2.9   -1.0    0.0    3.6    5.6    8.4    7.5    7.6    1.4   -0.5   -4.3   -3.03   -1.30    5.87    5.50    1.76
1976    -5.6   -4.3   -3.1   -0.1    3.5    5.5    9.6    9.7    5.0    1.3   -2.3   -2.9   -3.60   -2.50    6.20    5.33    1.36
1977    -4.8   -4.8   -4.2   -1.8    2.4    6.0    8.6    8.3    5.9    1.6    0.8   -3.4   -2.47   -3.60    5.67    5.27    1.22
1978    -6.3   -7.0   -4.5   -2.4    2.9    4.5    7.0    8.1    5.5    1.2   -1.1   -5.8   -4.40   -4.63    4.80    4.93    0.18
1979    -7.4   -6.5   -3.8   -2.4    2.6    5.4    9.2    9.9    7.4    1.1   -1.5   -1.9   -3.60   -4.23    5.73    6.13    1.01
1980    -5.0   -6.2   -4.3    0.1    1.8    6.7    7.7    9.1    7.2    2.4   -2.9   -5.2   -4.37   -3.47    5.40    6.23    0.95
1981    -5.8   -6.3   -6.2   -2.4    2.1    5.1    8.7    8.8    6.6    3.5   -0.7   -5.7   -4.07   -4.97    5.30    6.30    0.64
1982    -6.0   -4.1   -2.6   -0.3    2.5    4.0   10.1    8.1    6.2    1.9   -0.6   -2.1   -2.90   -2.33    5.53    5.40    1.42
1983    -2.6   -4.2   -1.9    1.0    2.3    6.6   10.0    8.8    7.8    3.0   -3.0   -5.3   -3.63   -1.70    6.30    6.53    1.88
1984    -4.8   -2.7   -4.1   -0.2    4.8    6.8    8.8    8.9    6.4    2.9   -1.9   -1.2   -2.63   -2.33    6.80    6.07    1.97
1985    -7.4   -8.5   -2.2   -2.0    1.6    5.7    8.7    9.3    7.3    2.8   -0.7   -6.1   -4.73   -4.23    5.33    6.47    0.71
1986    -5.4   -6.8   -1.8   -1.7    2.8    7.8    8.1    9.1    4.9    3.4    0.4   -5.5   -3.50   -3.43    6.23    5.80    1.27
1987    -5.6   -7.3   -4.5   -1.6    2.2    4.9    8.3    7.0    6.8    6.0   -2.9   -4.5   -4.33   -4.47    5.13    6.60    0.73
1988    -5.2   -4.1   -4.3   -2.9    2.6    6.3   10.2    9.3    7.4    2.2   -3.6   -5.7   -4.83   -3.77    6.37    6.30    1.02
1989    -3.6   -3.7   -0.8    2.7    5.1    9.3   10.0   10.3    7.7    2.2    0.6   -3.7   -2.23   -0.60    8.13    6.73    3.01
1990    -5.5   -0.3   -1.9    1.6    2.4    6.8   10.1   10.9    7.6    2.9   -2.0   -0.6   -2.70   -0.20    6.43    7.13    2.67
1991    -3.7   -2.7   -3.8    0.8    2.9    6.8    9.4   10.3    5.9    3.1   -0.3   -1.5   -1.83   -1.90    6.37    6.43    2.27
1992    -1.8   -2.0   -0.7   -1.4    5.1    7.1    8.7    8.7    8.4   -0.7   -2.6   -1.0   -1.80   -1.37    6.97    5.47    2.32
1993    -2.4   -3.4   -2.7   -1.2    3.0    5.0    7.9    9.3    4.5    0.4   -1.5   -4.4   -2.77   -2.43    5.30    4.73    1.21
1994    -5.5   -4.1   -2.6    1.9    2.7    5.9   10.0   10.8    6.9    1.5   -1.8   -1.5   -2.93   -1.60    6.20    6.40    2.02
1995    -3.2   -3.1   -1.3   -0.1    3.0    6.9    8.8    8.5    6.8    1.7   -2.6   -5.4   -3.73   -1.50    6.23    5.67    1.67
1996    -2.6   -6.1   -1.8   -1.7    1.0    5.5    7.9   10.3    6.5    3.7   -0.2   -3.4   -2.07   -3.20    4.80    6.83    1.59
1997    -5.6   -4.9   -2.0   -2.9    2.6    5.4    8.4   10.6    8.5    2.5   -1.5   -2.7   -3.27   -3.27    5.47    7.20    1.53
1998    -4.8   -8.9   -4.2   -2.3    2.5    4.5    9.0    9.4    6.1    2.5   -3.4   -3.3   -3.83   -5.13    5.33    6.00    0.59
1999    -6.6   -6.0   -2.7   -0.3    0.8    7.7    9.8    9.0    8.3    4.3    0.1   -3.4   -3.30   -3.00    6.10    7.20    1.75
2000    -3.1   -3.7   -2.8   -0.3    3.3    6.8    9.8   10.1    7.7    6.2    1.2   -2.8   -1.57   -2.27    6.63    8.00    2.70
2001    -1.5   -4.8   -4.7   -0.8    2.6    7.8   10.9    9.7    8.6    2.7   -1.8   -2.5   -1.93   -3.43    7.10    7.00    2.18
2002    -3.5   -4.3   -2.5    2.2    3.8    7.0   11.6    9.5    6.1    2.3   -1.7   -3.8   -3.00   -1.53    7.47    5.97    2.23
2003    -7.1   -2.3   -1.8    0.2    4.3    5.5   11.1   10.4    7.3    3.7    1.8   -3.1   -2.80   -1.30    6.97    7.13    2.50
2004    -3.9   -4.8   -0.8    1.6    4.0    6.9   13.2   11.7    8.1    3.3   -0.8   -0.9   -1.87   -1.33    8.03    7.70    3.13
