Year,Jan,Feb,Mar,Apr,May,Jun,Jul,Aug,Sep,Oct,Nov,Dec,DJF,MAM,JJA,SON,ANN
1980,-21.30071611253197,-24.523337595907925,-18.042927807486628,-16.465187165775397,-6.62312020460358,0.818772378516624,3.155639386189258,4.599194373401534,-2.2769318181818177,-13.238660714285714,-23.342727272727274,-25.513125000000002,-22.44326086956522,-13.749705882352941,2.85772378516624,-12.943522727272729,-11.743288043478262
1981,-24.49071611253197,-23.66833759590793,-24.02292780748663,-15.950187165775397,-7.983120204603581,1.6,,,,,-18.292727272727273,-21.918124999999996,-24.55826086956522,-16.01970588235294,,,
1982,-22.805716112531968,-24.61333759590793,-18.95792780748663,-17.8701871657754,-7.54312020460358,0.683772378516624,3.470639386189258,1.0391943734015343,-5.991931818181818,-12.308660714285713,-16.89272727272727,-23.938125,-23.11826086956522,-14.82470588235294,1.73272378516624,-11.72352272727273,-12.083288043478262
1983,-22.51571611253197,-24.568337595907927,-22.44292780748663,-21.175187165775398,-7.028120204603581,-0.521227621483376,3.1856393861892585,1.2691943734015343,-5.421931818181818,-16.753660714285715,-23.097727272727273,-24.733125,-23.67826086956522,-16.91970588235294,1.31272378516624,-15.08352272727273,-13.638288043478262
1984,-19.31571611253197,-18.96333759590793,-23.92292780748663,-15.070187165775398,-6.798120204603581,0.648772378516624,3.5906393861892583,1.2991943734015343,-4.611931818181818,-14.603660714285713,-17.632727272727273,-16.223125,-21.00826086956522,-15.29970588235294,1.84272378516624,-12.273522727272729,-11.353288043478262
1985,-20.220716112531967,-21.62833759590793,-22.21792780748663,-20.585187165775398,-8.918120204603582,0.40377237851662395,2.7756393861892583,2.244194373401535,-3.7369318181818176,-14.178660714285714,-21.17772727272727,-22.788125,-19.363260869565217,-17.27470588235294,1.80772378516624,-13.018522727272728,-12.248288043478261
1986,-26.98071611253197,-19.268337595907926,-23.807927807486628,-18.3451871657754,-6.71312020460358,0.563772378516624,2.600639386189258,2.6691943734015346,-4.5769318181818175,-14.388660714285713,-20.772727272727273,-19.798125,-23.013260869565222,-16.32470588235294,1.94272378516624,-13.238522727272729,-12.57328804347826
1987,-20.360716112531968,-24.608337595907926,-23.10792780748663,-13.710187165775396,-7.528120204603581,0.523772378516624,4.380639386189259,3.2691943734015343,-4.886931818181818,-15.248660714285712,-22.50272727272727,-24.038125,-21.59326086956522,-14.81970588235294,2.72272378516624,-14.203522727272729,-12.158288043478262
1988,-25.235716112531968,-21.708337595907928,-24.40792780748663,-15.625187165775397,-5.37812020460358,1.8837723785166238,4.320639386189258,2.4941943734015344,-3.536931818181818,-12.988660714285714,-19.622727272727275,-23.488124999999997,-23.66326086956522,-15.17470588235294,2.89772378516624,-12.043522727272729,-11.973288043478261
1989,-25.665716112531967,-26.853337595907927,-24.93792780748663,-17.070187165775398,-7.603120204603581,0.918772378516624,4.8156393861892575,1.6141943734015345,-4.096931818181818,-15.978660714285713,-17.847727272727273,-21.368125,-25.338260869565218,-16.574705882352937,2.4527237851662402,-12.633522727272728,-12.94828804347826
1990,-14.58071611253197,-21.713337595907927,-24.47292780748663,-15.765187165775398,-3.5381202046035805,2.318772378516624,4.225639386189258,3.6741943734015345,-2.5419318181818182,-15.303660714285714,-22.26772727272727,-19.488124999999997,-19.22326086956522,-14.62970588235294,3.4027237851662404,-13.363522727272729,-10.89828804347826
1991,-22.205716112531967,-25.288337595907926,-22.607927807486632,-19.2901871657754,-7.198120204603581,1.703772378516624,4.720639386189259,3.5941943734015345,-2.5819318181818183,-14.393660714285712,-18.732727272727274,-23.363125,-22.32826086956522,-16.39970588235294,3.33772378516624,-11.893522727272728,-12.013288043478262
1992,-20.735716112531968,-23.023337595907925,-23.74292780748663,-16.005187165775396,-8.243120204603581,0.7137723785166239,4.130639386189259,1.3291943734015343,-4.336931818181817,-13.788660714285713,-15.847727272727273,-22.338124999999998,-22.373260869565218,-16.034705882352938,2.0577237851662398,-11.313522727272728,-11.883288043478261
1993,-26.63071611253197,-23.51833759590793,-25.01292780748663,-16.485187165775397,-7.533120204603581,0.683772378516624,5.125639386189258,2.1941943734015346,-4.301931818181818,-14.983660714285712,-16.512727272727275,-23.123124999999998,-24.16326086956522,-16.37970588235294,2.66772378516624,-11.92352272727273,-12.50328804347826
1994,-21.78571611253197,-23.108337595907926,-23.26292780748663,-16.0801871657754,-8.30312020460358,0.863772378516624,4.0606393861892585,3.6341943734015345,-3.536931818181818,-14.213660714285712,-22.117727272727272,-22.623125,-22.67326086956522,-15.91970588235294,2.85272378516624,-13.27852272727273,-12.25328804347826
1995,-22.97571611253197,-24.763337595907927,-21.71792780748663,-11.170187165775397,-7.76812020460358,1.9287723785166242,4.090639386189258,2.4141943734015348,-2.4469318181818176,-15.093660714285715,-17.902727272727272,-23.503125,-23.45826086956522,-13.589705882352941,2.81272378516624,-11.803522727272728,-11.57328804347826
1996,-22.24071611253197,-23.533337595907927,-18.69792780748663,-12.500187165775397,-6.233120204603581,0.06377237851662398,4.8506393861892585,2.4491943734015345,-4.011931818181818,-13.538660714285713,-15.337727272727271,-25.553125,-23.09826086956522,-12.51470588235294,2.45772378516624,-10.953522727272729,-11.123288043478261
1997,-23.98071611253197,-23.69833759590793,-20.58292780748663,-14.355187165775398,-6.87312020460358,1.4487723785166238,2.795639386189258,2.7091943734015347,-4.9469318181818185,-13.553660714285714,-20.077727272727273,-20.643124999999998,-24.41326086956522,-13.97470588235294,2.3177237851662404,-12.853522727272729,-12.04328804347826
1998,-21.92571611253197,-23.358337595907926,-18.18792780748663,-14.270187165775397,-7.218120204603581,0.133772378516624,3.5656393861892584,2.2991943734015345,-4.251931818181818,-11.573660714285712,-15.172727272727272,-23.403125,-21.97826086956522,-13.26470588235294,1.9977237851662402,-10.323522727272728,-11.033288043478262
1999,-23.72071611253197,-21.583337595907928,-20.64792780748663,-16.5301871657754,-4.97312020460358,0.7137723785166239,4.835639386189259,1.2491943734015345,-3.461931818181818,-14.828660714285714,-14.747727272727271,-21.973125,-22.90326086956522,-14.089705882352941,2.26272378516624,-11.003522727272728,-11.383288043478261
2000,-19.99071611253197,-20.018337595907926,-20.75792780748663,-17.285187165775397,-7.92812020460358,0.583772378516624,3.685639386189258,1.7841943734015344,-4.461931818181818,-13.873660714285712,-20.747727272727275,-24.113125,-20.66326086956522,-15.35970588235294,2.0177237851662397,-13.018522727272728,-11.86828804347826
2001,-21.775716112531967,-21.983337595907926,-25.63292780748663,-20.465187165775397,-6.9931202046035805,1.668772378516624,4.3106393861892585,4.034194373401534,-1.951931818181818,-11.253660714285713,-18.672727272727272,-16.693125,-22.62826086956522,-17.73470588235294,3.33772378516624,-10.61852272727273,-11.623288043478261
2002,-21.81071611253197,-23.268337595907926,-22.927927807486633,-17.860187165775397,-5.58812020460358,3.7287723785166245,3.630639386189258,3.5091943734015345,-1.171931818181818,-7.338660714285713,-17.762727272727272,-16.523125,-20.59326086956522,-15.49470588235294,3.62272378516624,-8.748522727272729,-10.30828804347826
2003,-25.55071611253197,-21.743337595907928,-23.10292780748663,-16.4401871657754,-6.353120204603581,2.448772378516624,5.7706393861892575,5.374194373401535,-1.8819318181818179,-10.568660714285713,-16.397727272727273,-24.118125,-21.27326086956522,-15.33470588235294,4.53272378516624,-9.608522727272728,-10.75328804347826
2004,-22.32571611253197,-23.963337595907927,-19.08292780748663,-10.485187165775397,-6.55312020460358,1.3887723785166242,3.830639386189258,2.7541943734015346,-2.381931818181818,-11.998660714285712,-19.96272727272727,-19.808124999999997,-23.47326086956522,-12.07470588235294,2.6577237851662403,-11.43852272727273,-10.918288043478261
2005,-16.410716112531972,-16.393337595907926,-20.30292780748663,-14.980187165775398,-3.438120204603581,1.728772378516624,5.210639386189258,2.7541943734015346,-3.6069318181818177,-15.368660714285713,-16.942727272727275,-17.133125,-17.53826086956522,-12.94470588235294,3.23272378516624,-11.963522727272728,-9.71828804347826
2006,-15.86571611253197,-24.693337595907927,-21.83292780748663,-9.985187165775397,-4.92812020460358,-1.476227621483376,4.2656393861892585,2.5441943734015346,-3.5269318181818177,-13.133660714285714,-17.482727272727274,-21.563125,-19.23326086956522,-12.28470588235294,1.77772378516624,-11.373522727272729,-10.483288043478261
2007,-22.110716112531968,-22.773337595907925,-21.08792780748663,-15.110187165775397,-8.07312020460358,0.898772378516624,3.6106393861892583,3.5891943734015346,-3.861931818181818,-12.733660714285714,-16.537727272727274,-20.333125,-22.14826086956522,-14.79470588235294,2.6977237851662403,-11.033522727272729,-11.283288043478262
2008,-24.46571611253197,-16.143337595907926,-24.317927807486633,-20.210187165775395,-7.5781202046035805,4.113772378516623,5.735639386189258,4.3841943734015345,-1.611931818181818,-13.038660714285713,-18.672727272727272,-18.948124999999997,-20.31326086956522,-17.409705882352938,4.742723785166239,-11.09852272727273,-10.993288043478262
2009,-19.69571611253197,-26.79333759590793,-24.807927807486628,-20.535187165775397,-4.093120204603581,-0.8762276214833761,4.090639386189258,0.8591943734015344,-4.156931818181818,-12.628660714285713,-19.412727272727274,-16.328125,-21.818260869565222,-16.514705882352942,1.35772378516624,-12.058522727272727,-12.158288043478262
2010,-22.680716112531968,-24.43333759590793,-23.737927807486628,-15.055187165775397,-3.9831202046035807,0.783772378516624,3.810639386189258,3.7591943734015345,-2.4019318181818177,-12.118660714285713,-21.372727272727275,-18.808125,-21.15326086956522,-14.29970588235294,2.78772378516624,-11.953522727272729,-11.27328804347826
2011,-21.44571611253197,-17.61333759590793,-20.052927807486633,-16.0101871657754,-5.233120204603581,2.203772378516624,3.810639386189258,3.7091943734015347,-3.1519318181818177,-12.418660714285714,-17.272727272727273,-19.508125,-19.28826086956522,-13.804705882352941,3.2377237851662404,-10.938522727272728,-10.243288043478262
2012,-16.64571611253197,-21.503337595907926,-19.50292780748663,-18.960187165775395,-7.1631202046035805,3.563772378516624,5.540639386189259,4.609194373401534,-1.491931818181818,-11.188660714285714,-17.812727272727273,-22.948124999999997,-19.21826086956522,-15.24470588235294,4.5727237851662395,-10.15352272727273,-10.178288043478261
2013,-19.64571611253197,-25.403337595907928,-21.10292780748663,-16.860187165775397,-6.733120204603581,1.683772378516624,4.8106393861892585,3.3091943734015343,-0.501931818181818,-13.318660714285713,-19.422727272727272,-17.358125,-22.668260869565216,-14.93470588235294,3.26772378516624,-11.068522727272729,-11.133288043478261
2014,-18.07071611253197,-19.25333759590793,-19.81292780748663,-17.6101871657754,-6.433120204603581,1.333772378516624,5.010639386189258,3.6091943734015346,-2.9519318181818175,-10.0,-18.022727272727273,-21.708125000000003,-18.22826086956522,-14.65470588235294,3.31772378516624,-10.773522727272729,-10.283288043478262
2015,-14.345716112531969,-25.25333759590793,-19.7,-15.6,-11.13312020460358,2.6337723785166243,4.820639386189258,2.9091943734015344,-2.916931818181818,-10.743660714285713,-15.227727272727272,-20.903125,-20.43826086956522,-15.47,3.45772378516624,-9.61852272727273,-10.293288043478261
2016,-18.32571611253197,-21.908337595907927,-19.82292780748663,-17.875187165775394,-4.323120204603581,2.853772378516624,6.005639386189259,6.169194373401535,-1.3938636363636359,-7.677321428571426,-11.585454545454544,-20.296249999999997,-20.38326086956522,-14.04470588235294,5.00772378516624,-6.867045454545457,-9.106576086956522
2017,-24.16143222506394,-20.926675191815853,-23.04585561497326,-19.750374331550795,-8.646240409207161,1.477544757033248,5.6812787723785165,4.078388746803069,-1.0038636363636357,-7.237321428571427,-15.055454545454545,-17.096249999999998,-21.79652173913044,-17.21941176470588,3.7454475703324803,-7.747045454545457,-10.796576086956522
2018,-23.09143222506394,-12.636675191815854,-22.675855614973262,-19.460374331550796,-3.966240409207161,-0.26245524296675204,3.121278772378516,2.688388746803069,-4.393863636363635,-10.667321428571427,-16.565454545454543,-21.97625,-17.616521739130437,-15.43941176470588,1.84544757033248,-10.527045454545457,-10.466576086956522
2019,-23.34143222506394,-26.666675191815855,-25.64585561497326,-13.340374331550795,-6.286240409207161,3.6475447570332475,5.161278772378516,5.218388746803069,-0.8038636363636358,-9.147321428571427,-18.865454545454543,-19.31625,-23.99652173913044,-15.169411764705881,4.67544757033248,-9.587045454545457,-11.056576086956523
2020,-19.25143222506394,-24.896675191815852,-24.20585561497326,-9.440374331550794,-3.326240409207161,3.207544757033248,4.021278772378516,4.2083887468030685,-3.863863636363636,-13.427321428571426,-16.285454545454545,-20.19625,-21.15652173913044,-12.399411764705881,3.81544757033248,-11.177045454545457,-10.266576086956523
2021,-18.691432225063938,-18.306675191815852,-19.70585561497326,-13.120374331550794,-4.766240409207161,3.367544757033248,6.021278772378516,4.9183887468030685,-0.9038636363636358,-10.137321428571427,-17.445454545454545,-17.31625,-19.06652173913044,-12.60941176470588,4.76544757033248,-9.477045454545458,-9.136576086956524
2022,-19.49143222506394,-25.106675191815853,-19.90585561497326,-18.120374331550796,-6.776240409207161,0.857544757033248,3.621278772378516,1.918388746803069,,,,,-20.64652173913044,-15.009411764705881,2.13544757033248,,-11.346576086956523
