YEAR     JAN    FEB    MAR    APR    MAY    JUN    JUL    AUG    SEP    OCT    NOV    DEC     DJF     MAM     JJA     SON     ANN
1857     2.8    4.3    3.4    5.3    8.8   12.3   12.8   13.9   12.6    9.1    7.4    7.2    5.80    4.33   11.30   11.87    8.32
1858     4.9    3.1    3.2    5.5    8.5   12.9   12.0   13.9   11.8    6.4    4.4    5.0    4.77    3.93   11.13   10.70    7.63
1859     4.4    4.2    4.1    4.2    9.7   11.7   12.9   13.1   10.6    7.3    4.4    1.0    3.27    4.17   11.43   10.33    7.30
1860     2.5    1.7    3.1    5.0    8.3   10.3   12.0   11.4    9.5    6.7    3.9    1.5    2.63    3.27   10.20    9.20    6.32
1861     3.5    3.9    4.1    6.2    7.4   12.3   12.7   12.9   10.8    9.3    3.2    4.4    3.70    4.73   10.80   11.00    7.56
1862     3.9    4.2    1.6    5.4    9.3   10.3   10.9   12.2   11.1    8.0    4.0    5.6    4.50    3.73   10.17   10.43    7.21
1863     4.4    4.9    4.6    6.1    7.6   11.5   11.5   12.0    9.6    8.0    5.5    4.5    4.80    5.20   10.20    9.87    7.52
1864     3.3    1.0    2.3    6.9    8.1   10.8   12.4   11.6   10.8    7.2    5.6    4.6    4.50    3.40   10.43    9.87    7.05
1865     2.3    2.2    2.6    6.7    9.3   11.5   13.0   12.9   13.1    7.1    5.2    6.3    4.60    3.83   11.27   11.03    7.68
1866     4.3    2.3    3.1    5.7    7.8   12.3   12.0   12.0    9.8    9.3    4.9    4.5    4.57    3.70   10.70   10.37    7.33
1867    -0.2    4.5    2.1    6.1    7.1   10.5   11.1   13.3   11.2    8.2    6.5    4.5    3.60    4.23    9.57   10.90    7.07
1868     3.4    4.8    5.1    6.9   10.1   11.8   14.0   13.5   10.6    7.3    3.7    4.4    3.83    5.60   11.97   10.47    7.97
1869     5.0    4.6    2.7    7.1    6.5   10.0   13.2   12.2   10.6    7.4    4.7    1.5    3.73    4.80    9.90   10.07    7.12
1870     3.5    2.0    3.4    7.1    8.8   11.0   13.0   13.4   11.3    7.7    4.5    1.0    3.00    4.17   10.93   10.80    7.22
1871     2.2    4.7    5.2    4.4    8.3   10.9   13.9   14.0   10.5    8.3    3.9    3.8    3.30    4.77   11.03   10.93    7.51
1872     4.3    4.7    4.7    6.7    7.8   12.2   13.8   12.6   10.0    7.6    4.7    3.5    4.17    5.37   11.27   10.07    7.72
1873     4.1    2.5    3.7    6.3    7.3   12.4   14.2   13.0   10.0    6.8    5.2    5.3    4.87    4.17   11.30    9.93    7.57
1874     5.1    4.6    5.4    7.1    8.0   11.0   13.8   12.1   11.0    8.2    5.0    0.9    3.67    5.70   10.93   10.43    7.68
1875     4.0    2.7    4.2    6.9    8.0   11.3   12.7   13.5   11.2    7.8    3.7    3.1    3.60    4.60   10.67   10.83    7.42
1876     4.9    1.9    2.6    5.8    8.4   11.9   12.5   13.2    9.9    8.9    5.0    3.4    4.43    3.43   10.93   10.67    7.37
1877     2.9    3.2    3.4    6.0    6.8   11.0   12.6   11.4    9.6    7.5    5.6    4.2    4.23    4.20   10.13    9.50    7.02
1878     4.1    5.8    3.5    6.8    9.2   11.8   12.9   14.0   11.6    9.1    3.4    0.5    2.67    5.37   11.30   11.57    7.72
1879     1.5    1.7    2.2    4.5    6.9   10.5   11.9   12.6   10.6    7.8    5.2    3.8    3.50    2.80    9.77   10.33    6.60
1880     4.8    5.0    4.9    6.9    8.4   11.5   12.7   15.0   12.6    5.8    4.0    2.4    3.73    5.60   10.87   11.13    7.83
1881     0.6    1.5    1.9    5.0    8.8   10.2   12.4   11.3   10.9    7.4    6.6    4.2    3.80    2.80   10.47    9.87    6.73
1882     5.6    5.3    4.8    5.6    9.1   10.9   13.9   13.6   10.7    9.5    3.8    1.5    3.63    5.23   11.30   11.27    7.86
1883     4.1    4.4    2.1    7.1    8.0   10.7   12.9   12.5   10.9    7.9    4.9    4.6    4.53    4.53   10.53   10.43    7.51
1884     5.0    4.2    4.8    6.2    8.0   11.1   13.0   14.2   11.8    8.4    5.2    3.6    4.60    5.07   10.70   11.47    7.96
1885     3.3    2.9    4.0    6.2    7.2   10.1   12.7   11.1    9.9    5.4    5.1    4.0    4.13    4.37   10.00    8.80    6.83
1886     1.7    2.3    3.1    5.6    7.4    9.5   10.7   11.5    9.6    8.4    5.9    0.4    2.67    3.67    9.20    9.83    6.34
1887     4.0    4.4    4.3    4.9    7.9   11.3   12.5   11.5   10.4    6.1    4.0    1.8    3.27    4.53   10.57    9.33    6.92
1888     4.0    1.4    1.5    5.2    6.8    9.5   10.2   10.5   10.4    7.6    4.6    4.3    4.30    2.70    8.83    9.50    6.33
1889     5.3    2.0    3.7    5.8   10.4   13.1   11.4   13.0    9.6    8.1    6.3    3.9    5.17    3.83   11.63   10.23    7.72
1890     4.5    3.6    3.9    6.1   10.0   11.1   11.7   12.5   12.0    8.2    5.5    3.2    4.40    4.53   10.93   10.90    7.69
1891     3.5    5.6    2.6    4.7    6.7    9.8   11.7   11.2   11.1    8.8    5.8    3.7    4.33    4.30    9.40   10.37    7.10
1892     2.5    2.4    2.4    4.8    7.4    9.6   10.9   11.6    9.3    6.2    6.2    2.5    3.73    3.20    9.30    9.03    6.32
1893     2.8    3.0    4.9    7.4    9.1   11.5   12.6   13.1   10.1    7.9    3.5    4.4    3.57    5.10   11.07   10.37    7.53
1894     3.2    3.0    5.2    6.9    7.2   10.8   13.3   12.3   10.1    7.6    7.2    4.6    5.00    5.03   10.43   10.00    7.62
1895     1.4    0.7    3.6    5.8    8.9   10.9   11.8   13.0   12.5    6.1    5.8    3.4    3.53    3.37   10.53   10.53    6.99
1896     4.1    5.1    4.4    6.6    9.7   10.8   12.1   11.6   10.2    6.1    5.8    4.4    4.77    5.37   10.87    9.30    7.58
1897     2.3    3.3    4.1    5.1    6.8   10.5   12.6   13.3    9.7    8.7    6.5    4.7    4.50    4.17    9.97   10.57    7.30
1898     5.8    2.7    3.8    6.5    7.5   10.4   11.4   12.3   12.0    9.4    5.9    4.7    5.47    4.33    9.77   11.23    7.70
1899     3.4    4.1    3.5    4.8    7.5   11.4   13.4   13.1   10.0    8.3    7.5    3.7    4.87    4.13   10.77   10.47    7.56
1900     4.0    1.4    2.9    5.9    7.7   10.3   12.8   12.4   11.2    7.1    6.3    5.2    5.17    3.40   10.27   10.23    7.27
1901     4.0    2.6    3.2    6.0    8.6   10.5   13.6   12.3   11.8    8.0    5.1    3.1    4.07    3.93   10.90   10.70    7.40
1902     3.5    1.7    4.5    6.2    6.2    9.6   10.0   10.4   10.2    8.1    7.5    4.2    5.07    4.13    8.60    9.57    6.84
1903     3.7    4.5    4.6    4.1    7.9   10.1   11.4   11.3   10.5    8.0    5.3    4.2    4.40    4.40    9.80    9.93    7.13
1904     4.5    2.8    3.7    6.2    7.8   10.5   12.0   12.0   11.3    8.6    5.2    4.3    4.67    4.23   10.10   10.63    7.41
1905     4.6    3.6    5.2    4.2    7.9   11.2   12.9   12.3   10.7    6.2    4.9    5.3    4.93    4.33   10.67    9.73    7.42
1906     4.2    2.4    2.9    5.2    6.8   10.5   11.1   12.0   11.7    8.4    6.8    3.2    4.73    3.50    9.47   10.70    7.10
1907     3.9    2.7    4.4    5.9    7.9    9.7   10.5   10.4   10.6    8.6    6.2    4.4    4.83    4.33    9.37    9.87    7.10
1908     4.0    3.6    4.2    4.6    8.3   10.7   11.7   11.5   10.5   10.4    6.5    5.0    5.17    4.13   10.23   10.80    7.58
1909     3.8    3.8    2.5    6.2    7.8   10.0   11.3   11.9    9.8    7.9    4.5    2.3    3.53    4.17    9.70    9.87    6.82
1910     2.7    3.5    5.3    5.0    8.2   10.6   11.1   12.5   10.6    9.2    3.6    4.9    3.73    4.60    9.97   10.77    7.27
1911     4.4    4.1    4.2    6.0    9.6   10.9   12.8   13.2   11.2    7.7    5.0    5.4    4.93    4.77   11.10   10.70    7.87
1912     3.7    4.0    5.7    6.5    8.3   10.6   12.2   11.2    9.6    7.9    4.8    4.2    4.23    5.40   10.37    9.57    7.39
1913     4.1    4.3    4.1    6.1    8.7   11.1   12.1   12.5   11.5    9.5    6.9    4.4    5.13    4.83   10.63   11.17    7.94
1914     4.2    5.4    4.4    8.0    7.8   10.9   12.5   13.1   11.0    9.3    5.8    3.4    4.47    5.93   10.40   11.13    7.98
1915     4.1    3.9    3.7    5.7    7.3   10.6   12.2   12.6   11.2    8.9    4.2    2.7    3.67    4.43   10.03   10.90    7.26
1916     5.2    3.4    2.5    6.0    8.0    9.7   12.0   12.0   10.9    8.6    6.7    4.0    5.30    3.97    9.90   10.50    7.42
1917     3.1    3.7    2.5    3.5    7.9   10.8   12.7   13.8   11.4    6.5    6.1    2.8    4.00    3.23   10.47   10.57    7.07
1918     1.3    4.6    4.9    5.6    9.6   10.3   11.7   12.5    8.3    8.1    6.0    4.7    4.00    5.03   10.53    9.63    7.30
1919     4.1    2.5    2.4    5.5    8.9   10.6   10.9   11.5   10.3    7.3    2.9    3.7    3.57    3.47   10.13    9.70    6.72
1920     3.5    4.6    5.2    5.9    8.3   10.8   11.9   11.5   10.8   10.2    7.9    5.1    5.50    5.23   10.33   10.83    7.97
1921     4.6    5.5    4.9    7.0    8.8   10.4   12.1   11.3   10.7    9.5    5.8    5.4    5.27    5.80   10.43   10.50    8.00
1922     4.2    3.9    4.5    4.2    8.1   10.1   10.6   11.5   10.1    8.0    5.9    5.1    5.07    4.20    9.60    9.87    7.18
1923     5.1    4.3    5.3    5.5    6.4    9.4   12.6   11.8    9.9    8.0    4.0    3.6    4.23    5.03    9.47    9.90    7.16
1924     4.4    3.8    3.0    5.6    7.8   10.4   12.5   13.0   11.1    8.8    7.4    6.5    6.10    4.13   10.23   10.97    7.86
1925     5.2    4.0    4.0    5.9    8.7   10.7   13.6   12.4   10.0    8.2    4.9    2.4    4.17    4.63   11.00   10.20    7.50
1926     4.7    4.5    5.1    7.8    7.6   10.9   13.3   13.3   11.2    5.7    5.8    4.6    5.03    5.80   10.60   10.07    7.87
1927     4.3    4.7    6.0    4.9    6.7    8.9   12.7   13.0    9.7    7.9    4.9    2.7    3.97    5.20    9.43   10.20    7.20
1928     3.6    4.2    4.5    6.3    7.9    9.3   11.6   11.5   10.5    8.6    6.2    4.3    4.70    5.00    9.60   10.20    7.38
1929     3.2    2.4    6.3    5.2    9.0    9.9   12.3   12.0   11.6    7.6    6.0    4.7    4.63    4.63   10.40   10.40    7.52
1930     4.1    3.1    3.1    6.5    7.8   11.7   12.3   13.0   11.5    7.9    4.5    5.1    4.57    4.23   10.60   10.80    7.55
1931     3.6    2.7    2.3    5.9    8.7   10.0   12.2   11.8   10.3    8.1    8.0    5.6    5.73    3.63   10.30   10.07    7.43
1932     5.6    5.4    4.2    4.9    8.4   10.6   12.7   13.1   10.7    7.4    5.9    5.2    5.57    4.83   10.57   10.40    7.84
1933     4.2    2.6    6.0    7.0    8.6   12.6   13.2   14.2   12.3    8.9    6.4    5.1    5.23    5.20   11.47   11.80    8.43
1934     5.1    5.5    4.3    5.8    8.1   11.0   13.7   13.2   12.1    8.2    5.9    6.2    5.73    5.20   10.93   11.17    8.26
1935     4.8    3.7    5.7    5.8    7.8   10.6   13.2   13.5   11.1    7.5    6.4    3.5    4.90    5.07   10.53   10.70    7.80
1936     3.1    2.2    5.0    5.3    8.6   11.4   13.4   13.6   11.7    8.4    6.2    4.4    4.57    4.17   11.13   11.23    7.77
1937     4.2    3.0    2.3    6.8    9.2   10.8   13.0   13.4   11.6    9.7    5.9    3.6    4.57    4.03   11.00   11.57    7.79
1938     4.5    4.3    7.1    6.9    8.2   10.8   12.2   13.5   11.8    9.1    6.8    4.7    5.33    6.10   10.40   11.47    8.32
1939     3.4    5.1    5.1    6.4    9.5   11.7   12.2   13.7   12.5    7.9    6.4    4.5    4.77    5.53   11.13   11.37    8.20
1940     2.1    3.1    4.1    5.8    9.8   12.6   12.1   11.8    9.7    8.7    5.8    4.5    4.13    4.33   11.50   10.07    7.51
1941     1.6    2.4    3.5    5.0    7.4   11.0   13.2   12.4   12.2    9.0    6.5    5.5    4.53    3.63   10.53   11.20    7.47
1942     2.5    2.5    3.1    6.9    8.4   10.4   12.3   12.9   10.8    8.1    6.1    5.6    4.73    4.17   10.37   10.60    7.47
1943     4.0    5.3    6.0    7.6    8.6   11.6   12.4   11.7   11.1   10.0    5.8    4.8    4.87    6.30   10.87   10.93    8.24
1944     4.3    4.0    4.1    7.2    8.7   10.5   12.4   14.1   10.7    8.7    4.4    4.2    4.30    5.10   10.53   11.17    7.77
1945     1.4    5.1    7.1    7.2    8.7   11.3   13.6   12.7   11.6    9.9    8.2    5.4    5.00    6.47   11.20   11.40    8.52
1946     4.3    3.6    5.0    7.3    8.3   10.9   13.3   12.3   11.7    8.8    6.9    5.2    5.47    5.30   10.83   10.93    8.13
1947     4.0    0.3    1.5    6.4    9.6   11.2   13.8   15.1   11.7    9.8    5.6    5.6    5.07    2.73   11.53   12.20    7.88
1948     3.5    4.6    7.1    7.1    8.6   11.1   12.5   12.0   11.1    7.4    7.3    6.6    5.80    6.27   10.73   10.17    8.24
1949     4.6    5.3    4.3    7.3    9.1   10.7   13.2   13.1   12.9    9.8    7.5    4.3    5.47    5.63   11.00   11.93    8.51
1950     5.4    3.2    6.0    5.8    8.7   12.0   13.3   13.6   10.9    9.0    5.3    2.2    4.30    5.00   11.33   11.17    7.95
1951     3.1    3.3    3.1    4.6    7.8   10.1   12.4   12.5   11.7    9.9    7.2    4.6    4.97    3.67   10.10   11.37    7.52
1952     2.2    3.4    5.0    7.5    9.3    9.4   12.3   12.1    8.8    7.5    4.0    4.0    3.40    5.30   10.33    9.47    7.13
1953     4.8    4.7    6.2    5.2    8.9   11.5   12.5   13.2   12.2   10.0    7.5    6.2    6.17    5.37   10.97   11.80    8.57
1954     4.2    2.8    4.5    6.6    9.1   10.7   11.8   12.1    9.7    8.3    6.0    4.7    4.97    4.63   10.53   10.03    7.54
1955     2.1    0.8    3.5    7.5    7.1   10.6   13.8   13.7   12.3    8.0    7.7    3.5    4.43    3.93   10.50   11.33    7.55
1956     2.5    2.5    4.4    5.1    9.3    9.6   12.0   10.7   11.4    8.5    6.8    5.5    4.93    4.00   10.30   10.20    7.36
1957     5.1    3.6    6.5    7.1    8.0   10.6   11.7   11.9   10.2    8.9    6.6    4.4    5.37    5.73   10.10   10.33    7.88
1958     3.0    2.3    2.3    5.8    7.4   10.7   12.4   12.5   13.0   10.0    7.4    4.4    4.93    3.47   10.17   11.83    7.60
1959     1.7    4.9    5.9    7.1    9.1   11.3   13.5   13.5   12.3   10.7    6.7    5.0    4.47    5.97   11.30   12.17    8.47
1960     3.7    2.9    5.1    7.4   10.1   12.3   12.7   12.4   11.3    9.2    6.2    4.0    4.63    5.13   11.70   10.97    8.11
1961     3.6    5.1    6.7    6.5    8.5   10.9   11.8   12.4   11.8    9.8    5.4    2.6    3.87    6.10   10.40   11.33    7.93
1962     4.2    4.0    2.4    5.5    7.6   11.0   11.2   11.4   10.3    9.7    5.5    3.9    4.53    3.97    9.93   10.47    7.23
1963     1.7    1.8    5.1    6.6    8.1   11.4   11.7   11.8   11.0    9.0    5.9    4.0    3.87    4.50   10.40   10.60    7.34
1964     5.4    4.7    4.7    7.2    9.5   10.6   11.7   11.1   10.1    8.5    6.4    3.5    5.10    5.53   10.60    9.90    7.78
1965     3.3    4.7    3.8    6.4    7.5   11.1   10.4   11.9   10.9    9.7    3.7    2.9    3.30    4.97    9.67   10.83    7.19
1966     3.2    2.9    5.0    5.1    8.4   12.1   12.0   11.9   11.6    8.6    4.8    3.6    3.87    4.33   10.83   10.70    7.43
1967     3.8    4.8    5.0    5.9    7.9   10.9   12.9   12.6   12.0    8.0    6.2    4.3    4.77    5.23   10.57   10.87    7.86
1968     3.1    2.2    4.8    6.0    6.6   11.0   11.8   12.5   11.6    9.6    6.0    4.4    4.50    4.33    9.80   11.23    7.47
1969     4.4    0.9    2.8    5.7    7.8   11.7   12.9   13.7   10.9   10.4    3.3    3.9    3.87    3.13   10.80   11.67    7.37
1970     3.2    1.9    3.2    5.2    9.0   12.3   11.3   13.1   11.0    8.3    5.2    4.6    4.33    3.43   10.87   10.80    7.36
1971     4.6    5.0    5.0    6.6    9.8    9.7   12.2   12.3   11.6    9.2    5.5    6.6    5.57    5.53   10.57   11.03    8.18
1972     4.1    4.1    5.4    6.8    8.9   10.2   12.7   11.8   10.0    9.6    5.6    5.1    4.93    5.43   10.60   10.47    7.86
1973     5.0    3.2    5.9    4.8    8.0   11.3   12.5   12.3   11.0    7.7    4.7    3.7    4.47    4.63   10.60   10.33    7.51
1974     5.0    4.8    5.0    6.8    9.1   10.9   12.1   13.0   10.2    7.5    5.9    5.2    5.37    5.53   10.70   10.23    7.96
1975     4.2    4.4    4.0    5.5    7.4   10.5   12.7   14.3   10.5    9.7    6.3    5.6    5.37    4.63   10.20   11.50    7.92
1976     3.6    4.4    4.1    6.5    9.1   11.9   13.8   13.8   10.7    9.4    6.3    2.4    4.10    5.00   11.60   11.30    8.00
1977     3.0    3.2    5.2    5.0    8.0    9.6   12.2   12.2   10.2    9.9    5.4    5.4    4.60    4.47    9.93   10.77    7.44
1978     3.1    2.3    5.1    5.0    9.3   10.8   10.9   11.9   10.6    9.4    6.4    4.0    4.50    4.13   10.33   10.63    7.40
1979     1.3    1.6    3.1    5.7    6.8   10.9   11.8   11.6   10.8    9.7    5.3    4.3    3.63    3.47    9.83   10.70    6.91
1980     3.1    4.2    3.8    6.9    8.4   11.8   12.1   12.4   11.7    7.6    5.5    4.9    4.50    4.97   10.77   10.57    7.70
1981     3.2    3.6    4.6    5.7    9.0   10.7   12.5   13.0   12.1    6.4    5.5    1.6    3.43    4.63   10.73   10.50    7.33
1982     2.9    4.5    4.9    6.7    8.3   10.8   13.1   12.8   10.5    9.2    6.0    3.5    4.13    5.37   10.73   10.83    7.77
1983     4.6    2.8    5.2    5.0    7.9   10.5   13.1   13.4   10.6    8.4    6.7    5.1    5.47    4.33   10.50   10.80    7.77
1984     1.8    4.4    4.2    6.3    8.2   11.2   13.2   13.6   10.5    8.9    7.1    5.6    4.83    4.97   10.87   11.00    7.92
1985     2.7    3.6    3.8    6.0    8.3   10.3   13.1   12.4   10.2   10.2    3.8    4.2    3.57    4.47   10.57   10.93    7.38
1986     2.8    1.6    4.6    4.7    9.2   10.9   12.1   11.1    9.6    8.8    6.4    4.3    4.50    3.63   10.73    9.83    7.18
1987     2.9    3.2    3.4    7.5    8.0    9.5   12.5   12.3   10.9    8.3    6.4    5.7    5.00    4.70   10.00   10.50    7.55
1988     3.9    4.2    3.9    5.6    8.9   11.3   12.9   12.5   11.6    8.8    6.3    6.4    5.53    4.57   11.03   10.97    8.03
1989     6.7    4.3    5.0    5.7    9.1   11.0   13.3   12.4   11.3    9.1    6.6    4.5    5.93    5.00   11.13   10.93    8.25
1990     4.9    5.0    5.9    6.4    9.2   11.2   13.0   13.7   10.6    9.7    6.5    4.5    5.30    5.77   11.13   11.33    8.38
