Year,Jan,Feb,Mar,Apr,May,Jun,Jul,Aug,Sep,Oct,Nov,Dec,DJF,MAM,JJA,SON,ANN
1895,-9.188963585434173,-4.7458689839572195,-6.010080213903743,-5.873422459893048,2.891162464985994,6.60825,7.300494652406417,5.932755417956656,1.178552631578947,-3.4164880952380954,-7.448250000000001,-9.226374999999999,-6.48579831932773,-3.0276069518716575,6.594010695187166,-3.2252827380952382,-1.7167045454545455
1896,-11.288963585434175,-12.24586898395722,-7.410080213903743,-4.368422459893049,-0.3088375350140055,3.7082500000000005,5.800494652406417,4.782755417956656,3.978552631578947,-2.516488095238095,-6.34825,-2.4263749999999997,-10.912899159663866,-4.062606951871658,4.744010695187166,-1.6252827380952382,-2.701704545454546
1897,-7.988963585434175,-12.345868983957219,-7.510080213903743,-3.973422459893048,-0.008837535014005526,4.50825,6.100494652406416,5.3827554179566555,2.778552631578947,-0.4364880952380952,-3.69825,-4.801375,-7.572899159663866,-3.8676069518716574,5.314010695187166,-0.4502827380952381,-1.7817045454545455
1898,-9.443963585434174,-10.965868983957218,-5.350080213903744,-1.708422459893048,0.5311624649859944,5.55325,6.505494652406417,4.992755417956656,3.393552631578947,0.7485119047619048,-4.8332500000000005,-7.116375,-8.392899159663866,-2.2126069518716576,5.664010695187166,-0.23028273809523814,-1.4017045454545456
1899,-8.978963585434174,-11.535868983957219,-12.515080213903744,-7.808422459893048,1.8511624649859946,5.033250000000001,5.790494652406418,7.217755417956656,2.393552631578947,-2.986488095238095,-8.22325,-7.7513749999999995,-9.197899159663866,-6.192606951871658,5.994010695187166,-2.940282738095238,-3.121704545454546
1900,-5.288963585434175,-10.945868983957219,-5.9900802139037435,-1.6834224598930478,0.6261624649859945,5.58825,7.505494652406417,6.397755417956656,3.183552631578947,-0.45148809523809524,-4.18325,-7.996375,-7.982899159663866,-2.382606951871658,6.479010695187166,-0.4852827380952381,-1.1417045454545454
1901,-5.688963585434174,-4.795868983957219,-5.435080213903744,-3.778422459893048,1.0611624649859945,4.85825,6.855494652406417,5.237755417956656,4.093552631578947,-2.2964880952380953,-3.12825,-7.691375,-6.147899159663865,-2.7476069518716577,5.6340106951871665,-0.44028273809523816,-0.9417045454545454
1902,-12.978963585434174,-16.430868983957218,-8.980080213903744,-2.843422459893048,1.1961624649859945,4.8332500000000005,6.025494652406417,7.047755417956656,4.008552631578947,-0.6614880952380953,-3.4682500000000003,-5.856375,-12.357899159663866,-3.5776069518716573,5.949010695187166,-0.04028273809523812,-2.4467045454545455
1903,-8.313963585434173,-10.41586898395722,-8.715080213903743,-4.998422459893048,1.1711624649859944,5.683250000000001,6.105494652406417,6.047755417956656,4.093552631578947,-2.996488095238095,-6.54825,-5.746375,-8.182899159663865,-4.212606951871658,5.924010695187166,-1.815282738095238,-2.0867045454545456
1904,-9.728963585434174,-10.660868983957219,-9.530080213903744,-4.098422459893047,2.4061624649859947,5.283250000000001,6.030494652406417,5.847755417956655,3.913552631578947,-4.231488095238095,-8.42825,-6.236375,-8.697899159663866,-3.7726069518716576,5.704010695187167,-2.915282738095238,-2.4667045454545455
1905,-11.848963585434173,-11.40586898395722,-6.260080213903743,-4.558422459893048,1.9311624649859944,5.613250000000001,6.285494652406417,5.912755417956657,1.518552631578947,-1.5364880952380953,-5.788250000000001,-6.686375,-9.817899159663867,-2.9976069518716573,5.914010695187166,-1.9352827380952382,-2.2667045454545454
1906,-6.323963585434175,-9.17586898395722,-8.505080213903742,-7.388422459893048,-0.5038375350140055,5.1682500000000005,6.095494652406417,5.367755417956656,3.7535526315789474,-2.2964880952380953,-6.23325,-9.166375,-7.387899159663865,-5.497606951871658,5.524010695187166,-1.590282738095238,-2.3417045454545455
1907,-8.898963585434174,-14.200868983957218,-9.825080213903744,-2.538422459893048,1.2911624649859943,4.84825,7.055494652406416,7.007755417956656,2.123552631578947,-1.7314880952380953,-7.27825,-1.791375,-10.747899159663866,-3.7276069518716577,6.284010695187167,-2.295282738095238,-2.3467045454545454
1908,-8.903963585434173,-12.615868983957219,-4.585080213903743,-2.288422459893048,1.0461624649859944,4.203250000000001,7.950494652406417,5.3,5.243552631578947,1.0585119047619047,-5.39325,-6.431375,-7.757899159663866,-1.9726069518716576,6.124010695187166,0.3047172619047619,-1.0367045454545454
1909,-8.213963585434175,-8.060868983957219,-11.435080213903742,-0.9234224598930479,1.8561624649859945,6.01825,7.3,6.762755417956656,4.4985526315789475,-2.841488095238095,-4.0482499999999995,-11.746375,-7.557899159663865,-3.5376069518716577,6.7640106951871655,-0.7952827380952381,-1.5317045454545455
1910,-10.133963585434174,-10.60086898395722,-9.925080213903744,-7.0534224598930475,1.1461624649859945,5.523250000000001,6.600494652406417,7.047755417956656,2.957105263157894,-1.3329761904761903,-4.7865,-7.25275,-10.817899159663865,-5.312606951871658,6.369010695187166,-1.0505654761904761,-2.643409090909091
1911,-6.677927170868348,-7.991737967914439,-8.520160427807486,-4.346844919786096,0.5823249299719889,4.216500000000001,6.200989304812834,5.965510835913312,2.488552631578947,0.023511904761904817,-3.12325,-5.881375,-7.285798319327731,-4.165213903743315,5.418021390374332,-0.20028273809523814,-1.623409090909091
1912,-4.913963585434175,-10.730868983957219,-7.040080213903743,-4.078422459893048,2.4261624649859943,5.67825,8.515494652406417,6.302755417956655,4.383552631578947,-0.3114880952380952,-6.29325,-7.481375,-7.162899159663866,-2.9326069518716578,6.809010695187166,-0.7402827380952381,-1.0817045454545455
