Year,Jan,Feb,Mar,Apr,May,Jun,Jul,Aug,Sep,Oct,Nov,Dec,DJF,MAM,JJA,SON,ANN
1949,-23.453697478991593,-29.33652661064426,-17.660910364145657,-15.12421568627451,0.09609243697478981,9.174747899159664,11.558220588235294,7.888588235294116,0.9727380952380956,-6.5423809523809515,-14.385059523809524,-16.592410714285716,-25.434173669467786,-10.893053221288515,9.54120588235294,-6.654925595238096,-8.135833333333334
1950,-21.133697478991596,-23.52652661064426,-13.590910364145659,-8.84921568627451,3.32109243697479,9.279747899159664,10.928220588235295,9.578588235294117,2.7627380952380958,,,,-20.377086834733895,-6.373053221288515,9.931205882352941,,-5.741666666666667
1951,,,,,,,10.758220588235297,8.408588235294115,5.662738095238096,-6.532380952380952,-7.780059523809523,-21.107410714285713,,,9.292411764705882,-2.8849255952380957,
1952,-20.068697478991595,-18.226526610644257,-19.690910364145658,-7.64421568627451,4.10109243697479,9.379747899159664,10.423220588235296,9.373588235294115,5.462738095238096,-4.517380952380952,-7.600059523809524,-10.677410714285713,-19.762086834733893,-7.743053221288515,9.726205882352941,-2.2149255952380957,-4.620833333333334
1953,-17.248697478991595,-19.15152661064426,-19.79091036414566,-3.2492156862745096,5.3360924369747895,8.684747899159664,11.758220588235297,9.093588235294117,2.4627380952380955,-8.222380952380952,-14.110059523809523,-24.387410714285714,-15.652086834733893,-5.9030532212885145,9.84620588235294,-6.6199255952380955,-5.210833333333333
1954,-13.098697478991596,-22.92652661064426,-15.47091036414566,-5.444215686274509,5.05609243697479,8.379747899159664,9.753220588235296,8.708588235294116,2.3377380952380955,-4.982380952380952,-11.490059523809524,-20.572410714285713,-20.097086834733894,-5.288053221288515,8.95120588235294,-4.709925595238095,-5.180833333333333
1955,-23.633697478991596,-12.54152661064426,-10.10591036414566,-12.229215686274511,4.12109243697479,9.704747899159663,8.823220588235294,7.288588235294116,1.9177380952380958,-2.3223809523809518,-10.705059523809524,-16.342410714285712,-18.872086834733892,-6.073053221288514,8.611205882352941,-3.7049255952380955,-4.890833333333333
1956,-22.423697478991595,-15.221526610644258,-14.800910364145658,-5.014215686274509,1.1260924369747898,8.084747899159662,10.153220588235294,8.918588235294116,1.6377380952380958,-5.922380952380952,-14.655059523809523,-23.392410714285713,-17.952086834733894,-6.228053221288516,9.056205882352941,-6.309925595238095,-5.710833333333333
1957,-22.503697478991597,-21.62152661064426,-17.47591036414566,-9.729215686274511,1.9260924369747896,11.274747899159664,11.138220588235296,9.298588235294115,5.662738095238096,-5.522380952380952,-10.375059523809522,-16.777410714285715,-22.46708683473389,-8.423053221288516,10.571205882352942,-3.4099255952380956,-5.7058333333333335
1958,-20.833697478991596,-14.751526610644259,-16.585910364145658,-9.724215686274508,4.54109243697479,9.569747899159664,12.163220588235294,8.803588235294116,2.8827380952380954,-6.102380952380951,-16.43505952380952,-12.687410714285715,-17.417086834733894,-7.258053221288515,10.181205882352941,-6.554925595238095,-5.140833333333333
