YEAR     JAN    FEB    MAR    APR    MAY    JUN    JUL    AUG    SEP    OCT    NOV    DEC     DJF     MAM     JJA     SON     ANN
1830     0.5   -1.1    3.4    6.7   11.4   12.7   14.9   12.9   11.8    7.4    5.0    0.1    1.87    3.00   13.00   10.70    7.14
1831    -1.2    0.6    2.9    7.3   10.6   15.3   17.3   17.1   10.4    9.8    1.8    4.6    1.73    3.60   14.40   12.43    8.04
1832     2.6    2.5    3.7    8.7    9.6   14.9   13.4   14.5   10.1    9.1    5.0    3.8    3.80    4.97   12.63   11.23    8.16
1833     1.4    2.5    3.2    6.8   10.6   12.2   15.8   12.9   12.6    8.6    3.6    1.8    2.27    4.17   12.87   11.37    7.67
1834     3.0    4.3    3.9    5.2   10.4   12.5   18.4   15.4   11.0    7.9    4.5    5.6    4.37    4.47   13.77   11.43    8.51
1835     3.0    3.3    3.6    4.0    9.8   12.5   12.6   14.2   11.6    7.8    3.1    2.4    2.83    3.63   11.63   11.20    7.33
1836     1.6    0.5    3.6    4.8    7.9   11.3   12.8   11.0    9.3    7.3    3.0    1.8    2.13    2.97   10.67    9.20    6.24
1837    -0.8    2.7   -0.5    5.2    8.6   11.5   13.2   12.6   11.4    7.9    3.0    2.9    1.70    2.47   11.10   10.63    6.48
1838    -3.0   -4.2    1.0    2.0    8.4   11.9   13.6   11.9   11.4    7.1    3.0    4.4    1.47   -0.40   11.30   10.13    5.62
1839    -0.7    1.8   -0.7    2.8    7.9   11.7   14.3   12.0   11.4    8.6    4.0    0.4    1.23    1.30   11.30   10.67    6.12
1840     1.0    2.2    2.3    6.3    8.4   11.1   12.0   14.7   11.1    5.6    4.7    0.8    2.17    3.60   10.50   10.47    6.68
1841    -1.8    0.4    5.7    5.4    9.6   11.8   12.5   14.7   12.0    6.3    2.5    3.4    1.37    3.83   11.30   11.00    6.88
1842     0.9    4.2    3.6    6.8   12.5   12.7   14.1   15.4   12.5    7.6    1.8    6.3    3.00    4.87   13.10   11.83    8.20
1843     3.7   -3.2    2.6    5.4   10.2   14.2   13.7   15.2   12.0    5.0    3.8    5.6    4.37    1.60   12.70   10.73    7.35
1844     0.8   -2.8    1.3    6.3   11.2   10.7   13.0   15.0   10.5    7.4    3.0   -1.8    0.67    1.60   11.63   10.97    6.22
1845     2.7   -3.2    1.6    6.2   10.4   12.9   15.0   14.9    9.6    7.6    6.5    2.4    3.87    1.53   12.77   10.70    7.22
1846     3.4    4.0    3.9    6.6    9.4   16.2   15.5   18.0   12.8   10.8    5.8   -2.2    2.33    4.83   13.70   13.87    8.68
1847     2.6    0.8    3.8    3.6    9.7   12.8   15.1   13.9    9.3    6.3    7.0    4.0    4.53    2.73   12.53    9.83    7.41
1848     0.1    1.4    3.8    5.7    9.8   12.9   12.6   12.6   11.2    7.4    2.7    3.5    2.10    3.63   11.77   10.40    6.97
1849    -0.4    2.5    2.9    4.8   10.5    9.2   14.0   13.5   11.1    6.2    2.7    0.5    0.93    3.40   11.23   10.27    6.46
1850    -2.0    2.1    0.3    6.7    9.2   12.3   14.6   12.8   11.0    5.8    3.6    3.4    1.67    3.03   12.03    9.87    6.65
1851     3.5    2.6    2.0    5.6    8.4   10.3   13.1   12.3   11.1    9.0    1.6    4.3    3.13    3.40   10.60   10.80    6.98
1852     3.1    2.0    2.2    4.3   10.8   15.7   17.2   16.9   11.1    6.1    4.6    2.8    3.50    2.83   14.57   11.37    8.07
1853     2.3   -3.3    0.1    5.2    9.9   15.6   15.1   13.7   11.1    8.4    6.2    0.5    3.00    0.67   13.53   11.07    7.07
1854     0.6    1.6    5.4    5.2    9.6   13.6   15.5   14.4   10.9    7.3    1.7    1.4    1.23    4.07   12.90   10.87    7.27
1855    -1.0   -5.2    0.2    4.6    8.1   11.9   18.0   13.9   10.8    7.5    4.6    0.6    1.40   -0.13   12.67   10.73    6.17
1856     0.5    0.4    2.3    6.7    9.5   10.6   13.0   12.7   11.5    9.3    1.2    1.0    0.90    3.13   11.03   11.17    6.56
1857    -0.8    2.5    2.8    5.6   10.7   12.9   13.8   16.3   14.3    9.2    6.5    6.6    4.10    3.63   12.47   13.27    8.37
1858     3.2    1.4    1.5    4.0    9.2   15.3   14.9   16.2   13.1    6.5    2.0    4.5    3.23    2.30   13.13   11.93    7.65
1859     3.8    3.3    3.0    4.0   11.4   14.7   13.5   13.6   11.8    8.3    4.1    0.0    2.63    3.43   13.20   11.23    7.63
1860     0.1   -0.6    1.0    5.4    8.6   13.3   14.2   14.0   10.2    7.7    1.5   -0.9    0.23    1.93   12.03   10.63    6.21
1861     0.6    2.5    3.7    4.9    6.8   16.1   15.2   14.1   11.9   10.6    3.0    3.6    2.40    3.70   12.70   12.20    7.75
1862     0.7    0.8    1.5    5.3   12.9   13.2   12.8   13.4   11.7    9.0    4.2    3.6    2.83    2.53   12.97   11.37    7.42
1863     3.9    3.5    2.7    6.2    7.6   14.3   12.4   13.0   11.0    9.3    6.1    1.8    3.93    4.13   11.43   11.10    7.65
1864     1.1   -0.5    1.1    6.4    8.1   11.7   14.8   12.2   12.1    6.5    4.1    2.4    2.53    2.33   11.53   10.27    6.67
1865    -0.2   -2.0    0.9    6.1   11.3   11.2   14.3   14.6   12.8    5.5    4.5    4.5    2.93    1.67   12.27   10.97    6.96
1866     3.6    1.3   -0.1    6.6    8.4   15.0   14.8   14.3   12.1    8.1    2.5    1.5    2.53    2.60   12.73   11.50    7.34
1867    -3.9    3.1    0.1    4.4    7.6   10.7   14.6   15.0   11.6    7.6    4.0    1.0    0.37    2.53   10.97   11.40    6.32
1868     0.2    2.8    3.7    5.6   10.9   12.3   15.5   16.4   11.5    7.6    2.4    3.2    1.93    4.03   12.90   11.83    7.67
1869     3.6    3.0    1.0    6.1    7.9   10.3   13.1   12.3   10.9    6.4    2.4    0.1    2.03    3.37   10.43    9.87    6.42
1870     1.4   -1.1    1.6    6.2    8.6   11.6   14.7   15.2   10.5    6.6    4.2   -1.5    1.37    2.23   11.63   10.77    6.50
1871    -0.5   -1.1    4.2    3.3    8.8   14.8   14.5   14.1   10.5    7.8    1.8    1.5    0.93    2.13   12.70   10.80    6.64
1872     4.1    3.5    3.1    6.8    9.4   14.6   17.5   14.5   10.7    8.8    5.1    0.3    3.17    4.47   13.83   11.33    8.20
1873     3.6    1.4    3.5    4.8    8.1   13.6   16.2   13.8   11.3    5.7    4.7    4.8    4.37    3.23   12.63   10.27    7.62
1874     3.5    3.5    3.4    6.4    9.0   11.5   15.2   12.3   11.4    9.2    2.9   -2.4    1.33    4.43   11.90   10.97    7.16
1875     1.0   -1.7    1.5    5.8   10.0   12.9   15.5   15.0   11.9    5.7    1.1    2.6    1.57    1.87   12.80   10.87    6.77
1876     2.0   -0.1    1.8    6.1    8.7   14.8   13.1   14.4   10.7    7.9    1.5   -0.9    0.87    2.60   12.20   11.00    6.67
1877     0.8    0.0    0.1    4.3    7.5   11.4   13.9   13.7    9.4    6.4    6.4    2.5    3.23    1.47   10.93    9.83    6.37
1878     0.2    3.0    1.7    7.6    9.7   12.8   13.6   16.0   11.8    9.6    2.3   -3.8   -0.43    4.10   12.03   12.47    7.04
1879    -1.9   -1.0    0.4    5.0    8.9   13.0   15.2   15.4   11.1    7.0    2.5    1.5    0.70    1.47   12.37   11.17    6.42
1880     2.0    3.9    2.9    6.9    8.3   13.7   14.1   16.1   13.4    3.9    3.2   -0.1    1.70    4.57   12.03   11.13    7.36
1881    -2.4   -1.7   -1.1    2.7    9.6   11.9   12.9   12.2   12.6    5.7    6.1    4.3    2.67   -0.03   11.47   10.17    6.07
1882     3.9    3.2    3.4    5.8   10.0   14.4   15.1   14.5   13.3    8.5    2.5   -1.0    1.80    4.13   13.17   12.10    7.80
1883     0.7    2.9    0.1    7.0    8.6   12.4   16.0   13.6   11.9    7.8    5.0    2.4    2.70    3.33   12.33   11.10    7.37
1884     3.3    3.0    4.2    6.9    8.3   12.0   15.3   15.8   13.3    8.0    2.8    2.4    2.83    4.70   11.87   12.37    7.94
1885     0.4    3.3    1.4    6.1    8.3   10.1   13.0   13.3   10.2    5.2    3.4    2.9    2.23    3.60   10.47    9.57    6.47
1886     0.0   -0.5    1.3    5.8    8.6   12.4   13.1   13.2   10.5    9.2    6.6    0.0    2.20    2.20   11.37   10.97    6.68
1887     3.5    3.4    3.5    4.4    9.2   12.3   13.7   12.6   11.2    5.7    2.9    0.2    2.20    3.77   11.73    9.83    6.88
1888     2.4   -2.1   -0.7    4.1    8.2   14.3   14.4   13.0   10.9    5.6    2.2    4.4    3.00    0.43   12.30    9.83    6.39
1889     2.2   -1.5    0.1    5.9   14.8   16.1   14.3   12.9   10.0    9.2    6.2    2.7    3.70    1.50   15.07   10.70    7.74
1890     4.0    1.1    3.9    6.7   13.2   12.2   12.4   13.2   12.0    7.2    5.2    0.1    3.10    3.90   12.60   10.80    7.60
1891    -0.3    3.3   -0.1    5.3    9.2   13.1   16.2   14.0   11.7    9.3    4.8    3.5    2.67    2.83   12.83   11.67    7.50
1892    -0.8   -0.1    1.7    4.8    7.7   11.0   13.1   12.5    9.8    7.5    5.3    0.1    1.53    2.13   10.60    9.93    6.05
1893    -1.3    0.5    3.7    5.5   10.5   12.8   15.3   14.2    9.6    7.9    2.1    4.2    1.67    3.23   12.87   10.57    7.08
1894     1.5    2.0    4.8    8.8    8.5   13.5   16.7   13.6    9.9    5.3    7.1    3.6    4.07    5.20   12.90    9.60    7.94
1895    -2.7   -4.1    2.0    6.1   12.2   13.5   14.0   14.3   11.9    5.2    4.2    0.9    0.80    1.33   13.23   10.47    6.46
1896     1.6    3.2    3.1    5.8    9.2   14.0   14.4   12.9   11.8    7.3    4.6    1.8    2.67    4.03   12.53   10.67    7.48
1897    -1.5    1.0    3.2    5.5    9.3   12.8   15.0   15.0   10.1    8.2    3.9    3.8    2.07    3.23   12.37   11.10    7.19
1898     4.8    1.6    2.0    5.4    8.6   12.7   11.8   13.0   11.0    8.3    4.6    4.1    4.50    3.00   11.03   10.77    7.32
1899     1.5    2.3    1.5    4.4    8.8   13.3   15.3   13.0    9.6    7.4    6.6    0.6    2.90    2.73   12.47   10.00    7.02
1900     1.9   -2.7    1.5    3.8    8.8   14.1   14.0   13.5   10.3    6.2    4.4    4.2    3.50    0.87   12.30   10.00    6.67
1901     1.5   -0.9    1.8    8.0   11.0   12.5   17.5   14.3   13.6    9.1    2.2    1.1    1.60    2.97   13.67   12.33    7.64
1902     2.5   -0.3    3.1    6.5    7.9   14.3   11.7   11.2    9.5    7.1    4.0    0.1    2.20    3.10   11.30    9.27    6.47
1903     1.3    2.9    4.5    5.1    9.5   12.3   13.7   12.1   11.7    7.1    3.8    2.8    2.63    4.17   11.83   10.30    7.23
1904     2.7   -1.1    1.8    5.7    9.4   12.4   13.6   13.3   11.7    7.6    2.9    2.4    2.67    2.13   11.80   10.87    6.87
1905     1.6    1.6    4.3    3.8    9.0   15.0   14.4   13.9   10.4    4.5    3.7    3.9    3.07    3.23   12.80    9.60    7.17
1906     2.0    1.4    1.6    6.1    9.9   13.8   13.8   13.7   11.9    8.8    6.9    1.0    3.30    3.03   12.50   11.47    7.58
1907     0.7    1.5    3.0    6.2    9.1   12.0   12.6   10.9    9.7   10.4    4.5    2.6    2.60    3.57   11.23   10.33    6.93
1908     2.7    2.2    2.6    5.5    9.3   12.3   15.1   13.2   11.6    9.4    4.5    3.5    3.57    3.43   12.23   11.40    7.66
1909     3.1    1.0    1.0    4.9    8.2   12.2   12.5   11.8   10.6    8.8    3.2    1.7    2.67    2.30   10.97   10.40    6.58
1910     0.3    3.0    4.1    5.4   11.3   13.6   15.2   15.6   11.3    7.9    2.1    3.9    2.10    4.17   13.37   11.60    7.81
1911     1.8    2.2    2.4    5.4   12.2   13.3   14.3   14.8   10.7    6.4    3.6    4.8    3.40    3.33   13.27   10.63    7.66
1912    -0.9    1.9    4.9    6.1    8.7   13.4   16.3   13.8    9.9    7.8    3.8    4.6    2.50    4.30   12.80   10.50    7.53
1913     0.2    2.8    4.0    6.8   10.3   13.0   14.3   12.9   12.0    8.8    6.9    1.6    2.90    4.53   12.53   11.23    7.80
1914     0.7    5.4    3.3    7.1    7.8   13.0   17.8   15.3   11.3    7.9    4.1    2.8    2.53    5.27   12.87   11.50    8.04
1915     0.7    2.4    0.6    4.9    8.0   11.1   12.9   13.7   10.3    5.9    1.9   -1.1    0.50    2.63   10.67    9.97    5.94
1916     3.7    1.5    0.3    6.4    9.7   12.0   13.8   13.2   10.0    7.3    6.2    3.1    4.33    2.73   11.83   10.17    7.27
1917    -3.6    0.4    0.1    3.0    9.8   13.8   14.2   16.8   11.2    6.8    4.7    1.2    0.77    1.17   12.60   11.60    6.53
1918    -0.4    3.0    3.6    7.5   11.5   10.6   14.4   13.6    9.1    8.4    6.0    3.2    2.93    4.70   12.17   10.37    7.54
1919     2.2   -0.9    1.6    4.4   11.5   11.4   14.9   11.1   10.2    6.4    0.5    0.7    1.13    1.70   12.60    9.23    6.17
1920     1.3    3.8    5.2    6.6   10.1   13.4   14.2   13.0   11.4    8.2    5.4    2.1    2.93    5.20   12.57   10.87    7.89
1921     2.7    3.1    4.6    8.4    9.4   10.0   12.5   12.5   10.0    8.4    2.5    3.9    3.03    5.37   10.63   10.30    7.33
1922    -0.2    0.8    2.6    5.0    7.5   10.9   13.4   12.5   10.6    5.9    3.8    3.4    2.33    2.80   10.60    9.67    6.35
1923     2.5    0.5    5.1    5.5    7.0    8.5   14.0   12.4   10.0    7.6    2.5    0.1    1.70    3.70    9.83   10.00    6.31
1924     1.9   -0.2    1.0    4.3    8.3   11.4   13.9   14.7   12.1    8.9    5.7    6.5    4.70    1.70   11.20   11.90    7.38
1925     4.2    3.5    1.5    6.9   11.7   12.8   18.0   14.6   10.7    6.0    2.6   -0.1    2.23    3.97   14.17   10.43    7.70
1926     2.5    2.3    3.0    8.5    9.2   14.7   15.6   14.3   11.2    4.3    5.7    1.9    3.37    4.60   13.17    9.93    7.77
1927     2.9    2.9    5.8    3.7    7.3   10.0   16.5   15.5   11.7    6.9    2.4   -1.8    1.17    4.13   11.27   11.37    6.98
1928     2.5    2.7    3.9    8.0    9.8    9.6   11.1   13.2   10.4    7.8    4.9    1.6    3.00    4.87   10.17   10.47    7.12
1929    -0.9   -1.4    4.2    4.7   10.5   11.0   13.4   12.0   10.9    7.6    5.5    5.2    3.27    2.50   11.63   10.17    6.89
1930     4.6    1.5    2.9    8.7   10.9   14.0   16.6   15.6   12.3    8.5    3.4    4.5    4.17    4.37   13.83   12.13    8.62
1931     1.3    0.5    0.4    5.4   11.0   10.2   14.9   13.6    9.3    6.5    7.3    2.3    3.63    2.10   12.03    9.80    6.89
1932     5.1    3.5    2.4    5.0   11.6   12.2   15.6   13.9    9.7    6.0    4.5    4.1    4.57    3.63   13.13    9.87    7.80
1933     3.2    0.7    4.7    5.9   11.6   17.3   16.2   14.4   13.1    8.2    3.6    2.9    3.23    3.77   15.03   11.90    8.48
1934     4.8    4.2    3.7    6.4    8.7   13.4   15.6   15.0   14.0    8.3    4.5    6.6    5.30    4.77   12.57   12.43    8.77
1935     2.1    1.7    3.2    6.0    9.2   13.2   14.2   14.5   11.4    7.2    6.6    2.3    3.67    3.63   12.20   11.03    7.63
1936     1.9    1.4    4.6    5.1   12.1   14.6   16.4   14.5   11.9    7.1    4.9    4.5    3.77    3.70   14.37   11.17    8.25
1937     3.2    0.9    1.1    8.7   11.7   12.3   15.9   16.6   11.3   10.1    3.8    0.2    2.40    3.57   13.30   12.67    7.98
1938     2.8    3.1    5.4    5.4    9.1   11.1   14.4   15.4   12.9    9.1    6.9    3.4    4.37    4.63   11.53   12.47    8.25
1939     1.4    4.2    4.3    6.0   10.4   12.4   14.8   16.7   13.3    6.5    5.6    1.1    2.70    4.83   12.53   12.17    8.06
1940    -1.7   -2.0    2.2    5.5   12.6   13.4   14.4   11.9    9.5    7.6    4.8    1.3    1.47    1.90   13.47    9.67    6.63
1941    -4.1   -0.9    1.5    5.3    9.7   13.2   17.7   13.7   11.7    6.9    5.1    3.4    1.47    1.97   13.53   10.77    6.93
1942    -5.1   -2.1    0.1    6.9    9.7   10.9   13.5   14.6   11.5    7.5    4.9    4.5    1.43    1.63   11.37   11.20    6.41
1943     1.0    4.0    5.9    6.2    9.7   13.7   15.3   13.0   11.8   10.2    4.4    3.1    2.83    5.37   12.90   11.67    8.19
1944     3.5    1.7    2.3    6.3    8.9   11.9   16.2   14.6   11.4    8.8    4.2    3.2    3.63    3.43   12.33   11.60    7.75
1945    -2.3    3.6    5.6    6.7   10.8   12.6   16.4   16.5   11.9    9.2    5.2    2.6    1.83    5.30   13.27   12.53    8.23
1946     2.3    1.3    3.0    6.6   11.3   12.4   15.8   14.7   12.2    7.7    5.5    3.4    3.73    3.63   13.17   11.53    8.02
1947     0.1   -4.9   -0.1    5.1   13.7   14.5   16.3   17.2   12.4    7.2    3.7    2.0    1.93    0.03   14.83   12.27    7.27
1948     0.4    1.8    4.9    7.9   11.1   13.3   15.4   14.0   11.1    6.7    5.4    6.0    3.93    4.87   13.27   10.60    8.17
1949     3.4    4.3    2.3    6.5    9.6   12.5   15.2   13.3   14.9    9.3    6.7    2.9    4.33    4.37   12.43   12.50    8.41
1950     2.0    2.5    4.4    5.9   11.7   12.7   15.8   16.1   11.4    8.2    4.6    0.5    2.37    4.27   13.40   11.90    7.98
1951     1.3    2.6    1.0    4.1   10.8   12.2   13.2   14.8   12.9   10.1    6.8    4.7    4.27    2.57   12.07   12.60    7.88
1952     0.4    1.4    2.6    7.9   10.7   10.4   13.4   13.7    9.2    6.9    1.3    2.6    1.43    3.97   11.50    9.93    6.71
1953     2.0    0.8    4.9    5.2    9.8   16.9   15.3   14.5   12.4   10.2    7.7    4.5    4.73    3.63   14.00   12.37    8.68
1954     0.4   -0.2    3.2    5.6   13.1   13.0   14.1   15.1   10.4    7.7    5.7    4.0    3.37    2.87   13.40   11.07    7.67
1955     0.7   -1.6    1.5    5.4    7.9   12.4   16.5   16.4   12.6    7.2    6.2    0.6    2.50    1.77   12.27   12.07    7.15
1956     0.5   -1.8    3.4    5.0    9.6   11.5   15.5   13.5   12.1    7.2    5.1    3.2    2.93    2.20   12.20   10.93    7.07
1957     3.6    1.9    5.4    6.4    9.5   11.7   14.4   13.9   10.4    8.2    4.6    2.9    3.70    4.57   11.87   10.83    7.74
1958     0.8   -1.2    0.4    5.1    8.1   14.2   15.1   14.4   14.0    9.5    6.8    1.4    3.00    1.43   12.47   12.63    7.38
1959    -1.4    2.3    5.9    7.7   10.8   13.2   15.3   15.4   11.6    9.6    7.2    3.7    3.17    5.30   13.10   12.20    8.44
1960    -0.2    1.0    4.9    6.9   11.5   13.4   15.0   15.6   12.7    7.8    5.4    2.2    2.47    4.27   13.30   12.03    8.02
1961     0.4    4.3    4.9    7.0   10.4   12.5   14.1   13.5   13.1   11.0    5.8    1.4    2.53    5.40   12.33   12.53    8.20
1962     3.3    2.3    0.3    6.0    9.3   11.3   14.1   12.8   10.7    8.9    3.7    1.1    2.70    2.87   11.57   10.80    6.98
1963    -3.2   -2.5    3.7    6.6   10.0   15.4   13.8   14.9   11.3    8.6    5.1    2.0    1.30    2.60   13.07   11.60    7.14
1964     3.3    2.0    4.0    7.0   10.4   11.5   12.5   12.8   10.4    7.8    5.4    2.4    3.70    4.33   11.47   10.33    7.46
1965     0.9    1.7    2.4    6.8   10.0   12.9   13.9   13.1   13.5    9.4    1.3   -0.2    0.67    3.63   12.27   12.00    7.14
1966    -1.5   -0.9    3.1    4.3    9.4   15.3   13.4   13.7   10.5    8.5    3.9    1.8    1.40    2.17   12.70   10.90    6.79
1967     0.7    3.5    3.9    5.2    9.7   11.5   14.2   14.0   12.9    8.2    6.7    2.0    3.13    4.20   11.80   11.70    7.71
1968     0.2    0.2    2.9    6.8    9.4   13.9   15.0   14.4   13.7    8.1    2.8    1.9    1.63    3.30   12.77   12.07    7.44
1969     2.9   -2.5    0.9    6.5   10.9   14.6   13.9   17.9   11.2    9.2    1.9    0.7    1.83    1.63   13.13   12.77    7.34
1970    -0.3   -1.3    1.4    4.0   10.9   15.5   13.2   15.2   10.9    7.9    4.4    2.4    2.17    1.37   13.20   11.33    7.02
1971     3.1    3.4    2.1    6.3   10.9   12.7   14.2   14.2   11.5    7.9    3.0    5.2    3.77    3.93   12.60   11.20    7.88
1972    -0.3    2.0    4.7    6.3   12.1   12.1   15.4   12.9    9.8    8.5    4.4    5.9    3.33    4.33   13.20   10.40    7.82
1973     4.7    2.3    5.4    4.4    9.6   12.2   16.0   12.8   11.1    6.1    2.9    2.0    3.20    4.03   12.60   10.00    7.46
1974     6.2    4.6    5.0    7.9   11.6   14.0   12.7   13.8   11.4    7.3    5.4    4.5    5.37    5.83   12.77   10.83    8.70
1975     4.6    3.2    3.6    5.2    9.8   12.0   14.5   16.6   11.1    8.6    5.7    3.9    4.73    4.00   12.10   12.10    8.23
1976     0.1    2.3    1.9    5.4   11.3   13.3   15.8   14.7   10.0    8.9    5.6   -0.3    1.80    3.20   13.47   11.20    7.42
1977     0.8    0.5    4.9    4.1   10.2   11.8   14.0   14.2   10.1    9.9    4.3    4.7    3.27    3.17   12.00   11.40    7.46
1978     2.5   -0.9    3.4    5.5   11.1   14.0   14.2   14.4   10.1    8.7    5.8   -1.2    2.37    2.67   13.10   11.07    7.30
1979    -2.5   -0.9    2.5    6.2    8.0   12.7   12.6   13.1   10.0    7.8    4.4    1.6    1.17    2.60   11.10   10.30    6.29
1980     0.2    0.8    1.9    6.5   11.0   15.0   16.6   14.7   12.4    6.4    2.9    3.2    2.10    3.07   14.20   11.17    7.63
1981     0.4    0.9    2.9    5.1   12.6   11.8   14.0   13.3   13.0    7.5    4.7   -3.2    0.63    2.97   12.80   11.27    6.92
1982    -0.4    3.5    4.5    5.7   10.0   14.9   15.4   14.8   10.9   10.0    5.8    3.4    2.93    4.57   13.43   11.90    8.21
1983     4.2    1.0    4.2    6.6   10.3   12.5   14.7   13.4   11.3    8.0    4.8    3.5    4.17    3.93   12.50   10.90    7.88
1984    -0.2    1.8    2.1    6.6   11.9   14.0   14.0   14.5   11.1    9.1    7.5    4.9    4.07    3.50   13.30   11.57    8.11
1985    -1.6    0.4    3.1    5.3   11.5   12.7   14.7   14.1   10.0    9.7    1.4    1.5    0.43    2.93   12.97   11.27    6.90
1986    -1.5   -2.3    4.1    5.1   10.5   14.5   13.6   13.5    8.6    8.6    6.7    2.9    2.70    2.30   12.87   10.23    7.02
1987    -2.9    1.2    1.3    7.5    9.0   11.4   15.0   13.6   10.7   10.3    4.9    3.9    1.97    3.33   11.80   11.53    7.16
1988     3.9    3.1    2.2    4.5   11.9   14.2   15.4   14.4   12.1    8.1    4.4    3.6    3.97    3.27   13.83   11.53    8.15
1989     5.9    4.5    5.0    6.7    9.3   13.2   14.2   12.9   11.8    8.7    5.6    2.9    4.80    5.40   12.23   11.13    8.39
1990     4.9    5.4    5.2    6.4   11.4   14.3   14.6   14.7   10.6    9.4    5.3    3.8    4.67    5.67   13.43   11.57    8.83
1991     3.2    0.2    5.4    6.9    8.9   10.8   17.0   15.3   11.1    8.1    5.5    4.6    4.43    4.17   12.23   11.50    8.08
1992     4.6    4.2    4.0    5.8   12.2   16.1   14.2   13.4   12.3    6.2    4.7    3.9    4.40    4.67   14.17   10.63    8.47
1993     3.0    3.3    3.7    7.9   12.0   12.0   12.5   12.7   10.9    7.6    3.2    1.2    2.47    4.97   12.17   10.40    7.50
1994     1.4   -1.0    2.8    6.3    9.9   10.5   16.1   14.9   11.5    7.3    6.9    4.3    4.20    2.70   12.17   11.23    7.58
1995     2.6    2.5    3.5    5.1    8.9   13.5   14.6   14.8   12.7   10.4    4.4   -0.8    2.07    3.70   12.33   12.63    7.68
1996     1.0    0.2    2.6    6.8    8.3   12.1   12.5   17.5   11.9    9.7    1.7    0.9    1.20    3.20   10.97   13.03    7.10
1997     2.4    3.5    4.1    5.1    9.7   15.5   17.3   18.3   11.7    6.6    5.2    3.3    3.63    4.23   14.17   12.20    8.56
1998     3.5    4.8    3.0    6.9   10.4   12.3   13.6   13.2   13.8    7.0    3.1    4.1    3.57    4.90   12.10   11.33    7.97
1999     2.9    1.8    4.6    7.6    9.8   13.1   14.6   15.5   15.6    8.7    7.0    2.0    3.97    4.67   12.50   13.27    8.60
2000     3.6    3.2    3.2    8.0   11.7   12.0   14.7   13.7   12.9   11.0    7.8    3.0    4.80    4.80   12.80   12.53    8.73
2001     2.7   -0.3    2.0    5.6   10.5   11.9   15.6   14.8  999.9   10.9    4.8    1.2    2.90    2.43   12.67  999.90  999.90
2002     3.8    3.1    3.8    8.2   12.6   15.2   15.2   19.5   13.6    6.2    2.9    0.8    2.50    5.03   14.33   13.10    8.74
2003     2.3    2.1    4.8    8.6    9.7   14.5   18.1   16.0   12.3    6.0    6.8    3.7    4.27    5.17   14.10   11.43    8.74
2004     1.9    2.4    4.6    8.4   10.6   12.8   14.4   17.4   12.2    9.0    4.7    4.5    3.70    5.13   12.60   12.87    8.57
2005     3.6    2.2    3.6    7.6    9.0   11.9   16.2   13.9   12.3   10.7    6.2    3.1    4.30    4.47   12.37   12.30    8.36
2006     2.8    3.1    0.8    5.8   11.2   13.3   17.5   17.5   15.4   10.5    7.2    6.6    5.53    3.23   14.00   14.47    9.31
2007     3.5    2.2    6.2    7.8    9.8   16.0   14.9   14.0   10.3    8.8    4.0    3.4    3.63    5.40   13.57   11.03    8.41
2008     3.6    4.6    3.2    7.5   12.3   13.7   18.0  999.9  999.9  999.9  999.9  999.9  999.90    5.10   14.67  999.90  999.90
