Year,Jan,Feb,Mar,Apr,May,Jun,Jul,Aug,Sep,Oct,Nov,Dec,DJF,MAM,JJA,SON,ANN
1991,-7.439520123839008,-6.277926470588235,-2.751640866873065,-1.236813725490196,2.900901960784314,8.235835913312695,9.634783281733746,7.672271241830067,5.91475,1.1333881578947365,-3.361964285714286,-5.8,-6.726904024767801,-0.38476780185758513,8.521300309597525,1.2350986842105265,0.6910625
1992,-5.464520123839009,-10.557926470588235,-3.976640866873065,-2.051813725490196,-0.664098039215686,3.8308359133126935,8.449783281733747,6.0872712418300665,4.57475,3.0933881578947364,-5.061964285714286,-7.945,-7.246904024767801,-2.249767801857585,6.126300309597524,0.8750986842105264,-0.7339374999999999
1993,-13.469520123839008,-8.852926470588235,-10.3,-1.9,1.7,6.7,5.9,8.0,6.62475,2.7633881578947364,-5.5719642857142855,-8.82,-10.061904024767802,-3.5,6.87,1.2800986842105264,-1.44
1994,-5.5545201238390085,-6.607926470588236,-7.891640866873065,-0.811813725490196,3.950901960784314,4.265835913312694,7.804783281733746,7.762271241830067,4.64475,2.6533881578947365,-0.32196428571428587,-9.100000000000001,-6.966904024767802,-1.604767801857585,6.6163003095975235,2.3300986842105265,0.06606250000000001
1995,-7.874520123839009,-6.897926470588235,-10.811640866873066,0.893186274509804,2.860901960784314,5.850835913312693,6.819783281733746,7.672271241830067,5.58475,0.8333881578947365,1.178035714285714,-3.305,-7.9269040247678015,-2.374767801857585,6.786300309597523,2.5400986842105264,-0.013937499999999992
1996,-3.8195201238390086,-3.8429264705882353,-1.9,2.5,5.2,6.095835913312694,7.244783281733746,7.057271241830067,6.7947500000000005,-0.05661184210526349,-3.0669642857142856,-3.635,-3.6269040247678017,1.93,6.806300309597524,1.2250986842105265,1.3060625
1997,-1.7395201238390086,-10.477926470588237,-6.476640866873065,1.2231862745098039,4.675901960784314,7.175835913312694,7.594783281733745,7.527271241830067,5.8,3.3583881578947365,-1.7719642857142859,-1.71,-5.2569040247678025,-0.20976780185758512,7.436300309597524,2.530098684210526,1.1810625
1998,-2.1895201238390083,-8.832926470588236,-5.2266408668730655,3.6281862745098037,4.875901960784314,6.075835913312694,7.979783281733746,7.172271241830067,6.38475,0.7683881578947365,-3.156964285714286,-3.7750000000000004,-4.211904024767802,1.0752321981424149,7.081300309597523,1.3400986842105265,1.2210625
1999,-6.574520123839008,-7.187926470588235,-3.936640866873065,2.738186274509804,3.7809019607843144,4.9958359133126935,8.469783281733747,8.697271241830066,5.25475,2.4283881578947364,-2.4819642857142856,-5.765,-5.816904024767801,0.8402321981424149,7.391300309597524,1.7400986842105264,0.9410625
2000,-4.004520123839009,-7.372926470588235,-5.496640866873065,1.3831862745098038,2.450901960784314,7.350835913312694,8.309783281733747,8.127271241830067,6.4247499999999995,0.4533881578947365,-2.2669642857142858,-1.86,-5.681904024767801,-0.5747678018575851,7.936300309597524,1.5450986842105263,0.9560625
2001,-6.059520123839009,-5.312926470588235,-1.941640866873065,1.458186274509804,3.740901960784314,7.395835913312694,6.879783281733745,9.102271241830067,7.4647499999999996,2.5133881578947364,-1.611964285714286,-1.3050000000000002,-4.3819040247678025,1.0652321981424149,7.801300309597524,2.7950986842105263,1.8210625
2002,-4.379520123839009,-7.047926470588235,-5.3566408668730645,-0.6068137254901961,4.7409019607843135,5.550835913312693,7.214783281733746,7.217271241830067,6.44475,3.2583881578947365,1.1,-0.9750000000000001,-4.216904024767802,-0.4297678018575851,6.666300309597524,3.2900986842105264,1.3460625
2003,-0.16452012383900866,-6.287926470588236,-2.946640866873065,-0.8868137254901961,4.900901960784314,7.310835913312694,9.799783281733745,10.017271241830066,7.54475,5.928388157894737,-0.6769642857142858,-2.8150000000000004,-2.446904024767802,0.3352321981424149,9.046300309597523,4.270098684210526,2.7010625
2004,-0.5795201238390086,-1.0629264705882353,-3.441640866873065,1.968186274509804,5.125901960784313,6.485835913312694,6.814783281733746,8.727271241830067,5.06975,2.563388157894736,-0.3,-5.665,-1.4569040247678018,1.1952321981424148,7.346300309597524,2.2150986842105267,2.1910625
2005,-5.869520123839008,-0.3429264705882352,0.9783591331269351,2.2131862745098037,4.310901960784314,7.5358359133126935,9.129783281733745,8.057271241830067,5.61475,1.6133881578947364,-0.1,-2.845,-3.9319040247678014,2.480232198142415,8.246300309597524,2.0800986842105265,2.3210625
2006,-6.309520123839009,-1.707926470588235,0.44335913312693515,-0.08681372549019606,4.4859019607843145,5.635835913312693,7.409783281733747,8.3,6.45975,2.9,-3.281964285714286,-4.67,-3.5919040247678016,1.5902321981424148,6.9913003095975235,1.8150986842105263,1.6160625
2007,-4.129520123839009,0.9970735294117647,-4.271640866873065,0.8381862745098039,3.5,7.070835913312694,9.224783281733746,9.062271241830068,5.92975,3.2483881578947367,-0.8219642857142858,-5.5,-2.571904024767802,0.07523219814241486,8.456300309597523,2.7900986842105264,2.1310624999999996
2008,-8.92452012383901,-8.262926470588235,-4.621640866873065,2.103186274509804,4.3659019607843135,5.230835913312694,9.124783281733745,8.587271241830067,4.84975,1.0433881578947366,-1.0369642857142858,-5.67,-7.996904024767802,0.5952321981424149,7.651300309597524,1.6200986842105263,0.45606250000000004
2009,-2.9745201238390084,-1.817926470588235,-4.486640866873065,0.9,2.6,5.695835913312694,8.514783281733745,8.322271241830068,4.3,2.5933881578947364,-2.8,-1.565,-3.4619040247678017,-0.33,7.516300309597524,1.33,1.62
2010,0.28547987616099135,2.297073529411765,-0.5516408668730648,1.553186274509804,7.6,8.095835913312694,8.6,9.9,8.52975,4.948388157894737,2.888035714285714,1.5799999999999998,0.3680959752321983,2.6102321981424152,8.87,5.460098684210526,4.6960625
2011,-2.0895201238390086,-4.157926470588235,-4.3,-3.9168137254901962,2.080901960784314,5.415835913312693,8.7,8.1,5.70475,0.7283881578947365,-4.5,-6.4,-1.5269040247678016,-2.524767801857585,7.43,1.0300986842105264,0.7010624999999999
2012,-5.1,-4.1,-6.016640866873065,1.8,4.420901960784314,6.305835913312693,10.119783281733746,8.327271241830069,6.61475,4.648388157894736,-0.14696428571428585,-1.0150000000000001,-5.2,-0.2947678018575851,8.256300309597524,3.7100986842105264,2.0210625
2013,-2.654520123839009,-2.6229264705882356,0.11835913312693515,0.9131862745098039,1.7,4.940835913312693,6.654783281733746,7.067271241830067,4.67975,3.4883881578947364,-1.051964285714286,-6.220000000000001,-2.0669040247678017,1.645232198142415,6.226300309597524,2.3800986842105267,1.8260625
2014,-4.419520123839009,-4.517926470588234,-4.8566408668730645,-1.591813725490196,4.145901960784314,6.740835913312694,7.879783281733746,8.537271241830066,5.85975,1.6883881578947366,-1.2019642857142858,-5.85,-5.026904024767802,-0.7897678018575851,7.726300309597524,2.120098684210526,1.0010625
2015,-7.954520123839009,-7.497926470588235,-8.191640866873065,-1.551813725490196,1.700901960784314,5.145835913312693,6.994783281733746,7.697271241830067,5.50475,0.8783881578947366,-4.581964285714286,-7.095000000000001,-7.071904024767802,-2.6997678018575852,6.6163003095975235,0.6050986842105264,-0.6989375
2016,-3.0445201238390087,-3.077926470588235,-2.626640866873065,2.723186274509804,3.9259019607843144,8.060835913312694,8.604783281733745,8.577271241830067,6.5295,1.456776315789473,-0.8839285714285717,,-4.376904024767802,1.3202321981424148,8.416300309597524,2.3801973684210527,1.932125
2017,-4.689040247678017,-3.9558529411764707,-2.38328173374613,-1.853627450980392,4.181803921568628,5.5116718266253875,7.379566563467492,7.934542483660135,5.6195,,,,-4.213808049535604,-0.05953560371517025,6.952600619195048,,1.132125
2018,,-11.055852941176472,-3.1832817337461297,1.036372549019608,0.47180392156862805,5.161671826625387,7.859566563467492,7.634542483660134,4.8795,0.31677631578947296,0.03607142857142831,-1.6900000000000002,,-0.5995356037151702,6.892600619195048,1.7501973684210528,0.782125
2019,-3.3990402476780175,-2.4658529411764705,-3.88328173374613,1.356372549019608,,,8.699566563467492,9.264542483660135,6.7995,4.716776315789472,,,-2.4638080495356034,0.5704643962848297,8.352600619195048,3.9101973684210525,2.572125
2020,-8.079040247678018,-6.47585294117647,,,,,8.819566563467491,8.424542483660135,5.1795,2.636776315789473,-2.843928571428572,-2.47,-7.163808049535604,,7.992600619195048,1.6701973684210527,0.40212500000000007
