YEAR     JAN    FEB    MAR    APR    MAY    JUN    JUL    AUG    SEP    OCT    NOV    DEC     DJF     MAM     JJA     SON     ANN
1758    -6.6   -5.8   -2.2    2.0   11.3   15.2   16.7   15.5    9.1    3.2    1.4   -5.8   -3.67   -2.00   14.40    9.27    4.50
1759    -1.1    0.2   -0.7    3.6    7.5   15.6   18.1   16.0    9.5    5.2   -0.6   -6.7   -2.80    1.03   13.73   10.23    5.55
1760   -12.3   -3.4   -2.5    3.3   10.0   14.8   18.3   16.1   13.2    3.1   -0.6   -4.5   -5.80   -0.87   14.37   10.80    4.62
1761    -4.0   -5.0    0.7    4.5   10.4   18.1   18.4   19.4   12.6    2.3    0.4   -4.7   -2.77    0.07   15.63   11.43    6.09
1762    -1.2   -3.6   -4.4    6.3   11.0   18.6   17.4   14.8    9.5    0.1    2.5   -2.9   -0.53   -0.57   15.67    8.13    5.67
1763    -7.1   -6.1   -4.7    2.5   10.5   14.6   19.3   16.5    9.6    4.5    0.1   -3.0   -3.33   -2.77   14.80   10.20    4.72
1764    -4.1    0.2    0.1    4.2   10.6   13.1   20.7   15.4   11.0    4.8   -0.4   -4.8   -3.10    1.50   14.80   10.40    5.90
1765    -4.0   -5.3   -0.2    4.5    8.2   17.7   16.1   16.3    9.8    6.2    2.6   -4.1   -1.83   -0.33   14.00   10.77    5.65
1766    -6.1   -6.3    0.3    6.8   10.3   16.8   18.9   15.9   11.5    5.4    3.1   -5.3   -2.77    0.27   15.33   10.93    5.94
1767   -12.3   -7.6   -1.9    1.5    8.9   14.8   16.6   17.9   13.5    5.5    2.8   -4.3   -4.60   -2.67   13.43   12.30    4.62
1768    -6.6   -6.0   -5.6    3.0    8.9   13.8   17.8   16.7    9.4    3.8    0.7    0.9   -1.67   -2.87   13.50    9.97    4.73
1769    -2.4   -4.0   -0.9    4.0    8.7   15.2   16.1   14.6   10.3    2.0   -2.1   -4.2   -2.90   -0.30   13.33    8.97    4.77
1770    -5.0   -2.4   -8.9    2.8    9.3   14.9   16.2   17.2   12.7    8.6   -1.3   -3.1   -3.13   -2.83   13.47   12.83    5.08
1771    -8.7   -9.5   -7.6    1.7   10.3   17.0   17.0   14.0   10.5    5.9   -0.5   -1.3   -3.50   -5.13   14.77   10.13    4.07
1772    -6.4  -15.3   -6.7    1.9    6.7   14.8   17.7   15.6   10.5    8.4    4.1   -0.7   -1.00   -6.70   13.07   11.50    4.22
1773    -4.1   -3.6   -0.8    5.6   11.8   15.0   18.2   16.2   11.8    7.1    2.5   -2.9   -1.50    0.40   15.00   11.70    6.40
1774   -13.5   -5.2   -3.2    3.6   11.1   17.6   18.5   16.0   10.1    5.8   -6.6   -4.6   -8.23   -1.60   15.73   10.63    4.13
1775    -5.7   -2.5    0.3    4.3   10.1   17.2   19.5   18.9   14.8    8.5   -1.0   -0.1   -2.27    0.70   15.60   14.07    7.03
1776    -8.6   -2.4   -1.2    3.1    8.1   16.6   19.9   17.0   11.1    6.9    2.2   -1.3   -2.57   -0.17   14.87   11.67    5.95
1777    -5.9   -6.3   -4.0    3.0   11.6   14.5   16.0   15.5   10.2    4.5    1.3   -2.4   -2.33   -2.43   14.03   10.07    4.83
1778    -6.7   -4.5   -2.9    4.5   11.2   15.2   18.0   15.3   10.4    0.3    0.0   -1.9   -2.87   -0.97   14.80    8.67    4.91
1779    -2.7    1.6    4.0    6.1   10.6   13.7   16.6   18.5   12.6    9.1    0.5   -6.2   -2.80    3.90   13.63   13.40    7.03
1780    -7.5   -6.1    1.1   -1.5    8.7   13.7   17.8   16.0   10.0    6.0   -2.5   -4.5   -4.83   -2.17   13.40   10.67    4.27
1781    -7.1   -5.2    0.1    4.5    8.2   17.3   18.9   19.3   14.3    4.7    1.4   -6.5   -4.07   -0.20   14.80   12.77    5.82
1782    -3.3   -6.0   -5.3    1.6    7.5   14.2   15.5   15.0   11.4    4.1   -1.3   -3.8   -2.80   -3.23   12.40   10.17    4.13
1783    -7.9   -3.6   -3.9    5.9   10.4   15.6   18.2   15.3   12.3    7.2   -1.2   -4.2   -4.43   -0.53   14.73   11.60    5.34
1784    -9.1   -5.9  -10.5    1.7    9.0   13.5   16.0   13.8    9.6    4.1    1.7   -7.2   -4.87   -4.90   12.83    9.17    3.06
1785    -6.6   -7.6   -5.9    2.7    7.0   14.1   16.7   14.5    8.6    4.7    1.0   -5.5   -3.70   -3.60   12.60    9.27    3.64
1786    -7.2   -5.3   -7.0    3.7    7.7   15.5   16.4   15.8   10.6    4.5   -5.3   -3.5   -5.33   -2.87   13.20   10.30    3.82
1787    -4.3   -2.3    0.1    3.3    9.5   14.6   15.9   13.7    9.9    7.4   -2.5   -6.9   -4.57    0.37   13.33   10.33    4.87
1788    -4.5   -9.6   -7.6    4.2    9.3   16.1   18.7   14.8   12.3    2.7    0.1  -11.7   -5.37   -4.33   14.70    9.93    3.73
1789   -10.0   -5.9  -10.5    1.3   10.5   16.8   19.8   18.5   13.1    8.5    1.6    2.0   -2.13   -5.03   15.70   13.37    5.47
1790    -1.6    0.0    2.6    0.5   10.8   14.5   15.4   13.8   10.3    4.4   -0.7   -3.3   -1.87    1.03   13.57    9.50    5.56
1791     0.5   -1.4    1.3    4.9    7.8   13.8   17.8   15.8    9.8    4.3    0.6   -3.9   -0.93    1.60   13.13    9.97    5.94
1792    -6.6   -7.0   -3.8    5.9   10.3   15.8   19.5   15.5   11.9    4.5    2.6   -2.7   -2.23   -1.63   15.20   10.63    5.49
1793    -3.4   -2.2   -0.7    3.8   10.3   14.4   18.0   15.7   10.6    7.1    0.2   -4.7   -2.63    0.30   14.23   11.13    5.76
1794    -0.7   -2.8    2.7    6.2   11.0   16.3   17.3   14.4   10.9    7.8    1.7   -1.9   -0.30    2.03   14.87   11.03    6.91
1795    -8.1   -8.6   -7.3    4.9    8.0   14.5   16.4   15.6   12.7    7.0   -0.1   -5.1   -4.43   -3.67   12.97   11.77    4.16
1796     1.6   -2.2   -2.3    4.8    9.3   15.8   16.7   16.4   10.6    6.6   -0.1   -6.3   -1.60    0.10   13.93   11.20    5.91
1797    -3.0    2.2    0.7    3.3    9.1   14.8   17.6   15.4   13.4    5.8   -0.4   -1.8   -1.73    2.07   13.83   11.53    6.42
1798    -4.9   -2.8   -2.0    4.8   13.3   16.8   19.0   17.3   11.1    7.6    0.5   -4.5   -2.97    0.00   16.37   12.00    6.35
1799    -2.6  -12.6   -4.8    1.9    6.3   14.5   16.5   14.2   10.0    5.8    3.9   -6.3   -1.67   -5.17   12.43   10.00    3.90
1800    -7.1   -7.0   -6.9    4.9    9.9   11.7   15.7   15.4    9.9    7.0    2.5    0.0   -1.53   -3.00   12.43   10.77    4.67
1801    -4.6   -4.3    0.1    5.9   14.0   14.7   18.7   13.8   10.7    6.0    1.2   -4.5   -2.63    0.57   15.80   10.17    5.97
1802    -7.8   -2.2    1.5    5.2    7.4   13.6   15.8   16.3    9.5    7.2   -0.8   -3.0   -3.87    1.50   12.27   11.00    5.22
1803    -9.1   -5.6   -1.5    7.9   10.8   14.2   17.7   16.5    9.7    4.8   -1.0   -7.8   -5.97    0.27   14.23   10.33    4.72
1804    -5.5   -8.1   -5.3    2.0   10.9   15.2   18.9   15.8   12.8    7.7   -2.1   -9.4   -5.67   -3.80   15.00   12.10    4.41
1805    -5.5   -8.5   -2.6    1.7    7.4   11.6   17.3   15.3   11.5    1.3   -0.9   -4.9   -3.77   -3.13   12.10    9.37    3.64
1806    -3.7   -6.3   -5.7    0.1    9.2   12.1   15.2   16.4   12.8    4.8    0.8    0.0   -0.97   -3.97   12.17   11.33    4.64
1807    -5.5   -3.1   -3.2   -0.1    8.0   14.1   18.2   19.1    8.9    3.2   -0.1   -2.6   -2.73   -2.13   13.43   10.40    4.74
1808    -2.5   -8.0   -4.9    0.1   10.7   15.5   17.5   15.6   11.7    7.4    0.5   -7.5   -3.17   -4.27   14.57   11.57    4.68
1809   -12.9   -9.2   -5.1   -0.8   10.8   13.9   17.7   17.6   11.3    5.4   -2.1    1.2   -4.60   -5.03   14.13   11.43    3.98
1810    -3.2   -4.8   -6.3   -1.0    6.2   12.9   16.2   16.0   11.6    4.6   -1.5   -4.6   -3.10   -4.03   11.77   10.73    3.84
1811    -5.0   -4.6    1.6    2.1   11.6   16.4   18.6   15.7   10.3    4.2    1.2   -1.9   -1.90   -0.30   15.53   10.07    5.85
1812    -4.8   -2.7   -5.7   -1.6    6.6   13.7   14.0   15.1    8.4    7.9   -1.0   -6.0   -3.93   -3.33   11.43   10.47    3.66
1813    -3.4   -0.6    0.0    4.0    7.7   12.8   17.8   14.9   12.2    2.5    2.6   -2.9   -1.23    1.13   12.77    9.87    5.63
1814   -15.1   -8.7   -2.9    4.7    7.0   13.2   19.1   16.0   10.4    5.3    2.1   -3.2   -5.40   -2.30   13.10   10.57    3.99
1815    -4.4   -3.2   -1.1    4.6    9.1   12.5   14.9   16.8   10.5    5.8    1.5   -4.3   -2.40    0.10   12.17   11.03    5.22
1816    -3.9   -9.2   -4.1    2.6    5.9   14.4   17.3   13.8   10.6    4.3   -0.7   -2.5   -2.37   -3.57   12.53    9.57    4.04
1817     0.3   -1.2   -3.5    2.4   10.4   13.6   17.3   14.5   11.5    3.2    0.5   -9.4   -2.87   -0.77   13.77    9.73    4.97
1818    -5.0   -4.0   -0.7    0.4    8.7   14.1   20.0   13.4   10.8    7.3    2.9    1.4   -0.23   -1.43   14.27   10.50    5.78
1819     0.7   -2.7   -0.9    3.1    9.7   16.1   19.0   18.4   13.1    4.0   -2.9   -7.3   -3.17   -0.17   14.93   11.83    5.86
1820   -11.1   -5.4   -3.5    3.5   10.0   13.8   16.2   15.3   10.9    5.0   -1.1   -6.5   -6.23   -1.80   13.33   10.40    3.92
1821    -7.0   -4.4   -4.7    4.8    9.0   10.8   13.5   13.1   11.1    8.6    1.4    0.6   -1.67   -1.43   11.10   10.93    4.73
1822    -3.2    1.5    3.3    5.3   10.9   13.9   14.9   15.6   10.5    6.9    4.1   -1.8   -0.30    3.37   13.23   11.00    6.82
1823    -9.0   -6.4   -0.8    1.4    7.6   14.9   16.4   16.5   11.1    8.6    1.5   -0.7   -2.73   -1.93   12.97   12.07    5.09
1824    -0.2   -0.9   -1.9    4.7    8.4   13.6   15.9   14.8   13.6    4.3    0.3   -2.4   -0.77    0.63   12.63   10.90    5.85
1825    -0.9   -3.1   -1.1    3.3    9.2   14.4   15.7   15.3   10.6    7.0    1.7   -2.2   -0.47   -0.30   13.10   10.97    5.83
1826    -7.1    0.1    0.7    3.3   11.4   16.2   20.2   17.8   11.2    7.3    0.6   -1.6   -2.70    1.37   15.93   12.10    6.68
1827    -6.1   -7.2   -2.9    5.6   11.5   16.9   15.9   14.9   12.9    5.8   -1.0    2.1   -1.67   -1.50   14.77   11.20    5.70
1828    -4.8   -6.5   -1.8    3.1   10.1   16.3   18.2   16.0   10.1    6.1    1.3   -5.4   -2.97   -1.73   14.87   10.73    5.22
1829    -5.9  -11.4   -6.5   -0.7    8.8   16.6   17.4   14.2   10.8    3.1   -4.2   -6.9   -5.67   -6.20   14.27    9.37    2.94
1830    -5.9   -7.6    0.7    4.5    7.9   14.4   18.3   15.1   10.8    5.6    2.1   -5.9   -3.23   -0.80   13.53   10.50    5.00
1831    -9.9   -5.2   -5.5    4.8    9.5   14.5   19.1   15.9    8.7    6.9   -1.1   -1.6   -4.20   -1.97   14.37   10.50    4.68
1832    -4.3   -1.3    0.2    4.6    6.7   13.3   13.0   14.2    9.2    6.8    0.1   -0.8   -1.67    1.17   11.00   10.07    5.14
1833    -3.7   -2.7   -3.6    0.8   11.4   14.6   15.5   12.4   12.1    8.6    2.2   -2.2   -1.23   -1.83   13.83   11.03    5.45
1834    -3.7   -0.6    0.1    3.2    8.8   13.4   19.2   19.0   11.0    6.0    0.1   -1.9   -1.83    0.90   13.80   12.00    6.22
1835    -2.4   -1.2   -0.6    2.6    5.4   15.3   17.7   14.9   12.9    6.7   -1.7   -5.1   -3.07    0.27   12.80   11.50    5.38
1836    -4.8   -4.1    0.8    3.5    7.6   13.7   14.8   13.2    8.2    5.8   -1.3   -4.4   -3.50    0.07   12.03    9.07    4.42
1837    -7.1   -2.2   -5.2    0.2    7.4   12.7   14.1   15.1    9.8    6.0    1.6   -3.2   -2.90   -2.40   11.40   10.30    4.10
1838    -9.2  -13.8   -5.9   -1.3    7.6   13.9   15.9   13.8   12.9    4.4   -1.6   -2.0   -4.27   -7.00   12.47   10.37    2.89
1839    -5.1   -4.4   -7.5   -0.3   10.8   14.0   17.7   14.9   11.7    6.8    0.1   -4.3   -3.10   -4.07   14.17   11.13    4.53
1840    -4.3   -3.7   -2.2    5.3    6.4   14.2   14.5   15.4   11.6    3.7    0.4   -5.7   -3.20   -0.20   11.70   10.23    4.63
1841    -7.9   -7.3   -1.4    3.8   12.0   13.7   14.0   15.6   10.3    4.6   -1.4    1.0   -2.77   -1.63   13.23   10.17    4.75
1842    -3.4   -0.6   -0.6    3.3   11.7   13.7   14.2   18.9   10.1    4.6   -2.2    1.3   -1.43    0.70   13.20   11.20    5.92
1843    -1.3   -5.3   -2.9    0.8    6.5   12.8   16.7   18.2   11.2    2.9    1.4    0.4    0.17   -2.47   12.00   10.77    5.12
1844    -6.0  -12.0   -5.4    4.6   10.5   12.3   13.5   14.7   11.1    5.3   -1.4   -5.4   -4.27   -4.27   12.10   10.37    3.48
1845    -1.3  -10.3   -6.4    2.8    7.1   15.2   17.3   15.5   10.6    3.7    2.1   -3.1   -0.77   -4.63   13.20    9.93    4.43
1846    -5.0   -6.0    1.0    2.4    7.6   14.6   18.1   20.4   12.3    9.9    1.9   -7.3   -3.47   -0.87   13.43   14.20    5.83
1847    -5.2   -6.8   -1.8   -0.3    7.3   14.5   15.8   17.4   10.8    4.6    4.7   -0.4   -0.30   -2.97   12.53   10.93    5.05
1848    -6.9   -2.9   -0.4    3.5   10.8   15.3   15.5   14.2   10.9    5.3   -2.6   -2.6   -4.03    0.07   13.87   10.13    5.01
1849    -6.9   -2.6   -1.9    1.7   10.2   12.5   15.5   15.2   10.6    4.2    0.1   -3.8   -3.53   -0.93   12.73   10.00    4.57
1850   -10.0   -2.3   -4.6    2.6   10.0   15.3   17.1   16.7    9.8    4.0   -1.6   -1.0   -4.20   -1.43   14.13   10.17    4.67
1851    -2.4   -3.0   -4.3    3.3    7.1   13.2   15.4   14.2   10.6    7.2    0.7   -0.6   -0.77   -1.33   11.90   10.67    5.12
1852    -2.4   -5.2   -1.5    0.2   11.3   15.4   18.9   17.3   11.5    1.6   -1.9   -1.3   -1.87   -2.17   15.20   10.13    5.32
1853    -0.5   -8.4   -8.4   -0.3    9.9   16.2   17.5   14.4   11.4    6.1    1.2   -3.2   -0.83   -5.70   14.53   10.63    4.66
1854    -5.9   -4.4    0.8    5.0   10.7   14.5   18.4   17.6   11.1    5.9   -1.4   -3.9   -3.73    0.47   14.53   11.53    5.70
1855    -6.5  -11.7   -4.2    2.5    7.7   15.4   20.4   14.9   10.0    6.0    0.1   -7.0   -4.47   -4.47   14.50   10.30    3.97
1856    -5.2   -7.2   -2.3    3.6    6.2   13.4   15.4   12.0    9.9    6.5   -4.4   -4.1   -4.57   -1.97   11.67    9.47    3.65
1857    -7.3   -1.6   -1.5    1.2    7.6   13.0   16.0   18.2   11.6    7.7    0.9    1.2   -1.73   -0.63   12.20   12.50    5.58
1858    -2.9   -4.8   -0.9    2.9    9.2   16.5   18.8   18.5   13.8    5.0   -3.8   -2.3   -3.00   -0.93   14.83   12.43    5.83
1859    -0.7   -0.8    0.2    1.8   11.0   16.8   17.0   17.0   11.1    4.0    0.6   -5.1   -1.73    0.40   14.93   10.70    6.08
1860    -2.9   -6.8   -3.0    3.3    7.4   15.1   16.7   15.1   11.0    4.5    0.4   -6.6   -3.03   -2.17   13.07   10.20    4.52
1861    -9.5   -2.1   -0.1    2.5    6.3   17.1   18.5   15.0    9.2    7.1   -0.6   -1.0   -3.70    0.10   13.97   10.43    5.20
1862    -8.0   -7.8   -5.3    3.2   11.2   13.1   13.6   13.7   10.5    6.4    2.0   -2.9   -2.97   -3.30   12.63   10.20    4.14
1863     0.1    0.0   -0.4    4.7    8.7   16.0   15.1   15.8   11.8    7.7    2.4   -1.8    0.23    1.43   13.27   11.77    6.67
1864    -5.4   -2.5   -2.3    2.8    5.8   15.6   16.9   11.8   10.8    2.5   -2.5   -1.6   -3.17   -0.67   12.77    8.37    4.33
1865    -3.9  -10.3   -4.9    4.6   12.0   11.5   19.1   13.5   11.7    3.3    2.5   -0.6   -0.67   -3.53   14.20    9.50    4.88
1866     0.3   -4.6   -7.5    3.8    6.9   15.1   14.2   14.5   12.8    5.0   -2.6   -3.7   -2.00   -2.77   12.07   10.77    4.52
1867   -10.9   -3.3   -5.6   -0.1    3.4   11.6   14.2   14.5    9.8    6.4   -1.1   -8.8   -6.93   -3.00    9.73   10.23    2.51
1868    -6.9   -2.5   -0.4    3.3   10.9   15.2   18.2   18.2   10.4    5.6   -0.6   -2.0   -3.17    0.13   14.77   11.40    5.78
1869    -3.0   -1.4   -3.0    5.5    7.1   11.8   15.5   13.7   10.7    4.5   -1.7   -2.0   -2.23    0.37   11.47    9.63    4.81
1870    -2.0   -9.0   -2.4    5.4    9.0   13.8   16.4   14.1   10.4    3.7    1.1   -9.1   -3.33   -2.00   13.07    9.40    4.28
1871    -6.4  -13.7    1.6    0.3    6.4   10.3   16.3   15.2    8.1    4.6   -2.9   -3.9   -4.40   -3.93   11.00    9.30    2.99
1872    -0.4   -2.2   -1.2    3.9   10.0   14.5   17.8   14.0   10.4    8.2    3.0   -3.0   -0.13    0.17   14.10   10.87    6.25
1873     1.3   -3.1   -1.3    2.3    6.4   14.8   17.9   15.0   11.3    5.2    1.3   -1.3    0.43   -0.70   13.03   10.50    5.82
1874     1.0   -1.6   -1.3    3.6    6.2   14.2   16.5   13.2   11.0    8.1    0.1   -6.7   -1.87    0.23   12.30   10.77    5.36
1875   -11.0   -7.1   -4.0    0.9   10.1   14.9   16.4   15.2   10.3    3.1   -2.8   -5.7   -6.50   -3.40   13.80    9.53    3.36
1876    -4.5   -5.0   -2.7    2.9    5.8   16.5   16.8   15.3   10.1    5.0   -2.9   -8.5   -5.30   -1.60   13.03   10.13    4.07
1877    -6.1   -7.5   -6.0   -1.2    5.4   14.4   15.8   13.2    7.1    4.1    4.4   -0.3   -0.67   -4.90   11.87    8.13    3.61
1878    -3.6   -1.3   -1.6    4.6    8.8   13.4   14.1   15.2   11.9    7.6    0.6   -5.0   -2.67    0.57   12.10   11.57    5.39
1879    -6.1   -7.4   -4.2    0.8    8.9   14.0   15.3   15.9   12.2    5.1   -2.3   -5.0   -4.47   -3.60   12.73   11.07    3.93
1880    -3.6   -1.3   -0.2    4.2    8.9   14.0   16.3   17.4   12.5   -1.5   -1.6   -6.1   -3.77    0.90   13.07    9.47    4.92
1881    -8.8   -9.8   -7.9   -0.5    7.9   12.8   15.3   13.2   10.2    3.1    1.2   -0.3   -2.63   -6.07   12.00    8.83    3.03
1882     0.5   -1.9    0.8    3.0    9.5   13.6   16.5   16.5   11.8    5.5   -2.1   -5.9   -2.50    0.63   13.20   11.27    5.65
1883    -4.8   -2.8   -5.8    2.1    9.2   14.5   15.8   14.1   10.5    5.1    3.2   -2.4   -1.33   -2.17   13.17    9.90    4.89
1884    -2.8   -2.4   -0.2    2.1    7.3   11.6   15.9   13.4   12.8    6.0   -2.5   -4.0   -3.10   -0.17   11.60   10.73    4.77
1885    -5.9   -2.0   -1.8    3.5    6.5   12.6   15.5   12.1    8.8    3.5   -0.6   -2.7   -3.07   -0.10   11.53    8.13    4.12
1886    -4.5   -4.5   -3.6    4.4    9.2   13.7   15.9   15.2   11.3    4.9    3.6   -3.9   -1.60   -1.23   12.93   10.47    5.14
1887    -1.5   -0.6   -0.6    3.9    9.5   13.4   16.5   14.3   11.2    2.6   -1.1   -4.2   -2.27    0.90   13.13    9.37    5.28
1888    -4.8  -11.0  -11.3   -1.0    7.5   12.4   14.2   13.4   10.0    3.0   -1.6    0.1   -2.10   -7.77   11.37    8.80    2.57
1889    -2.1   -7.7   -5.0    2.1   11.8   16.9   14.8   14.3    8.9    7.3    1.6   -2.5   -1.00   -3.53   14.50   10.17    5.03
1890     0.1   -2.1    0.0    3.9   11.5   13.3   14.3   14.6   11.6    4.1    0.8   -4.7   -1.27    0.60   13.03   10.10    5.62
1891    -6.2   -0.7   -4.3    2.2    8.9   12.4   17.3   13.7   10.8    7.7    0.0   -1.2   -2.47   -0.93   12.87   10.73    5.05
1892    -7.2   -6.7   -2.7    3.1    8.1   12.5   14.6   14.4   11.4    4.7    1.9   -5.5   -3.60   -2.10   11.73   10.17    4.05
1893    -8.8  -11.9   -1.2    3.6    7.7   13.8   16.4   14.8    9.1    6.3   -1.1   -1.0   -3.63   -3.17   12.63   10.07    3.98
1894    -2.0   -1.6    2.2    5.9    9.1   13.3   16.7   14.5    8.2    2.5    3.1   -1.2   -0.03    2.17   13.03    8.40    5.89
1895    -7.5   -9.5   -4.1    4.0   11.9   14.9   14.4   14.8   10.6    4.5    0.8   -2.7   -3.13   -3.20   13.73    9.97    4.34
1896    -3.3   -1.2   -0.7    3.2    8.2   16.8   17.8   13.8   10.6    6.4   -1.3   -2.6   -2.40    0.43   14.27   10.27    5.64
1897    -5.9   -5.7   -2.5    3.9   10.5   15.4   17.3   16.8   10.4    5.1    0.0   -0.8   -2.23   -1.43   14.40   10.77    5.37
1898     0.1   -2.6   -2.4    0.9    8.7   13.4   13.8   14.2   10.2    4.7    1.6   -1.5    0.07   -1.37   11.97    9.70    5.09
1899    -5.4   -3.5   -4.6    2.6    7.1   11.0   18.8   13.3   10.4    5.2    2.9   -4.4   -2.30   -1.83   12.30    9.63    4.45
1900    -4.3   -9.5   -4.0    2.1    7.1   14.7   15.9   15.8   10.3    6.1    1.3   -2.6   -1.87   -3.80   12.57   10.73    4.41
1901    -4.9   -8.2   -3.3    3.5   10.4   15.4   20.7   17.2   12.1    9.3   -3.1   -5.0   -4.33   -2.67   15.50   12.87    5.34
