YEAR     JAN    FEB    MAR    APR    MAY    JUN    JUL    AUG    SEP    OCT    NOV    DEC     DJF     MAM     JJA     SON     ANN
1797    -2.5    2.4    0.8    3.4    8.9   14.6   17.9   16.6   14.0    6.8    0.7   -0.7   -0.83    2.20   13.80   12.47    6.91
1798    -4.1   -2.3   -1.8    4.9   13.1   16.7   19.4   18.1   11.7    8.7    2.0   -2.4   -1.50    0.27   16.40   12.83    7.00
1799    -2.4  -12.7   -4.1    2.1    6.1   14.0   16.2   14.4   10.2    6.8    4.3   -5.4   -1.17   -4.90   12.10   10.47    4.12
1800    -6.2   -7.0   -6.2    5.2    9.2   11.7   15.3   15.9   10.9    7.4    3.6    0.3   -0.77   -2.67   12.07   11.40    5.01
1801    -4.4   -4.4    0.0    5.4   12.1   13.7   18.4   13.5   11.1    7.0    2.4   -3.8   -1.93    0.33   14.73   10.53    5.92
1802    -7.6   -2.1    2.3    5.8    7.3   13.0   14.9   16.7   10.7    8.8    0.1   -2.7   -3.40    2.00   11.73   12.07    5.60
1803    -9.9   -6.7   -1.0    7.7    9.6   13.9   18.0   17.4   10.4    4.9   -0.5   -6.6   -5.67    0.00   13.83   10.90    4.77
1804    -4.5   -8.1   -4.9    2.2   10.0   14.6   19.4   16.5   13.6    7.8   -1.3   -7.7   -4.50   -3.60   14.67   12.63    4.80
1805    -5.8   -8.1   -2.4    1.8    6.4   11.7   17.6   16.3   12.5    2.4   -0.1   -3.5   -3.13   -2.90   11.90   10.40    4.07
1806    -2.6   -4.2   -3.8    0.9    9.1   11.4   15.4   16.7   14.0    6.2    1.5    0.4   -0.23   -2.37   11.97   12.30    5.42
1807    -4.1   -2.2   -2.1    0.8    8.1   14.0   18.5   19.2   10.2    4.8    1.4   -1.4   -1.37   -1.17   13.53   11.40    5.60
1808    -2.1   -6.8   -4.0    0.4   10.4   15.2   17.6   17.3   13.1    8.5    1.0   -5.8   -2.30   -3.47   14.40   12.97    5.40
1809   -12.1   -8.1   -4.3   -0.3   11.3   14.1   17.5   18.2   12.9    6.1   -0.3    1.9   -3.50   -4.23   14.30   12.40    4.74
1810    -2.1   -3.8   -4.5    0.3    7.1   13.7   17.9   17.2   13.0    5.3    0.6   -2.9   -1.47   -2.67   12.90   11.83    5.15
1811    -4.1   -3.6    2.2    2.3   12.5   17.3   20.0   16.1   11.7    5.2    1.6   -1.2   -1.23    0.30   16.60   11.00    6.67
1812    -4.3   -2.3   -4.9   -1.3    6.3   13.7   14.4   16.5    9.1    8.4    0.1   -6.6   -3.60   -2.83   11.47   11.33    4.09
