Year,Jan,Feb,Mar,Apr,May,Jun,Jul,Aug,Sep,Oct,Nov,Dec,DJF,MAM,JJA,SON,ANN
2010,-34.765842391304346,-33.144641943734015,-32.51841432225065,-19.633849104859337,-7.177992327365729,4.462336956521739,6.7094957983193275,3.447418478260869,-6.513693181818182,-21.595056818181817,-25.94022727272727,-26.013636363636365,-32.62028532608696,-19.778081841432222,4.828817934782608,-18.015539772727273,-16.28198757763975
2011,-31.07584239130435,-38.95964194373401,-32.58341432225065,-30.308849104859334,-8.897992327365728,5.477336956521739,9.629495798319327,6.307418478260869,-6.778693181818181,-19.88005681818182,-26.41022727272727,-36.343636363636364,-32.030285326086954,-23.933081841432223,7.093817934782608,-17.690539772727274,-17.111987577639752
2012,-36.890842391304346,-35.349641943734014,-37.483414322250646,-26.463849104859335,-9.57799232736573,5.272336956521739,8.549495798319327,4.957418478260869,-2.4786931818181808,-19.55005681818182,-31.55522727272727,-31.433636363636367,-36.21028532608696,-24.508081841432222,6.213817934782608,-17.865539772727274,-17.931987577639752
2013,-36.400842391304344,-42.44464194373401,-31.138414322250643,-23.438849104859337,-12.462992327365729,0.40233695652173906,4.474495798319328,-1.252581521739131,-8.613693181818181,-21.76005681818182,-31.02522727272727,-36.75363636363636,-36.77528532608696,-22.348081841432222,1.1588179347826084,-20.47053977272727,-19.86698757763975
2014,-36.28584239130434,-39.24964194373402,-36.74341432225064,-29.048849104859336,-8.662992327365728,1.1523369565217392,5.8344957983193275,4.12741847826087,-4.718693181818181,-20.65005681818182,-25.545227272727267,-33.99363636363637,-37.44528532608696,-24.818081841432225,3.6588179347826086,-16.975539772727274,-18.821987577639753
2015,-33.39584239130434,-36.544641943734014,-37.17341432225064,-27.35884910485934,-12.752992327365728,4.474673913043478,9.604495798319327,3.7848369565217386,-5.183693181818181,-18.95505681818182,-28.65022727272727,-37.70363636363636,-34.655285326086954,-25.76308184143222,5.857635869565216,-17.59553977272727,-18.293975155279504
2016,-31.861123188405795,-34.866189258312026,-32.471219096334195,-27.338465473145778,-9.830656436487638,3.5431159420289853,11.519327731092437,3.176557971014492,-4.877386363636362,-19.15011363636364,-24.03045454545454,-32.72727272727273,-34.863713768115936,-23.21410912190963,6.015090579710145,-16.021079545454548,-17.243975155279504
2016,-31.861123188405795,-34.866189258312026,-32.471219096334195,-27.338465473145778,-9.830656436487638,3.5431159420289853,11.519327731092437,3.176557971014492,-4.877386363636362,-19.15011363636364,-24.03045454545454,-32.72727272727273,-34.863713768115936,-23.21410912190963,6.015090579710145,-16.021079545454548,-17.243975155279504
2017,-34.311684782608694,-33.56928388746803,-35.106828644501284,-26.70769820971867,-10.795984654731457,1.214673913043478,7.2289915966386555,2.134836956521738,-9.277386363636364,-24.080113636363638,-28.55045454545454,-27.83727272727273,-33.560570652173915,-24.206163682864446,3.4276358695652167,-20.641079545454545,-18.833975155279504
2018,-33.42168478260869,-33.78928388746803,-36.636828644501286,-25.92769820971867,-13.425984654731458,2.194673913043478,5.788991596638655,5.074836956521739,-4.647386363636362,-18.95011363636364,-31.44045454545454,-33.59727272727273,-31.710570652173914,-25.326163682864443,4.257635869565217,-18.351079545454546,-17.863975155279505
2019,-34.76168478260869,-35.84928388746803,-33.84682864450129,-27.687698209718672,-4.885984654731458,5.494673913043478,,6.104836956521738,-3.567386363636362,-12.09011363636364,-27.87045454545454,-28.93727272727273,-34.76057065217391,-22.136163682864446,6.797635869565217,-14.511079545454546,-16.243975155279504
2020,-39.521684782608695,-38.379283887468034,-35.356828644501284,-19.97769820971867,-8.485984654731459,6.804673913043478,,3.4448369565217383,-5.017386363636362,-16.55011363636364,-26.250454545454538,-30.99727272727273,-35.64057065217391,-21.276163682864443,6.127635869565217,-15.941079545454546,-16.763975155279503
2021,-29.531684782608693,-34.10928388746803,-31.416828644501287,-20.36769820971867,-7.755984654731458,4.844673913043478,6.718991596638656,4.774836956521738,-4.177386363636362,-12.53011363636364,-27.10045454545454,-29.85727272727273,-31.570570652173913,-19.846163682864443,5.347635869565217,-14.601079545454546,-15.253975155279504
2022,-35.67168478260869,-37.09928388746803,-31.106828644501288,-25.19769820971867,-8.145984654731457,3.084673913043478,8.868991596638654,6.004836956521738,,,,,-34.240570652173915,-21.486163682864444,5.887635869565217,,-16.803975155279502
