Year,Jan,Feb,Mar,Apr,May,Jun,Jul,Aug,Sep,Oct,Nov,Dec,DJF,MAM,JJA,SON,ANN
1994,-30.847619047619048,-28.296833333333332,-32.30245614035087,-23.671785714285715,-10.159107142857142,0.06999999999999995,3.4080714285714286,1.4883333333333333,-8.829271255060728,-17.65867857142857,-24.078964285714285,-30.30321428571429,-29.845428571428574,-22.036250000000003,1.6624642857142855,-16.817807692307692,-16.763916666666667
1995,-33.66761904761905,-30.011833333333332,-32.17745614035087,-14.671785714285713,-8.704107142857142,-0.13500000000000006,0.7280714285714286,2.658333333333333,-5.259271255060728,-19.268678571428573,-23.66896428571429,-31.35821428571429,-31.345428571428577,-18.51125,1.0874642857142853,-16.027807692307693,-16.243916666666664
1996,-28.97761904761905,-27.11183333333333,-28.267456140350873,-16.916785714285712,-8.439107142857143,0.57,3.9030714285714283,1.2733333333333334,-8.324271255060728,-19.238678571428572,-20.893964285714286,-28.73321428571429,-29.165428571428574,-17.86625,1.9174642857142854,-16.112807692307694,-15.213916666666666
1997,-32.602619047619044,-31.44683333333333,-25.417456140350872,-20.006785714285712,-8.269107142857143,0.13499999999999995,3.148071428571429,1.3833333333333333,-9.744271255060728,-19.17367857142857,-24.603964285714284,-25.228214285714287,-30.94542857142857,-17.89125,1.5574642857142855,-17.80280769230769,-16.133916666666664
1998,-26.352619047619047,-30.03683333333333,-26.097456140350875,-20.181785714285716,-10.604107142857142,1.6,5.803071428571428,3.5983333333333336,-6.844271255060728,-16.898678571428572,-17.328964285714285,-28.783214285714287,-27.225428571428573,-18.95625,3.6724642857142857,-13.657807692307692,-14.183916666666667
1999,-29.92261904761905,-33.176833333333335,-28.147456140350876,-22.28178571428571,-8.424107142857142,-0.16000000000000003,2.318071428571429,0.46333333333333326,-8.814271255060728,-20.14367857142857,-19.533964285714287,-29.34321428571429,-30.645428571428575,-19.611250000000002,0.8774642857142854,-16.127807692307695,-16.413916666666665
2000,-27.66761904761905,-29.95683333333333,-28.477456140350874,-21.956785714285715,-10.844107142857142,0.26999999999999996,3.2180714285714287,2.0883333333333334,-9.189271255060728,-19.88867857142857,-26.47396428571429,-27.14321428571429,-29.010428571428577,-20.42125,1.8624642857142855,-18.477807692307692,-16.423916666666663
2001,-27.162619047619046,-31.296833333333332,-32.717456140350876,-23.336785714285714,-11.169107142857142,0.7699999999999999,4.418071428571428,4.088333333333333,-6.9142712550607275,-16.44367857142857,-23.438964285714285,-22.54321428571429,-28.550428571428576,-22.401249999999997,3.092464285714285,-15.562807692307693,-15.668916666666668
2002,-27.96261904761905,-31.811833333333333,-29.277456140350875,-25.371785714285714,-7.869107142857143,1.97,5.918071428571428,3.5883333333333334,-6.1142712550607285,-11.043678571428572,-22.138964285714287,-20.943214285714287,-27.460428571428576,-20.83125,3.8324642857142854,-13.062807692307693,-14.318916666666667
2003,-27.262619047619047,-33.01183333333333,-32.077456140350876,-21.971785714285712,-7.969107142857142,1.27,8.11807142857143,4.923333333333334,,,,,-27.090428571428575,-20.67125,4.777464285714285,,-14.667833333333332
2004,,,,,,,,,,,,,,,,,
2005,,,,,,,,,,-18.343678571428573,-23.73896428571429,-21.743214285714288,,,,-16.745615384615387,
2006,-20.96261904761905,-32.81183333333333,-29.177456140350873,-15.271785714285713,-7.269107142857142,0.06999999999999995,3.2180714285714287,0.9883333333333333,-6.814271255060728,-17.043678571428572,-22.83896428571429,-29.443214285714287,-25.190428571428576,-17.23125,1.4324642857142855,-15.532807692307692,-14.458916666666667
2007,-29.662619047619046,-25.311833333333333,-29.2,,,,,1.7883333333333333,-7.514271255060729,-17.64367857142857,-22.438964285714285,-25.64321428571429,-28.160428571428575,,,-15.832807692307693,
2008,-32.26261904761905,-24.561833333333333,-32.42745614035088,-21.971785714285716,-8.569107142857142,2.5700000000000003,4.718071428571429,3.038333333333333,-4.514271255060729,-17.94367857142857,-21.938964285714285,-25.743214285714288,-27.505428571428574,-20.98625,3.447464285714285,-14.762807692307693,-14.958916666666667
2009,-25.36261904761905,-21.6,-31.5,-24.371785714285714,-5.469107142857142,-0.33000000000000007,4.718071428571428,3.1883333333333335,-6.9142712550607275,-15.34367857142857,-23.938964285714285,-23.54321428571429,-25.245428571428576,-20.06625,2.5324642857142856,-15.362807692307692,-14.453916666666666
2010,-28.86261904761905,-28.66183333333333,-28.777456140350875,-17.821785714285713,-5.6691071428571425,0.6699999999999999,5.818071428571429,3.538333333333333,-6.6642712550607275,-16.84367857142857,-23.888964285714287,-23.64321428571429,-27.040428571428574,-17.416249999999998,3.3474642857142856,-15.762807692307693,-14.228916666666667
2011,-26.162619047619046,-21.11183333333333,-24.927456140350877,-22.321785714285713,-7.019107142857142,2.42,4.568071428571429,2.6383333333333336,-7.314271255060728,-17.843678571428573,-21.438964285714285,-27.493214285714288,-23.660428571428575,-18.08125,3.2124642857142853,-15.497807692307692,-13.673916666666667
2012,-24.312619047619048,-28.61183333333333,-30.327456140350876,-22.321785714285713,-9.769107142857141,2.12,5.628071428571428,2.6883333333333335,-5.6142712550607285,-16.85367857142857,-20.538964285714286,-22.59321428571429,-26.820428571428575,-20.80125,3.4824642857142853,-14.302807692307692,-14.413916666666665
2013,-23.21261904761905,-34.31183333333333,-26.577456140350876,-20.771785714285713,-9.219107142857142,1.37,4.418071428571428,0.9883333333333333,-4.414271255060728,-18.44367857142857,-24.588964285714287,-25.243214285714288,-26.725428571428573,-18.85125,2.2624642857142856,-15.782807692307692,-14.888916666666667
2014,-26.262619047619047,-25.61183333333333,-27.502456140350873,-20.571785714285713,-7.369107142857143,0.47,4.318071428571429,3.288333333333333,-6.814271255060728,-17.043678571428572,-24.638964285714287,-24.743214285714288,-25.725428571428576,-18.47625,2.6924642857142853,-16.132807692307694,-14.388916666666667
2015,-24.262619047619047,-29.311833333333333,-28.377456140350876,-20.271785714285713,-13.869107142857143,0.6699999999999999,3.6180714285714286,3.1883333333333335,-7.014271255060729,-15.243678571428571,-23.83896428571429,-27.443214285714287,-26.120428571428576,-20.83125,2.4924642857142856,-15.332807692307693,-15.068916666666667
2016,-25.86261904761905,-26.91183333333333,-27.277456140350875,-23.571785714285713,-9.869107142857143,0.47,6.018071428571429,3.0883333333333334,-5.128542510121457,-15.087357142857142,-17.277928571428575,-23.68642857142858,-26.760428571428577,-20.23125,3.1924642857142853,-12.425615384615385,-14.097833333333332
2017,-27.325238095238095,-26.82366666666666,-30.05491228070175,-23.643571428571427,-11.938214285714285,0.94,5.136142857142858,2.4766666666666666,-5.928542510121456,-17.287357142857143,-20.877928571428573,-22.086428571428577,-25.98085714285715,-21.872500000000002,2.854928571428571,-14.625615384615386,-14.917833333333332
2018,-26.625238095238096,-18.423666666666662,-27.05491228070175,-23.74357142857143,-7.638214285714285,-2.16,3.136142857142857,3.1766666666666667,-8.528542510121458,-14.987357142857142,-25.377928571428573,-26.986428571428576,-22.41085714285715,-19.4725,1.3949285714285709,-16.225615384615388,-14.187833333333332
2019,-30.725238095238097,-30.223666666666663,-29.65491228070175,-21.143571428571427,-9.238214285714285,2.24,5.836142857142857,2.5766666666666667,-5.528542510121456,-14.587357142857142,-23.977928571428574,-24.986428571428576,-29.35085714285715,-20.0025,3.554928571428571,-14.625615384615386,-15.117833333333333
2020,-30.225238095238097,-30.023666666666664,-29.15491228070175,-14.243571428571427,-7.438214285714285,1.74,3.9361428571428574,2.9766666666666666,-7.328542510121456,-16.087357142857144,-21.077928571428576,-26.386428571428578,-28.45085714285715,-16.9325,2.894928571428571,-14.755615384615385,-14.327833333333333
2021,-22.125238095238096,-22.423666666666662,-27.45491228070175,-19.643571428571427,-8.638214285714284,1.64,5.036142857142857,1.6766666666666665,-4.428542510121456,-15.887357142857143,-22.377928571428573,-23.986428571428576,-23.68085714285715,-18.5725,2.7949285714285708,-14.155615384615386,-13.417833333333332
2022,-26.325238095238095,-29.023666666666664,-25.85491228070175,-24.043571428571425,-8.238214285714285,0.0399999999999999,2.9361428571428574,0.9766666666666666,,,,,-26.48085714285715,-19.372500000000002,1.3249285714285708,,-15.157833333333333
